CompoundName,ExperimentType,ChemicalFormula,Ionization,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,778.46646053,H-Loss,-,1,5.661304516986968,,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,780.4810134700001,H-Gain,+,1,5.661304516986968,,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,780.4810134700001,H-Gain,+,1,6.428,,
PS(22:2_14:4),XIC,C42 H70 O10 N1 P1,ESI,780.4810134700001,H-Gain,+,1,6.8451082009849396,,
PS(37:0),XIC,C43 H84 O10 N1 P1,ESI,804.57601053,H-Loss,-,1,11.107106641423243,,
PS(37:1),XIC,C43 H82 O10 N1 P1,ESI,802.5603605299999,H-Loss,-,1,9.462373948966354,,
PS(20:1_18:1),XIC,C44 H82 O10 N1 P1,ESI,814.5603605299999,H-Loss,-,1,12.14123800840925,,
PS(38:3),XIC,C44 H80 O10 N1 P1,ESI,812.5447105299999,H-Loss,-,1,14.193961408488386,,
PS(38:3e),XIC,C44 H82 O9 N1 P1,ESI,798.5654455299999,H-Loss,-,1,15.607781402399349,,
PS(38:4e),XIC,C44 H80 O9 N1 P1,ESI,796.5497955299999,H-Loss,-,1,13.979,,
PS(38:4e),XIC,C44 H80 O9 N1 P1,ESI,796.5497955299999,H-Loss,-,1,15.27334343500473,,
PS(38:5),XIC,C44 H76 O10 N1 P1,ESI,808.5134105299999,H-Loss,-,1,10.166754566552475,,
PS(38:5),XIC,C44 H76 O10 N1 P1,ESI,808.5134105299999,H-Loss,-,1,10.779782882987604,,
PS(38:5e),XIC,C44 H78 O9 N1 P1,ESI,794.5341455299999,H-Loss,-,1,12.399695084059227,,
PS(38:8),XIC,C44 H70 O10 N1 P1,ESI,802.46646053,H-Loss,-,1,6.506325891880131,,
PS(39:1),XIC,C45 H86 O10 N1 P1,ESI,830.5916605299999,H-Loss,-,1,11.302054636104957,,
SM(d37:4),XIC,C42 H79 O6 N2 P1,ESI,739.5748524700001,H-Gain,+,1,4.627559841808434,,
SM(d37:4),XIC,C42 H79 O6 N2 P1,ESI,739.5748524700001,H-Gain,+,1,4.7498467758147145,,
TG(6:0_8:0_8:0),XIC,C25 H46 O6,ESI,481.29259946999997,K-Gain,+,1,4.5458503283738105,,
TG(4:0_8:0_10:1),XIC,C25 H44 O6,ESI,479.27694947,K-Gain,+,1,4.122548762096263,,
TG(6:0_10:4_12:3),XIC,C31 H44 O6,ESI,513.3210664700001,H-Gain,+,1,1.3856682312930284,,
TG(4:0_11:4_14:1),XIC,C32 H50 O6,ESI,548.39456547,NH4-Gain,+,1,6.846,,
TG(4:0_6:0_20:3),XIC,C33 H56 O6,ESI,549.4149664700001,H-Gain,+,1,5.137,,
TG(4:0_14:0_16:0),XIC,C37 H70 O6,ESI,628.55106547,NH4-Gain,+,1,15.996453448418999,,
TG(4:0_16:1_14:0),XIC,C37 H68 O6,ESI,626.53541547,NH4-Gain,+,1,13.951236347478174,,
TG(4:0_14:1_16:0),XIC,C37 H68 O6,ESI,626.53541547,NH4-Gain,+,1,14.392083510732059,,
TG(4:0_16:0_16:0),XIC,C39 H74 O6,ESI,656.5823654699999,NH4-Gain,+,1,17.536349944311187,,
TG(16:1_14:0_6:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,15.648,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,16.057593876080777,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,16.256120645429036,,
TG(4:0_14:0_18:1),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,17.006591,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,17.362578067013967,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,652.55106547,NH4-Gain,+,1,14.094228975659295,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,652.55106547,NH4-Gain,+,1,14.409588654986424,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,652.55106547,NH4-Gain,+,1,14.819754483686594,,
TG(4:0_18:3_14:0),XIC,C39 H68 O6,ESI,650.53541547,NH4-Gain,+,1,12.385575641810995,,
TG(4:0_18:3_14:0),XIC,C39 H68 O6,ESI,650.53541547,NH4-Gain,+,1,12.659,,
TG(8:0_12:3_16:0),XIC,C39 H68 O6,ESI,650.53541547,NH4-Gain,+,1,13.147782718800714,,
TG(4:0_16:0_17:1),XIC,C40 H74 O6,ESI,668.5823654699999,NH4-Gain,+,1,16.809,,
TG(4:0_17:1_16:0),XIC,C40 H74 O6,ESI,668.5823654699999,NH4-Gain,+,1,16.95313655702899,,
TG(4:0_16:1_17:1),XIC,C40 H72 O6,ESI,666.5667154699998,NH4-Gain,+,1,15.493822442139912,,
TG(14:0_12:2_11:2),XIC,C40 H68 O6,ESI,662.53541547,NH4-Gain,+,1,16.238767828069413,,
TG(14:0_12:2_11:3),XIC,C40 H66 O6,ESI,660.5197654699999,NH4-Gain,+,1,14.271954969024257,,
TG(16:0_16:1_6:0),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,17.255542585135977,,
TG(16:0_16:1_6:0),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,17.507300983435012,,
TG(4:0_18:1_16:0),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,18.581627871017464,,
TG(16:1_16:1_6:0),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,15.733182890539306,,
TG(4:0_16:1_18:1),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,16.063067376566444,,
TG(4:0_18:2_16:0),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,16.34953771062395,,
TG(4:0_16:1_18:1),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,17.332,,
TG(4:0_18:2_16:1),XIC,C41 H72 O6,ESI,678.5667154699998,NH4-Gain,+,1,14.499044537520652,,
TG(4:0_16:1_18:2),XIC,C41 H72 O6,ESI,678.5667154699998,NH4-Gain,+,1,14.627,,
TG(4:0_16:1_18:2),XIC,C41 H72 O6,ESI,678.5667154699998,NH4-Gain,+,1,14.816145824244822,,
TG(4:0_16:0_18:3),XIC,C41 H72 O6,ESI,678.5667154699998,NH4-Gain,+,1,15.145322953077562,,
TG(4:0_18:3_16:1),XIC,C41 H70 O6,ESI,676.55106547,NH4-Gain,+,1,12.797641059447058,,
TG(4:0_18:3_16:1),XIC,C41 H70 O6,ESI,676.55106547,NH4-Gain,+,1,13.166995442191979,,
TG(4:0_18:1_17:0),XIC,C42 H78 O6,ESI,696.61366547,NH4-Gain,+,1,17.96597224811936,,
TG(4:0_17:0_18:2),XIC,C42 H76 O6,ESI,694.59801547,NH4-Gain,+,1,17.09780441527577,,
TG(4:0_17:1_18:2),XIC,C42 H74 O6,ESI,692.5823654699999,NH4-Gain,+,1,15.829907759798488,,
TG(16:0_12:2_11:2),XIC,C42 H72 O6,ESI,690.5667154699998,NH4-Gain,+,1,17.725416957010562,,
TG(16:0_12:2_11:3),XIC,C42 H70 O6,ESI,688.55106547,NH4-Gain,+,1,16.2787076654166,,
TG(16:0_12:2_11:3),XIC,C42 H70 O6,ESI,688.55106547,NH4-Gain,+,1,17.475296861267854,,
TG(16:1_12:2_11:3),XIC,C42 H68 O6,ESI,686.53541547,NH4-Gain,+,1,14.380692143876905,,
TG(16:1_12:2_11:3),XIC,C42 H68 O6,ESI,686.53541547,NH4-Gain,+,1,14.697545506980967,,
TG(18:1_10:4_11:2),XIC,C42 H66 O6,ESI,684.5197654699999,NH4-Gain,+,1,12.547195968062612,,
TG(14:0_11:4_14:3),XIC,C42 H66 O6,ESI,684.5197654699999,NH4-Gain,+,1,12.982843651628249,,
TG(16:0_18:1_6:0),XIC,C43 H80 O6,ESI,710.62931547,NH4-Gain,+,1,18.432569254464514,,
TG(16:0_18:1_6:0),XIC,C43 H80 O6,ESI,710.62931547,NH4-Gain,+,1,18.69335417331645,,
TG(6:0_18:1_16:0),XIC,C43 H80 O6,ESI,710.62931547,NH4-Gain,+,1,19.413,,
TG(16:1_18:1_6:0),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,17.252254664357274,,
TG(16:1_18:1_6:0),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,17.487490176081906,,
TG(4:0_18:1_18:1),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,17.795094766742615,,
TG(12:1e_9:0_19:1),XIC,C43 H80 O5,ESI,715.5637344700001,K-Gain,+,1,16.552,,
TG(16:1_18:2_6:0),XIC,C43 H76 O6,ESI,706.59801547,NH4-Gain,+,1,16.053,,
TG(16:1_18:2_6:0),XIC,C43 H76 O6,ESI,706.59801547,NH4-Gain,+,1,16.380796240497983,,
TG(4:0_18:3_18:0),XIC,C43 H76 O6,ESI,706.59801547,NH4-Gain,+,1,16.899579703889835,,
TG(4:0_18:2_18:2),XIC,C43 H74 O6,ESI,704.5823654699999,NH4-Gain,+,1,14.888955021546305,,
TG(4:0_18:1_18:3),XIC,C43 H74 O6,ESI,704.5823654699999,NH4-Gain,+,1,15.145045458694558,,
TG(4:0_18:2_18:3),XIC,C43 H72 O6,ESI,702.5667154699998,NH4-Gain,+,1,13.260711650749077,,
TG(18:3_11:1_11:1),XIC,C43 H72 O6,ESI,702.5667154699998,NH4-Gain,+,1,13.686,,
TG(9:0_9:0_22:5),XIC,C43 H72 O6,ESI,702.5667154699998,NH4-Gain,+,1,15.78358770429699,,
TG(17:0_11:3_12:2),XIC,C43 H72 O6,ESI,702.5667154699998,NH4-Gain,+,1,16.721,,
TG(16:0_12:2_12:3),XIC,C43 H72 O6,ESI,702.5667154699998,NH4-Gain,+,1,17.0272986890102,,
TG(17:1_12:2_11:3),XIC,C43 H70 O6,ESI,700.55106547,NH4-Gain,+,1,15.725889487870397,,
TG(18:3_12:2_10:2),XIC,C43 H68 O6,ESI,698.53541547,NH4-Gain,+,1,14.264100880340315,,
TG(26:1_6:0_9:0),XIC,C44 H82 O6,ESI,724.6449654699999,NH4-Gain,+,1,18.793657333987944,,
TG(16:1_11:1_14:0),XIC,C44 H80 O6,ESI,722.62931547,NH4-Gain,+,1,18.031765869458834,,
TG(12:0_18:2_11:1),XIC,C44 H78 O6,ESI,720.61366547,NH4-Gain,+,1,17.049,,
TG(16:0e_12:3_13:0),XIC,C44 H80 O5,ESI,727.5637344700001,K-Gain,+,1,16.96315527538872,,
TG(16:0_11:3_14:1),XIC,C44 H76 O6,ESI,701.57146647,H-Gain,+,1,9.68,,
TG(18:0_12:2_11:2),XIC,C44 H76 O6,ESI,718.59801547,NH4-Gain,+,1,18.90064923630049,,
TG(18:1_12:2_11:2),XIC,C44 H74 O6,ESI,716.5823654699999,NH4-Gain,+,1,17.68173479636656,,
TG(18:1_12:2_11:2),XIC,C44 H74 O6,ESI,716.5823654699999,NH4-Gain,+,1,18.780631274467897,,
TG(18:1_12:2_11:2),XIC,C44 H74 O6,ESI,716.5823654699999,NH4-Gain,+,1,18.884,,
TG(16:0_11:2_14:4),XIC,C44 H72 O6,ESI,714.5667154699998,NH4-Gain,+,1,1.186360460051756,,
TG(18:1_12:2_11:3),XIC,C44 H72 O6,ESI,714.5667154699998,NH4-Gain,+,1,16.271608601277148,,
TG(18:1_12:2_11:3),XIC,C44 H72 O6,ESI,714.5667154699998,NH4-Gain,+,1,16.56000607950633,,
TG(16:0_14:4_11:2),XIC,C44 H72 O6,ESI,714.5667154699998,NH4-Gain,+,1,17.464971806436406,,
TG(16:0_11:3_14:3),XIC,C44 H72 O6,ESI,714.5667154699998,NH4-Gain,+,1,17.907061368366183,,
TG(18:2_12:2_11:3),XIC,C44 H70 O6,ESI,712.55106547,NH4-Gain,+,1,14.786012361281509,,
TG(16:1_11:3_14:3),XIC,C44 H70 O6,ESI,712.55106547,NH4-Gain,+,1,14.888999999999998,,
TG(18:3_12:2_11:2),XIC,C44 H70 O6,ESI,712.55106547,NH4-Gain,+,1,15.384492122113098,,
TG(18:3_12:2_11:2),XIC,C44 H70 O6,ESI,733.4803994700001,K-Gain,+,1,15.384492122113098,,
TG(18:3_12:2_11:2),XIC,C44 H70 O6,ESI,712.55106547,NH4-Gain,+,1,16.098796004000036,,
TG(18:3_12:2_11:2),XIC,C44 H70 O6,ESI,712.55106547,NH4-Gain,+,1,16.86234070583499,,
TG(18:3_12:2_11:3),XIC,C44 H68 O6,ESI,710.53541547,NH4-Gain,+,1,13.103918453764232,,
TG(18:3_12:2_11:3),XIC,C44 H68 O6,ESI,731.46474947,K-Gain,+,1,13.103918453764232,,
TG(16:0_16:1_10:0),XIC,C45 H84 O6,ESI,738.6606154699999,NH4-Gain,+,1,19.19134463188942,,
TG(16:0_10:0_16:1),XIC,C45 H84 O6,ESI,738.6606154699999,NH4-Gain,+,1,19.424655104516248,,
TG(4:0_18:1_20:0),XIC,C45 H84 O6,ESI,738.6606154699999,NH4-Gain,+,1,19.67978265164758,,
TG(16:1_16:1_10:0),XIC,C45 H82 O6,ESI,736.6449654699999,NH4-Gain,+,1,18.15774874172021,,
TG(16:1_16:1_10:0),XIC,C45 H82 O6,ESI,736.6449654699999,NH4-Gain,+,1,18.41758147337504,,
TG(18:1_18:1_6:0),XIC,C45 H82 O6,ESI,736.6449654699999,NH4-Gain,+,1,18.665626415876602,,
TG(4:0_18:2_20:0),XIC,C45 H82 O6,ESI,736.6449654699999,NH4-Gain,+,1,18.93104852407835,,
TG(18:1_18:2_6:0),XIC,C45 H80 O6,ESI,734.62931547,NH4-Gain,+,1,17.47595054542525,,
TG(16:1_10:2_16:0),XIC,C45 H80 O6,ESI,734.62931547,NH4-Gain,+,1,17.803,,
TG(16:0_16:1_10:2),XIC,C45 H80 O6,ESI,734.62931547,NH4-Gain,+,1,18.003,,
TG(42:3e),XIC,C45 H82 O5,ESI,741.5793844699999,K-Gain,+,1,16.547,,
TG(6:0_18:1_18:3),XIC,C45 H78 O6,ESI,732.61366547,NH4-Gain,+,1,16.902,,
TG(16:0e_10:4_16:0),XIC,C45 H80 O5,ESI,739.5637344700001,K-Gain,+,1,15.375803293017974,,
TG(16:2_10:3_16:0),XIC,C45 H76 O6,ESI,730.59801547,NH4-Gain,+,1,17.276375735262917,,
TG(18:1_12:2_12:2),XIC,C45 H76 O6,ESI,730.59801547,NH4-Gain,+,1,18.02940360513133,,
TG(18:1_12:2_12:2),XIC,C45 H76 O6,ESI,730.59801547,NH4-Gain,+,1,18.16988412101206,,
TG(18:1_12:2_12:2),XIC,C45 H76 O6,ESI,730.59801547,NH4-Gain,+,1,18.290357259121276,,
TG(12:1e_11:3_19:1),XIC,C45 H78 O5,ESI,737.54808447,K-Gain,+,1,13.53,,
TG(16:2_10:4_16:0),XIC,C45 H74 O6,ESI,728.5823654699999,NH4-Gain,+,1,16.08344026820264,,
TG(17:0_14:2_11:4),XIC,C45 H74 O6,ESI,728.5823654699999,NH4-Gain,+,1,17.013004638124723,,
TG(18:2_12:2_12:2),XIC,C45 H74 O6,ESI,728.5823654699999,NH4-Gain,+,1,17.30655240170596,,
TG(16:3_10:4_16:0),XIC,C45 H72 O6,ESI,726.5667154699998,NH4-Gain,+,1,14.804219452140718,,
TG(18:2_12:2_12:3),XIC,C45 H72 O6,ESI,726.5667154699998,NH4-Gain,+,1,15.75930176471308,,
TG(18:2_12:2_12:3),XIC,C45 H72 O6,ESI,726.5667154699998,NH4-Gain,+,1,16.05486810707661,,
TG(18:3_12:2_12:2),XIC,C45 H72 O6,ESI,726.5667154699998,NH4-Gain,+,1,16.28,,
TG(18:3_12:2_12:3),XIC,C45 H70 O6,ESI,724.55106547,NH4-Gain,+,1,14.347263925886848,,
TG(17:1_11:4_14:3),XIC,C45 H70 O6,ESI,724.55106547,NH4-Gain,+,1,14.75319496833021,,
TG(9:0_18:1_16:0),XIC,C46 H86 O6,ESI,752.67626547,NH4-Gain,+,1,19.50953295998431,,
TG(16:0_11:1_16:0),XIC,C46 H86 O6,ESI,752.67626547,NH4-Gain,+,1,19.980756343497077,,
TG(18:3_11:3_14:4),XIC,C46 H68 O6,ESI,734.53541547,NH4-Gain,+,1,11.841675823558564,,
TG(16:1_11:1_16:0),XIC,C46 H84 O6,ESI,750.6606154699999,NH4-Gain,+,1,19.088542267964105,,
TG(16:1_11:1_16:1),XIC,C46 H82 O6,ESI,748.6449654699999,NH4-Gain,+,1,18.065043635648568,,
TG(16:1_11:1_16:1),XIC,C46 H82 O6,ESI,748.6449654699999,NH4-Gain,+,1,18.2146231343893,,
TG(16:1_11:1_16:1),XIC,C46 H82 O6,ESI,748.6449654699999,NH4-Gain,+,1,18.397,,
TG(16:0_11:3_16:0),XIC,C46 H82 O6,ESI,748.6449654699999,NH4-Gain,+,1,18.666124248709036,,
TG(14:0_11:1_18:3),XIC,C46 H80 O6,ESI,746.62931547,NH4-Gain,+,1,17.37916313435443,,
TG(18:0_11:2_14:2),XIC,C46 H80 O6,ESI,746.62931547,NH4-Gain,+,1,19.85927709228709,,
TG(18:0_11:3_14:2),XIC,C46 H78 O6,ESI,744.61366547,NH4-Gain,+,1,18.843554686517475,,
TG(19:0_12:2_12:4),XIC,C46 H76 O6,ESI,742.59801547,NH4-Gain,+,1,17.659071269810223,,
TG(14:1_11:4_18:1),XIC,C46 H76 O6,ESI,742.59801547,NH4-Gain,+,1,17.958314535808228,,
TG(18:1_11:4_14:1),XIC,C46 H76 O6,ESI,742.59801547,NH4-Gain,+,1,18.706003422759856,,
TG(18:1_11:3_14:2),XIC,C46 H76 O6,ESI,742.59801547,NH4-Gain,+,1,18.95544480263027,,
TG(14:1e_11:3_18:2),XIC,C46 H78 O5,ESI,728.61875047,NH4-Gain,+,1,19.416612514990305,,
TG(14:1_11:4_18:2),XIC,C46 H74 O6,ESI,740.5823654699999,NH4-Gain,+,1,16.554463207353134,,
TG(18:0_14:4_11:3),XIC,C46 H74 O6,ESI,740.5823654699999,NH4-Gain,+,1,17.088464989305685,,
TG(18:1_11:3_14:3),XIC,C46 H74 O6,ESI,740.5823654699999,NH4-Gain,+,1,17.85081392380409,,
TG(18:2_14:2_11:4),XIC,C46 H72 O6,ESI,738.5667154699998,NH4-Gain,+,1,15.156890026537404,,
TG(19:1_12:4_12:3),XIC,C46 H72 O6,ESI,738.5667154699998,NH4-Gain,+,1,15.37634354687548,,
TG(18:3_11:4_14:2),XIC,C46 H70 O6,ESI,736.55106547,NH4-Gain,+,1,13.548024178128863,,
TG(18:2_11:3_14:4),XIC,C46 H70 O6,ESI,736.55106547,NH4-Gain,+,1,14.434,,
TG(10:0_18:1_16:0),XIC,C47 H88 O6,ESI,766.69191547,NH4-Gain,+,1,19.991817005868324,,
TG(16:1_18:1_10:0),XIC,C47 H86 O6,ESI,764.67626547,NH4-Gain,+,1,19.144349796478632,,
TG(16:1_16:1_12:0),XIC,C47 H86 O6,ESI,764.67626547,NH4-Gain,+,1,19.32417188571295,,
TG(16:0_10:1_18:1),XIC,C47 H86 O6,ESI,764.67626547,NH4-Gain,+,1,19.558471582125524,,
TG(16:1_18:2_10:0),XIC,C47 H84 O6,ESI,762.6606154699999,NH4-Gain,+,1,18.365280204050908,,
TG(16:1_18:2_10:0),XIC,C47 H84 O6,ESI,762.6606154699999,NH4-Gain,+,1,18.65595520781863,,
TG(16:0_18:2_10:1),XIC,C47 H84 O6,ESI,762.6606154699999,NH4-Gain,+,1,18.891,,
TG(18:1_10:2_16:0),XIC,C47 H84 O6,ESI,762.6606154699999,NH4-Gain,+,1,19.33266103890185,,
TG(16:0_10:2_18:2),XIC,C47 H82 O6,ESI,760.6449654699999,NH4-Gain,+,1,18.12566243251711,,
TG(16:0_18:1_10:3),XIC,C47 H82 O6,ESI,760.6449654699999,NH4-Gain,+,1,18.415230445170124,,
TG(16:0_18:2_10:3),XIC,C47 H80 O6,ESI,758.62931547,NH4-Gain,+,1,17.477347647418025,,
TG(16:0_18:2_10:3),XIC,C47 H80 O6,ESI,758.62931547,NH4-Gain,+,1,17.808,,
TG(16:0_18:3_10:3),XIC,C47 H78 O6,ESI,756.61366547,NH4-Gain,+,1,16.576942074248688,,
TG(18:1_12:2_14:3),XIC,C47 H78 O6,ESI,756.61366547,NH4-Gain,+,1,18.51108039985575,,
TG(16:2_10:4_18:1),XIC,C47 H76 O6,ESI,754.59801547,NH4-Gain,+,1,16.123,,
TG(18:2_12:2_14:3),XIC,C47 H76 O6,ESI,754.59801547,NH4-Gain,+,1,17.522235588660905,,
TG(11:0_16:0_18:1),XIC,C48 H90 O6,ESI,780.7075654699998,NH4-Gain,+,1,20.21434381208415,,
TG(22:6_11:1_12:4),XIC,C48 H70 O6,ESI,781.4803994700001,K-Gain,+,1,6.224,,
TG(11:0_18:2_16:0),XIC,C48 H88 O6,ESI,778.69191547,NH4-Gain,+,1,19.62,,
TG(18:1_11:1_16:0),XIC,C48 H88 O6,ESI,778.69191547,NH4-Gain,+,1,19.927132421596333,,
TG(16:0_11:1_18:1),XIC,C48 H88 O6,ESI,778.69191547,NH4-Gain,+,1,20.382,,
TG(18:1_11:1_16:1),XIC,C48 H86 O6,ESI,776.67626547,NH4-Gain,+,1,19.070364887149076,,
TG(18:1_11:1_16:1),XIC,C48 H86 O6,ESI,776.67626547,NH4-Gain,+,1,19.229542846620596,,
TG(26:0_9:0_10:4),XIC,C48 H84 O6,ESI,757.63406647,H-Gain,+,1,14.348,,
TG(16:1_11:1_18:2),XIC,C48 H84 O6,ESI,774.6606154699999,NH4-Gain,+,1,18.25609681109377,,
TG(16:1_11:1_18:2),XIC,C48 H84 O6,ESI,774.6606154699999,NH4-Gain,+,1,18.553481817903513,,
TG(16:1_11:1_18:3),XIC,C48 H82 O6,ESI,772.6449654699999,NH4-Gain,+,1,17.42258343273116,,
TG(16:2_11:3_18:0),XIC,C48 H82 O6,ESI,772.6449654699999,NH4-Gain,+,1,18.925,,
TG(20:0_14:3_11:2),XIC,C48 H82 O6,ESI,772.6449654699999,NH4-Gain,+,1,19.808470004146663,,
TG(17:0_14:2_14:4),XIC,C48 H80 O6,ESI,791.5586494700001,K-Gain,+,1,4.839,,
TG(16:2_11:3_18:1),XIC,C48 H80 O6,ESI,770.62931547,NH4-Gain,+,1,18.76827505344369,,
TG(20:0_14:2_11:4),XIC,C48 H80 O6,ESI,770.62931547,NH4-Gain,+,1,19.08366729773083,,
TG(45:7),XIC,C48 H78 O6,ESI,768.61366547,NH4-Gain,+,1,16.716,,
TG(20:1_11:4_14:2),XIC,C48 H78 O6,ESI,768.61366547,NH4-Gain,+,1,17.883,,
TG(20:0_11:3_14:4),XIC,C48 H78 O6,ESI,768.61366547,NH4-Gain,+,1,18.378352253530117,,
TG(16:3_11:2_18:3),XIC,C48 H76 O6,ESI,766.59801547,NH4-Gain,+,1,15.592237135779527,,
TG(16:0_18:1_12:0),XIC,C49 H92 O6,ESI,794.7232154699999,NH4-Gain,+,1,20.55820720009067,,
TG(16:1_18:1_12:0),XIC,C49 H90 O6,ESI,792.7075654699998,NH4-Gain,+,1,20.07843008914864,,
TG(16:1_12:0_18:2),XIC,C49 H88 O6,ESI,790.69191547,NH4-Gain,+,1,19.2909907204563,,
TG(16:0_12:0_18:3),XIC,C49 H88 O6,ESI,790.69191547,NH4-Gain,+,1,19.51923582389567,,
TG(10:0_18:1_18:3),XIC,C49 H86 O6,ESI,788.67626547,NH4-Gain,+,1,18.621484262787725,,
TG(17:1_11:1_18:2),XIC,C49 H86 O6,ESI,788.67626547,NH4-Gain,+,1,18.92243936110526,,
TG(20:4e_13:0_13:0),XIC,C49 H88 O5,ESI,795.6263344700001,K-Gain,+,1,18.762441325622223,,
TG(18:3_10:1_18:1),XIC,C49 H84 O6,ESI,786.6606154699999,NH4-Gain,+,1,18.065,,
TG(18:3_11:1_17:1),XIC,C49 H84 O6,ESI,786.6606154699999,NH4-Gain,+,1,18.287297973145673,,
TG(18:1_18:2_10:3),XIC,C49 H82 O6,ESI,784.6449654699999,NH4-Gain,+,1,17.471,,
TG(18:1_13:0_16:0),XIC,C50 H94 O6,ESI,808.73886547,NH4-Gain,+,1,20.724628260691684,,
TG(22:5_11:3_14:3),XIC,C50 H74 O6,ESI,809.5116994699999,K-Gain,+,1,7.867580834549385,,
TG(16:0_18:2_13:0),XIC,C50 H92 O6,ESI,806.7232154699999,NH4-Gain,+,1,20.292387136642343,,
TG(18:1_11:1_18:0),XIC,C50 H92 O6,ESI,806.7232154699999,NH4-Gain,+,1,20.517009551675077,,
TG(18:2_13:0_16:1),XIC,C50 H90 O6,ESI,804.7075654699998,NH4-Gain,+,1,19.678804265463977,,
TG(18:1_11:1_18:1),XIC,C50 H90 O6,ESI,804.7075654699998,NH4-Gain,+,1,19.91478517069951,,
TG(18:1_11:1_18:1),XIC,C50 H90 O6,ESI,804.7075654699998,NH4-Gain,+,1,20.077865265068194,,
TG(18:2_11:1_18:1),XIC,C50 H88 O6,ESI,802.69191547,NH4-Gain,+,1,19.208212255101742,,
TG(18:3_11:1_18:0),XIC,C50 H88 O6,ESI,802.69191547,NH4-Gain,+,1,19.488296144347878,,
TG(18:2_11:1_18:2),XIC,C50 H86 O6,ESI,800.67626547,NH4-Gain,+,1,18.52055561371573,,
TG(18:3_11:1_18:2),XIC,C50 H84 O6,ESI,798.6606154699999,NH4-Gain,+,1,17.6140986499514,,
TG(18:3_18:3_11:1),XIC,C50 H82 O6,ESI,796.6449654699999,NH4-Gain,+,1,16.689,,
TG(16:0_16:0_16:0),XIC,C51 H98 O6,ESI,824.77016547,NH4-Gain,+,1,21.381273763410263,,
TG(16:0_16:1_16:0),XIC,C51 H96 O6,ESI,822.75451547,NH4-Gain,+,1,20.99831632370941,,
TG(16:0_18:1_14:0),XIC,C51 H96 O6,ESI,822.75451547,NH4-Gain,+,1,21.54945671487215,,
TG(16:0_16:1_16:0),XIC,C51 H96 O6,ESI,822.75451547,NH4-Gain,+,1,26.830562229846375,,
TG(16:0_16:1_16:1),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,20.549350653437635,,
TG(16:1_16:1_16:0),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,21.205,,
TG(16:1_16:1_16:1),XIC,C51 H92 O6,ESI,818.7232154699999,NH4-Gain,+,1,20.017481416959267,,
TG(16:1_16:1_16:1),XIC,C51 H92 O6,ESI,818.7232154699999,NH4-Gain,+,1,20.244085970750742,,
TG(18:2_18:2_12:0),XIC,C51 H90 O6,ESI,816.7075654699998,NH4-Gain,+,1,19.488391182258173,,
TG(18:1_12:1_18:3),XIC,C51 H88 O6,ESI,814.69191547,NH4-Gain,+,1,18.829000581330046,,
TG(16:0_14:2_18:3),XIC,C51 H88 O6,ESI,814.69191547,NH4-Gain,+,1,19.112,,
TG(15:0_18:1_16:0),XIC,C52 H98 O6,ESI,836.77016547,NH4-Gain,+,1,21.154259496606688,,
TG(16:3_11:3_22:6),XIC,C52 H76 O6,ESI,835.52734947,K-Gain,+,1,8.018,,
TG(16:1_17:1_16:0),XIC,C52 H96 O6,ESI,834.75451547,NH4-Gain,+,1,20.878123838991574,,
TG(16:1_16:1_17:1),XIC,C52 H94 O6,ESI,832.73886547,NH4-Gain,+,1,20.400990628643342,,
TG(15:0_16:1_18:3),XIC,C52 H92 O6,ESI,830.7232154699999,NH4-Gain,+,1,19.836823839725852,,
TG(18:3_13:0_18:2),XIC,C52 H90 O6,ESI,828.7075654699998,NH4-Gain,+,1,19.37442548709342,,
