"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n182.raw (F1)"	"Area: cbr_n190.raw (F2)"	"Area: cbr_n193.raw (F3)"	"Area: cbr_n204.raw (F4)"	"Area: cbr_n216.raw (F5)"	"Area: cbr_n228.raw (F6)"	"Area: cbr_o180.raw (F7)"	"Area: cbr_o188.raw (F8)"	"Area: cbr_o189.raw (F9)"	"Area: cbr_o196.raw (F10)"	"Area: cbr_o198.raw (F11)"	"Area: cbr_o199.raw (F12)"	"Area: cbr_o213.raw (F13)"	"Area: cbr_o220.raw (F14)"	"Area: cbr_o229.raw (F15)"	"Area: ct_n179.raw (F16)"	"Area: ct_n185.raw (F17)"	"Area: ct_n191.raw (F18)"	"Area: ct_n203.raw (F19)"	"Area: ct_n205.raw (F20)"	"Area: ct_n211.raw (F21)"	"Area: ct_n218.raw (F22)"	"Area: ct_n223.raw (F23)"	"Area: ct_n224.raw (F24)"	"Area: ct_o175.raw (F25)"	"Area: ct_o184.raw (F26)"	"Area: ct_o192.raw (F27)"	"Area: ct_o206.raw (F28)"	"Area: ct_o207.raw (F29)"	"Area: ct_o209.raw (F30)"	"Area: ct_o219.raw (F31)"	"Area: ct_o222.raw (F32)"	"Area: ct_o225.raw (F33)"	"Area: s06_174.raw (F34)"	"Area: s06_181.raw (F35)"	"Area: s06_186.raw (F36)"	"Area: s06_197.raw (F37)"	"Area: s06_208.raw (F38)"	"Area: s06_210.raw (F39)"	"Area: s06_217.raw (F40)"	"Area: s06_227.raw (F41)"	"Area: syd_n176.raw (F42)"	"Area: syd_n183.raw (F43)"	"Area: syd_n194.raw (F44)"	"Area: syd_n202.raw (F45)"	"Area: syd_n212.raw (F46)"	"Area: syd_o177.raw (F47)"	"Area: syd_o178.raw (F48)"	"Area: syd_o187.raw (F49)"	"Area: syd_o195.raw (F50)"	"Area: syd_o200.raw (F51)"	"Area: syd_o201.raw (F52)"	"Area: syd_o215.raw (F53)"	"Area: syd_o221.raw (F54)"	"Area: syd_o226.raw (F55)"
"False"	"TG(18:1_18:1_10:3)"	"C49 H87 N O6"	"No results"	"Full match"	"785.65460"	"18.640"	"12206374.4750913"	"Multiple matches found"	""	""	"1552786.27031976"	"2190575.38071237"	"3098562.73971596"	"2986024.68515536"	"3385183.31003836"	""	"1648226.11645477"	"758593.182298198"	"1546640.14805731"	"2458030.95832001"	"1040010.9521765"	"2291419.93228346"	""	"2364806.02196598"	"2586092.44782986"	""	"1377771.86615314"	"945159.083258127"	"1908910.44109323"	""	"226208.795935515"	""	"383425.554177425"	"457460.046247661"	""	"805106.347016754"	"695148.967821385"	"81619.7937903877"	"701021.444415409"	""	"1238063.25197876"	"155596.403659388"	"397318.086388491"	"467669.154894649"	"270226.687086466"	""	"730948.422585464"	"301748.560826969"	"670583.359225931"	"12206374.4750913"	""	"1037277.58087009"	""	"797684.382777644"	""	"1598665.07980129"	"801049.828725451"	"2463130.24962585"	"1625662.37071688"	"2546880.72040979"	"564073.835108517"	"1092746.85182338"	"2544417.88438175"
"False"	"TG(4:0_16:0_18:3)"	"C41 H75 N O6"	"Not the top hit"	"Full match"	"677.56045"	"14.780"	"12146685.282602"	"Multiple matches found"	"2579343.79008342"	"5906872.90349123"	"4023318.80577169"	"1934006.82762053"	"1846870.45763348"	""	"2579105.33573149"	"1898079.27525169"	"6113510.33178682"	"7638370.33194104"	"7477581.88237464"	"4731233.73818093"	"5887817.53830654"	"12146685.282602"	"10585254.0383921"	"1115798.96992332"	"3802586.12138641"	"6072643.21427193"	"3071485.37304233"	"1309328.18093138"	""	"4108896.40869943"	"418481.719307383"	"1477154.74630942"	""	"1573897.74111979"	"777342.431014922"	""	"4258552.19596655"	"185043.213745993"	"2113104.52710102"	"27731.5063981634"	"3557858.3231891"	"6284165.02937418"	"2446415.16568635"	"1757981.62575989"	"4156045.96840442"	"1803209.51416215"	"4108610.84839516"	"2193608.5540269"	"5015571.64010127"	""	"501244.578501559"	"4912074.2070472"	"1340307.7047122"	"2076108.10099404"	"2493852.5032649"	"3180404.65630621"	"4340101.31754211"	""	"3130585.8627287"	"930419.027982679"	"320876.75439197"	"3164372.99868095"	"2012854.73952085"
"False"	"TG(18:3_18:3_16:1)"	"C55 H95 N O6"	"Not the top hit"	"Full match"	"865.71755"	"19.201"	"12128741.5942007"	"Single match found"	"769160.532289874"	""	"2029736.15058262"	"3456831.28713952"	"4524791.96197458"	"2707673.96099099"	"6501924.63449155"	"666384.570860829"	"5424602.78393517"	"1061807.74427123"	"1479989.41009364"	"8610534.86601642"	"2761185.111069"	"3139004.48564651"	"5456579.92833122"	"2524727.95124345"	"5398220.70744629"	""	"5538218.48342341"	"570724.072020924"	"11458694.1065843"	""	"407859.831916854"	"4427769.38908766"	"853399.656395269"	"446184.441093052"	"354136.038302517"	"551690.066417539"	"782621.154182785"	"190492.247700917"	"228889.832829455"	"47767.8700862561"	"1742596.04022023"	"302750.571447128"	"561821.092423347"	"706129.343548735"	"1035730.51916053"	"390907.544617852"	"3701744.69698301"	"924904.596972766"	"3625631.60391138"	"12128741.5942007"	"106664.007562949"	"1412757.93854619"	"386442.436214127"	"721841.026766929"	"99280.1573579442"	"900625.786619938"	"396073.775425261"	""	"2255731.00582615"	"2757520.32238911"	"496564.900309211"	"1073554.96669111"	"1977352.63924881"
"False"	"TG(12:0_18:3_18:2)"	"C51 H91 N O6"	"Not the top hit"	"Full match"	"813.68568"	"18.972"	"12054073.5550464"	"Multiple matches found"	"1001595.12189933"	"12054073.5550464"	"2508545.93112695"	"2804632.04299474"	"4156506.62601744"	"2231610.55369873"	"4362099.14952806"	"710384.206885972"	"3414081.15286573"	"971196.343545341"	"1224660.23079103"	"5649418.35535967"	"1416991.6040028"	"3177162.54212947"	"5642097.7696655"	"3301032.11177453"	"6184692.69502078"	"9661450.4622118"	"1566410.55398948"	"963060.708529362"	"5871518.71099801"	"6079457.41941543"	"293561.853366565"	"3477282.5189076"	"635339.664119823"	"842148.099129451"	"694427.486013488"	"1552618.01740642"	"735723.857749627"	"40384.9333502174"	"1116027.95190772"	"62262.2878856704"	"1633475.37202367"	"1371175.15654533"	"618367.268957244"	"1204942.94173715"	"1629911.52304706"	"868020.085714888"	"2199372.83417569"	"1385675.19682378"	"2178350.12947925"	"3618669.56203032"	"298618.118915779"	"2176916.9580501"	"693409.385496226"	"1286847.17926442"	"590977.664315849"	"1450668.86313593"	"1106878.80225717"	"1124123.38901892"	"2226833.66845417"	"2621807.8238494"	""	"2196605.87117281"	"2287978.95148326"
"False"	"TG(16:1_16:1_8:0)"	"C43 H81 N O6"	"Not the top hit"	"Full match"	"707.60868"	"17.461"	"11747869.3221183"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8164285.76393652"	""	""	"5615024.93543403"	""	""	"5044225.29084342"	""	""	"2510113.81486767"	"4559078.08794983"	""	""	""	""	""	""	""	""	""	""	"11747869.3221183"	""	""	""	""	""	""
"False"	"TG(16:0_18:1_24:0)"	"C61 H119 N O6"	"Not the top hit"	"Full match"	"961.90567"	"22.469"	"11657753.1860649"	"Multiple matches found"	""	"2590337.44131232"	"3538481.24611068"	"2221835.05202125"	"2606103.71229568"	"614350.295698773"	"5265033.82701769"	"6001878.34998779"	"3766534.75801907"	"10306348.8007273"	"4983331.02845547"	"1373649.71223296"	"7393683.24515466"	"7285058.37976656"	"5154742.56419323"	"6807355.42986844"	"5932652.75061922"	"5346800.92238081"	"1669522.51303098"	"2351063.11981979"	"5093431.76430081"	"3628192.39263471"	"614851.953547289"	"1181445.855508"	"749300.983694891"	"3830575.5672025"	"5703133.23240461"	"3674266.67670386"	"3592908.90009725"	"718977.972446955"	"2963883.65595097"	"342446.816033085"	"2222668.79753707"	"11657753.1860649"	"2766202.17978084"	"2391576.61036018"	"3936574.62451551"	"3504553.87420806"	"3888398.94137431"	"2422422.56558908"	"3530615.41829033"	"8064670.87432849"	"2737305.49068937"	"6043006.50979319"	"3267708.93861466"	"3550132.9791105"	"8179528.68978396"	"7148645.39241652"	"7600483.44987074"	"2065574.42489947"	"4529692.90435289"	"4979815.89517415"	"1166892.70953311"	"3923792.05542572"	"4026850.87284673"
"False"	"PS(35:0)"	"C41 H80 N O10 P"	"Full match"	"Full match"	"777.55320"	"9.309"	"11539220.2853007"	"Single match found"	"7947987.64402427"	"2578929.86435437"	"7199157.52334715"	"3000787.15984003"	"4045807.11579056"	"3460560.46216005"	"4805553.79677389"	"8072538.27093621"	"6508687.61495526"	"9658696.38847356"	"7175290.4491402"	"3366315.24121216"	"3514754.8192322"	"7633648.86027714"	"5264224.92941184"	"3722347.42978866"	"6977949.24962508"	"5240902.03123403"	"4682391.56996175"	"7512329.54463438"	"5756429.1605942"	"3593248.13813235"	"2657052.32418006"	"3025861.77739376"	"3972285.77353727"	"8869561.03896953"	"8558781.64038795"	"10368627.4084365"	"7183055.29997742"	"3597595.45359266"	"7602695.31758594"	"3318537.62595382"	"4752332.3641304"	"11539220.2853007"	"10155967.6002889"	"9177414.69126366"	"8148798.18896314"	"9539724.49832273"	"10264063.0175116"	"4539851.86641839"	"7693546.52311251"	"5559699.04113161"	"10312575.4597596"	"9145274.59397834"	"10207283.2156501"	"3895856.075564"	"9123122.60380919"	"8532063.05677406"	"10242276.2462477"	"6367537.04306376"	"8665121.94399885"	"6851502.17087092"	"4698710.03780885"	"6466381.86676017"	"6722886.95109509"
"False"	"TG(18:3_18:2_18:3)"	"C57 H97 N O6"	"Not the top hit"	"Full match"	"891.73317"	"19.320"	"11506895.1224308"	"Multiple matches found"	"435748.549005643"	""	"1008664.00147589"	"3815123.57864695"	"1818823.65525205"	"2446237.50072052"	"4292834.7905372"	"350177.038891862"	"3963706.16633637"	"354000.48341242"	"672770.73832068"	"10102407.1722784"	"1053686.3844313"	"807682.392994426"	"3192716.41352108"	"2859538.3713971"	"2432482.81502292"	"11506895.1224308"	"5714963.05517943"	"511832.807239198"	"6456401.40058476"	"9729745.95509162"	"442942.633759575"	"3696989.1110968"	"1368041.49233328"	"255392.02263991"	"318232.631560742"	"265475.84843296"	"338202.706705514"	"303158.190289176"	"77740.6278147884"	"49257.2112367056"	"1215352.40214076"	"55771.3343606827"	"260034.122404344"	"327365.49132112"	"203017.90422789"	"120926.78859641"	"1235561.11427568"	"210140.982114212"	"1517913.80474587"	"8419084.42763163"	"41598.5299630134"	"483369.118813224"	"134113.67475606"	"339959.772164873"	"27640.1583385977"	"334607.18778651"	"169553.108728845"	"748718.627702974"	"1239495.44649191"	"2301646.67532239"	"494348.723670356"	"361302.732888602"	"1558108.43402667"
"False"	"CL(16:1_16:1_16:1_16:1)"	"C73 H134 O17 P2"	"Not the top hit"	"Full match"	"1344.91143"	"18.998"	"11374091.4734012"	"Single match found"	"382170.040233356"	""	"47267.2115137705"	""	"22254.3038613962"	""	""	"566169.494021485"	""	"761060.06241368"	"212466.625788263"	""	""	"511453.089752473"	""	""	"38379.0826105893"	""	""	"92297.4297711623"	""	""	"198548.961247331"	""	"359777.842226567"	"892403.578945835"	"3538183.63321757"	"1448532.62683029"	"79381.5891278336"	"2496186.87633877"	"6435256.26990247"	"8391786.47486215"	""	"3712126.83446855"	"1070208.06123457"	"428159.669346086"	"1071048.97666314"	"2616105.95660486"	"147664.355315801"	"479726.946787632"	"779561.476372124"	""	"11374091.4734012"	"1374739.92787641"	"3844933.86853842"	"730405.820321139"	"5127009.89146216"	"1414598.28472582"	"1673876.76599059"	"235434.46847347"	"213222.472461737"	"136371.245859186"	"1599536.56648879"	"1187405.58859276"	"64103.3395580056"
"False"	"CL(18:2_16:1_18:2_18:2)"	"C79 H140 O17 P2"	"No match"	"Full match"	"1422.95724"	"19.387"	"11342963.6827538"	"Multiple matches found"	"6987907.70702504"	"1253531.72382223"	"4848115.36023229"	"772325.300784609"	"725651.685507887"	"935682.927953756"	"985918.45781047"	"6361034.48357956"	"1236171.96317961"	"5781262.88267813"	"5582530.26317266"	"1629493.92776372"	"278534.895437122"	"6053570.97771526"	"945386.199018255"	"730315.800116824"	"1221732.28982262"	"886311.062948553"	"703405.497361252"	"3565337.04048978"	"857863.939130765"	"573923.42303874"	"709366.233707078"	"502969.196663302"	"5614112.6995976"	"7557299.90340298"	"9991779.68527447"	"6082003.84485208"	"5006638.94673015"	"11342963.6827538"	"10363738.8925993"	"7646510.00093262"	"2236028.22763866"	"10076653.0817492"	"9810644.15120604"	"4986194.68768041"	"4956217.86220585"	"9932371.73429248"	"1177739.38578665"	"2273110.34475055"	"3027660.73915709"	"767989.588531726"	"7233695.92743806"	"3610170.0160048"	"7668360.46077593"	"2327917.91347324"	"8357235.12047542"	"6123131.13654499"	"7414604.80331579"	"3770778.60668304"	"4144709.51070842"	"877791.211910683"	"5528524.66923367"	"4964843.34397052"	"3434612.74002417"
"False"	"TG(16:0_10:1_18:1)"	"C47 H89 N O6"	"Not the top hit"	"Full match"	"763.67028"	"19.283"	"11280043.8553139"	"Multiple matches found"	"1880627.77920094"	""	""	""	"162917.89494265"	""	""	"2140861.14903049"	""	"5187737.97030519"	""	""	"3780153.75556186"	""	"773067.987649066"	""	""	""	""	""	""	""	""	""	""	"4083035.53847235"	""	""	"50510.1891601997"	"423999.358748318"	"11280043.8553139"	"800496.20160492"	"2447845.46758705"	"9908102.06617308"	"1918695.1097623"	"1296833.60210809"	"3277200.32175576"	"1810645.04095447"	""	"3446646.69491127"	"3904032.80680042"	""	""	"4686684.85430225"	""	"3030592.54989186"	""	"2226796.51537498"	"4404660.60336888"	""	""	"161864.874758078"	"564601.921764961"	"4622593.77944394"	""
"False"	"TG(16:0_16:1_16:0)"	"C51 H99 N O6"	"Not the top hit"	"Full match"	"821.74907"	"21.241"	"11279516.3738169"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	"11279516.3738169"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(17:0_18:1)"	"C43 H84 N O8 P"	"Not the top hit"	"Full match"	"773.59489"	"12.110"	"11195830.4022909"	"Multiple matches found"	"4315847.34493924"	"4507908.03625402"	"4394291.55176165"	"3791224.51791872"	"2247021.64644804"	"5236153.93689807"	"3677138.57835184"	"5681770.84399918"	"3071383.04192989"	"6132142.18174667"	"3185582.1855733"	"1633281.15927416"	"3730486.67724719"	"6696953.41048211"	"5140351.92762491"	"2048750.97094929"	"3839289.61817202"	"1339260.50243504"	"981363.315024831"	"4105042.31554484"	"1983632.01517534"	"2203732.79651101"	"3251607.78256248"	"2092470.07947693"	"5902102.15456154"	"7614612.71862959"	"2761809.82981802"	"11195830.4022909"	"6176272.09462706"	"2702889.43607018"	"5323069.32337629"	"4901349.10133827"	"2916973.74820388"	"5062120.00680864"	"7315441.21687894"	"4129305.73293011"	"4074072.39655717"	"7697918.93929938"	"5276186.2524314"	"2777443.83106865"	"7802970.93634795"	"3937892.06108111"	"7804021.58796267"	"6856666.03733737"	"6855455.98033619"	"5000852.45863951"	"3717748.30157246"	"4941457.46927206"	"8036169.69751876"	"2577901.51326059"	"5649151.36130566"	"5004287.8248737"	"4529281.4584421"	"6187033.29005688"	"3621966.35240321"
"False"	"CL(72:12)"	"C81 H134 O17 P2"	"No match"	"Full match"	"1440.91123"	"17.505"	"11186194.3326237"	"Single match found"	"691704.644891936"	"11186194.3326237"	"3295641.65529413"	"5617549.21158819"	"5052734.57276486"	"7411399.83879527"	"4336571.69457116"	"1954343.14038133"	"5782812.63182788"	"3254576.92691318"	"1745800.5363181"	"4452806.07125102"	"5069385.75551761"	"2013886.56821151"	"3423498.27369412"	"9449322.22806422"	"4427059.90055878"	"6971334.91885745"	"8669039.32072071"	"4416100.63406818"	"6907523.10132598"	"4578339.27825976"	"4212890.4491188"	"7087411.49401567"	"2512615.51303728"	"1013902.59127338"	"564209.50683025"	"1638650.39883079"	"2030448.6154525"	"329120.893928058"	"40702.6778776069"	""	"797476.120848688"	"42925.9270577385"	"404113.891488567"	"2932763.48767824"	"300777.903111453"	"116547.901688732"	"5797037.03785141"	"441408.18237923"	"2319111.22527461"	"8349713.49586681"	"31976.3092747385"	"2877146.17367615"	"278880.201888754"	"1853141.78066827"	"33586.6218326567"	"1903757.30249377"	"978380.58951936"	"5540123.73924731"	"4284956.44664549"	"5711546.49384854"	"1000171.8529197"	"1523978.83036058"	"5182042.65963009"
"False"	"TG(16:0_16:0_18:0)"	"C53 H105 N O6"	"No results"	"Invalid mass"	"851.78932"	"21.954"	"11136386.3866211"	"Multiple matches found"	"5862513.9342019"	""	""	""	""	"2925620.41222453"	""	""	""	""	""	""	"6885946.30582067"	"10039927.5123227"	""	""	""	""	""	""	""	""	""	"3338901.33826286"	""	""	"11136386.3866211"	""	""	""	""	""	"6587000.35173112"	""	""	""	""	""	"4514623.2488639"	"8711180.93160165"	"3782038.2961798"	""	""	""	""	""	""	""	""	"6306561.76414324"	""	""	""	""	""
"False"	"TG(14:1_17:1_16:1)"	"C50 H93 N O6"	"Not the top hit"	"Full match"	"803.70138"	"19.393"	"11054740.1982808"	"Multiple matches found"	""	""	""	""	"11054740.1982808"	"2953501.58538588"	""	""	""	""	""	""	"3372643.5410978"	""	""	""	""	""	""	""	""	"4579762.20091629"	"1059196.92974308"	"5192919.89154556"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2608101.21518389"	""	""	""	""	""	""	"2123671.69762334"	""	"2473967.81250856"
"False"	"TG(18:0_16:1_18:1)"	"C55 H105 N O6"	"Not the top hit"	"Full match"	"875.79580"	"21.574"	"11026606.7280107"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	"7548540.6515638"	""	""	""	""	""	"11026606.7280107"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(20:0_11:2_14:3)"	"C48 H85 N O6"	"Not the top hit"	"Full match"	"771.63919"	"19.949"	"11005335.6415814"	"Multiple matches found"	"9045906.22606982"	"3928023.71151408"	"3571606.93257907"	"4604835.71301822"	"3073236.36073754"	"9301312.97897525"	"1509015.01622414"	"10365062.8005609"	"2789213.81950356"	"8037160.3827992"	"3776285.52281705"	"1890141.56164996"	"3296831.0927201"	"3470126.26287284"	""	"2953878.79840839"	"4575468.0729112"	"611549.957715204"	"2440465.11380493"	"11005335.6415814"	"738693.421168164"	"879029.00014561"	""	"3585401.61510894"	"3892130.75643985"	"4142311.31451364"	"9108465.17341433"	"5054474.60900902"	"2498451.63806108"	"8207081.38130885"	"5157474.37823882"	"7040122.04923172"	"1858471.78376618"	"1500454.54414414"	"3006825.37974749"	"821372.77261831"	""	"1689197.10609032"	"1135937.74977381"	""	"1902293.749559"	"6711772.27795671"	""	"3857223.7624643"	"3651697.00728563"	"3473353.893939"	"3013329.20523586"	"2935908.76279743"	"4170672.3498694"	"2329690.05587523"	"6025487.69677587"	"2662415.29523646"	"8020563.8295339"	"3818692.27667467"	"7342857.81833914"
"False"	"TG(16:0_18:1_14:3)"	"C51 H93 N O6"	"Not the top hit"	"Full match"	"815.70175"	"19.881"	"10930021.8700673"	"Multiple matches found"	""	""	"348758.978604441"	""	"7997213.45035611"	"3914098.14094909"	"5458919.54519707"	""	"4094766.91201489"	""	""	"5059077.89075575"	""	"7544613.03461577"	""	""	""	""	"5721853.30623889"	""	""	"10930021.8700673"	"465929.540422065"	""	"772963.384478032"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"CL(18:3_16:1_16:1_20:4)"	"C79 H136 O17 P2"	"No match"	"Full match"	"1418.92706"	"18.447"	"10910694.2769852"	"Single match found"	"7255288.7622752"	"5551236.48876778"	"5810595.88416703"	"2955957.86505154"	"4978609.99826402"	"4476716.91352763"	"3885347.99333192"	"8850651.9024676"	"6116428.88248723"	"10910694.2769852"	"5445799.72426662"	"2657319.90372268"	"5428827.63978557"	"8593299.46543267"	"4676200.05785676"	"1339423.56886233"	"6259562.30535629"	"4729236.8226584"	"4064167.11276701"	"7872321.91774425"	"5578753.35516856"	"3275763.58945755"	"6550299.39742578"	"3141815.07422866"	"6815655.10907075"	"6893357.31575195"	"7004804.70909764"	"7948101.65193504"	"7067073.54415257"	"1559346.96173957"	"1249075.9580763"	"1259683.89471056"	"4638024.29279353"	"3180411.9228314"	"6340910.53342867"	"8829030.07231215"	"4783703.85468473"	"5262342.58768023"	"8922126.29011812"	"2889974.94671406"	"7612598.56170604"	"4033368.53149035"	"2989256.53710265"	"9128818.98075399"	"4751657.44609027"	"5714780.55699475"	"2951424.83941729"	"7891945.21053102"	"7148817.45502275"	"7539016.3688651"	"7949408.33115331"	"5675757.51533715"	"7457486.17788591"	"7330152.07938791"	"8708797.44438154"
"False"	"PC(18:0_16:0)"	"C42 H84 N O8 P"	"Not the top hit"	"Full match"	"761.59448"	"13.841"	"10876252.9553348"	"Multiple matches found"	"4208596.02724125"	"10876252.9553348"	""	"4658890.80979107"	"3698301.89072189"	"5721023.66134619"	"6138987.836821"	"7141889.97693828"	"8416985.44482696"	"7587960.39741041"	"5339828.0204216"	"4504344.27970038"	"3781859.22616175"	"2258440.1733585"	"5333943.75161702"	""	"3045262.71907157"	"5870032.49724828"	"4956301.13805518"	"4581989.08231718"	"4537166.14037575"	"4089262.62797656"	"4380769.75479436"	"4570885.65980765"	"5293283.68520539"	"5270295.17385171"	"5891854.28714227"	"5527591.52106187"	"4248011.27217281"	"4967286.42283156"	"5014534.88852668"	"3068225.27322397"	"3410765.14377092"	"5765814.78152144"	"5832237.62577553"	"5784608.14301681"	"2605294.21808747"	"4926344.17819915"	"5117808.14589445"	"1311141.2582136"	"4314448.75803957"	"5771258.03753506"	"4046698.8781353"	""	""	"2922021.20827793"	"4602036.20958577"	"5515229.3328393"	"6911610.67792377"	"6495767.8752144"	""	"5167100.6063323"	"4345897.15179426"	"4543029.50025085"	"5341772.5762869"
"False"	"TG(18:0_16:1_18:1)"	"C55 H105 N O6"	"No results"	"Invalid mass"	"875.78630"	"21.274"	"10867868.0144083"	"Single match found"	""	""	""	""	""	""	""	""	"10867868.0144083"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:1_11:2_14:3)"	"C44 H75 N O6"	"Not the top hit"	"Full match"	"713.56054"	"14.635"	"10835680.6369527"	"Multiple matches found"	"1751172.29826365"	"453048.137014822"	"778917.905688636"	""	"4386368.60824908"	"1056809.77120648"	""	"1549233.82498127"	""	"2003783.82858189"	"1079981.03905871"	""	"7942975.96343273"	"5359064.11931057"	"2758749.11917476"	"105327.454007344"	"1205887.71753246"	"180463.629877671"	"134302.466436135"	"474772.385945586"	"232653.377732218"	"1185223.82029208"	"1706638.19942974"	"767522.32197162"	"280958.38687737"	"745684.708246385"	"1531658.46322849"	"830143.543011171"	""	"463410.002576714"	"7073504.88626681"	"553687.241725501"	"1969257.07931236"	"376877.016156194"	"491420.697959555"	"144321.659974749"	"191271.437439309"	"255436.48281175"	"555911.466033379"	"768018.215197881"	"1478766.47243749"	"186400.181278326"	"2491415.92858974"	"891788.71377196"	"362246.707904166"	"10835680.6369527"	"1264455.77381084"	""	""	""	"999367.158596471"	"222362.287925597"	"4676119.85997241"	"4206573.61556993"	"2616729.48074871"
"False"	"PI(16:0_18:1)"	"C43 H81 O13 P"	"Not the top hit"	"Full match"	"836.54246"	"9.879"	"10824221.5902069"	"Single match found"	"5002605.24052854"	"6471834.01078159"	"6898896.00036837"	"4573925.82076602"	"4559733.36348938"	"4774469.99134088"	"5789390.74132666"	"5520230.61777322"	"4446303.04106715"	"8118054.84253822"	"6591604.13122921"	"2613529.69522283"	"3459279.38276408"	"7125376.35031935"	"4154389.72453899"	"3729996.08275186"	"5657305.2582185"	"5042404.12963872"	"4666436.53276045"	"6052667.85765779"	"4034623.07899617"	"3163414.45435559"	"3800706.56008901"	"3442609.77100106"	"4341295.33348149"	"6946279.86776289"	"8890591.54429897"	"7900442.07447059"	"5275253.0051961"	"4252240.26923222"	"8596340.89730638"	"4080244.97758226"	"3484297.80970426"	"9717792.23081619"	"6616204.41519138"	"5322256.82832042"	"5611052.48506004"	"7985795.72863794"	"6037626.62858054"	"3316982.26932596"	"5969246.14621035"	"7221270.36239448"	"8945410.57107468"	"9290715.44945491"	"7139949.95262196"	"4822466.90478604"	"10824221.5902069"	"8411885.81906434"	"9568293.72502739"	"6408411.19315075"	"6932879.70980308"	"6253913.45335967"	"4642704.77806196"	"6777783.20274442"	"4605076.51969348"
"False"	"TG(4:0_18:2_18:2)"	"C43 H77 N O6"	"Not the top hit"	"Full match"	"703.57624"	"15.396"	"10720716.7986454"	"Single match found"	"4274887.22762217"	""	"5646841.72901164"	"5293868.94694716"	"4741024.9460064"	"2547209.33454299"	""	""	"9752970.19835109"	""	""	"10720716.7986454"	""	""	""	""	""	""	"8183057.87405532"	"3501024.43073934"	""	""	"818642.425571027"	"4051503.64109552"	"573977.706631023"	"2328971.42028425"	"1911583.60639465"	"2797912.65603407"	""	"308899.017941361"	"2432991.8616391"	"70724.7711341514"	"6768715.35602918"	"2859380.0970765"	"2362764.02736516"	"2405975.04032964"	""	"2096269.64740568"	"6935410.5724993"	"2094509.96548111"	"4864890.77642807"	"7634608.48638078"	"899580.481449228"	""	"2572860.9699745"	"3264621.36828277"	"2634018.13493044"	"4032113.44987009"	"5599632.94776839"	"2934733.06792777"	""	"3417550.62176965"	"486243.014061007"	""	"3552980.12113461"
"False"	"PS(39:4)"	"C45 H80 N O10 P"	"Full match"	"Full match"	"825.55322"	"7.293"	"10692476.6077343"	"Single match found"	"4278004.31233837"	"10692476.6077343"	"5811876.82832187"	"6286110.0206167"	"3963976.0776089"	"4935629.18838412"	"6482307.44567136"	"3980371.77047221"	"8196394.00914321"	"4257637.56209402"	"4126535.74175241"	"8745586.74006306"	"2911519.88822081"	"4055450.19853258"	"6095555.54329869"	"7539463.68211054"	"5431652.70468003"	"6850439.04849058"	"7825594.1660883"	"5471229.36102506"	"6437784.92519995"	"4409913.79092174"	"2946560.32922161"	"5294768.81632466"	"4899640.74906926"	"3480470.38171575"	"2060400.75609193"	"3975337.9140316"	"4381271.239402"	"2807513.55924234"	"1339589.4288774"	"836618.896935429"	"3853030.1558272"	"1488901.75820143"	"2909106.65333855"	"4405362.27527605"	"1863309.39985979"	"2759029.38232677"	"5166417.51631749"	"968211.531520894"	"3593590.97275344"	"5996355.75012483"	"881483.78152114"	"3474636.28918152"	"1610214.29282318"	"1693023.78931756"	"1110156.47193399"	"2714167.27312982"	"2660330.84326366"	"6772908.60195073"	"5496200.62240811"	"4864523.79214268"	"2004526.85487578"	"2430924.35234443"	"3816933.09825023"
"False"	"TG(16:0_16:0_18:0)"	"C53 H105 N O6"	"No results"	"Full match"	"851.79478"	"22.073"	"10635923.0076167"	"Multiple matches found"	""	""	""	""	"5006512.72098397"	""	""	""	""	""	"10635923.0076167"	""	""	""	""	""	""	""	"4201733.21793383"	"3064599.74052608"	""	""	"701121.727119335"	""	""	""	""	""	"5419958.62681239"	"544450.489810583"	""	"292131.230872715"	""	""	""	""	""	""	""	""	""	""	""	""	""	"6990405.20230381"	""	""	""	""	""	""	"1266792.15934207"	""	"5294309.37873896"
