CompoundName,ExperimentType,ChemicalFormula,Ionization,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,
PI(18:1_18:1),XIC,C45 H83 O13 N0 P1,ESI,861.5498565299999,H-Loss,-,1,9.9927481959933,,
PI(18:1_18:1),XIC,C45 H83 O13 N0 P1,ESI,880.59095847,NH4-Gain,+,1,9.9927481959933,,
PI(18:1_18:2),XIC,C45 H81 O13 N0 P1,ESI,859.5342065299999,H-Loss,-,1,8.54361827070096,,
PI(18:1_18:2),XIC,C45 H81 O13 N0 P1,ESI,878.57530847,NH4-Gain,+,1,8.54361827070096,,
PI(18:1_18:2),XIC,C45 H81 O13 N0 P1,ESI,861.54875947,H-Gain,+,1,8.54361827070096,,
PI(18:0_18:3),XIC,C45 H81 O13 N0 P1,ESI,859.5342065299999,H-Loss,-,1,9.11705768413652,,
PI(18:1_18:3),XIC,C45 H79 O13 N0 P1,ESI,857.51855653,H-Loss,-,1,7.469140603414968,,
PI(18:1_18:3),XIC,C45 H79 O13 N0 P1,ESI,876.55965847,NH4-Gain,+,1,7.469140603414968,,
PI(18:1_18:3),XIC,C45 H79 O13 N0 P1,ESI,859.5331094700001,H-Gain,+,1,7.469140603414968,,
PI(18:3_18:2),XIC,C45 H77 O13 N0 P1,ESI,855.5029065299999,H-Loss,-,1,6.407113640226401,,
PI(18:3_18:2),XIC,C45 H77 O13 N0 P1,ESI,874.54400847,NH4-Gain,+,1,6.407113640226401,,
PI(18:3_18:3),XIC,C45 H75 O13 N0 P1,ESI,853.48725653,H-Loss,-,1,5.6755047101223575,,
PI(18:3_18:3),XIC,C45 H75 O13 N0 P1,ESI,872.5283584700001,NH4-Gain,+,1,5.6755047101223575,,
PI(18:3_18:3),XIC,C45 H75 O13 N0 P1,ESI,855.5018094700001,H-Gain,+,1,5.6755047101223575,,
PS(16:1e),XIC,C22 H42 O9 N1 P1,ESI,494.25244553,H-Loss,-,1,1.911,,
PS(20:3e),XIC,C26 H46 O9 N1 P1,ESI,546.2837455299999,H-Loss,-,1,3.255283663000843,,
PS(16:1e_8:0),XIC,C30 H58 O9 N1 P1,ESI,630.3741434700001,Na-Gain,+,1,1.749,,
PS(26:2e),XIC,C32 H60 O9 N1 P1,ESI,632.3932955299999,H-Loss,-,1,4.04961839496108,,
PS(16:1_16:1),XIC,C38 H70 O10 N1 P1,ESI,730.46646053,H-Loss,-,1,6.80641172813871,,
PS(33:0),XIC,C39 H76 O10 N1 P1,ESI,748.5134105299999,H-Loss,-,1,7.46361032289293,,
PS(18:0_16:1),XIC,C40 H76 O10 N1 P1,ESI,784.50990847,Na-Gain,+,1,7.612,,
PS(16:0_18:1),XIC,C40 H76 O10 N1 P1,ESI,760.5134105299999,H-Loss,-,1,10.138097738106346,,
PS(16:0_18:1),XIC,C40 H76 O10 N1 P1,ESI,762.52796347,H-Gain,+,1,10.138097738106346,,
PS(16:1_18:1),XIC,C40 H74 O10 N1 P1,ESI,758.4977605299999,H-Loss,-,1,8.327685844893056,,
PS(16:1_18:1),XIC,C40 H74 O10 N1 P1,ESI,760.5123134700001,H-Gain,+,1,8.327685844893056,,
PS(16:3_18:0),XIC,C40 H72 O10 N1 P1,ESI,780.47860847,Na-Gain,+,1,5.768702461042376,,
PS(16:1_18:3),XIC,C40 H70 O10 N1 P1,ESI,754.46646053,H-Loss,-,1,6.252,,
PS(34:4),XIC,C40 H70 O10 N1 P1,ESI,754.46646053,H-Loss,-,1,7.9583572207186855,,
PS(35:0),XIC,C41 H80 O10 N1 P1,ESI,776.54471053,H-Loss,-,1,9.219,,
PS(35:1),XIC,C41 H78 O10 N1 P1,ESI,774.5290605299999,H-Loss,-,1,7.608378621901491,,
PS(18:0_18:1),XIC,C42 H80 O10 N1 P1,ESI,788.54471053,H-Loss,-,1,12.370681707956262,,
PS(18:0_18:1),XIC,C42 H80 O10 N1 P1,ESI,790.5592634700001,H-Gain,+,1,12.370681707956262,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,786.5290605299999,H-Loss,-,1,10.213633275557232,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,788.5436134700001,H-Gain,+,1,10.213633275557232,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,788.5436134700001,H-Gain,+,1,11.080676023384092,,
PS(18:1_18:2),XIC,C42 H76 O10 N1 P1,ESI,784.5134105299999,H-Loss,-,1,8.715960697592969,,
PS(18:1_18:2),XIC,C42 H76 O10 N1 P1,ESI,786.52796347,H-Gain,+,1,8.715960697592969,,
PS(18:0_18:3),XIC,C42 H76 O10 N1 P1,ESI,784.5134105299999,H-Loss,-,1,9.33385290253858,,
PS(18:0_18:3),XIC,C42 H76 O10 N1 P1,ESI,786.52796347,H-Gain,+,1,9.33385290253858,,
PS(18:1_18:2),XIC,C42 H76 O10 N1 P1,ESI,786.52796347,H-Gain,+,1,9.998901549918486,,
PS(36:3),XIC,C42 H76 O10 N1 P1,ESI,784.5134105299999,H-Loss,-,1,11.83674172461777,,
PS(18:1_18:3),XIC,C42 H74 O10 N1 P1,ESI,782.4977605299999,H-Loss,-,1,7.618666857481401,,
PS(18:1_18:3),XIC,C42 H74 O10 N1 P1,ESI,784.5123134700001,H-Gain,+,1,7.618666857481401,,
PS(22:3_14:1),XIC,C42 H74 O10 N1 P1,ESI,784.5123134700001,H-Gain,+,1,8.18247032733294,,
PS(18:3_18:2),XIC,C42 H72 O10 N1 P1,ESI,780.4821105299999,H-Loss,-,1,6.529563487139775,,
PS(18:3_18:2),XIC,C42 H72 O10 N1 P1,ESI,782.49666347,H-Gain,+,1,6.529563487139775,,
PS(18:3_18:2),XIC,C42 H72 O10 N1 P1,ESI,782.49666347,H-Gain,+,1,8.34386683792755,,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,778.46646053,H-Loss,-,1,5.7640822361648985,,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,780.4810134700001,H-Gain,+,1,5.7640822361648985,,
PS(37:0),XIC,C43 H84 O10 N1 P1,ESI,804.57601053,H-Loss,-,1,11.379856456784584,,
PS(37:1),XIC,C43 H82 O10 N1 P1,ESI,802.5603605299999,H-Loss,-,1,9.390282266858012,,
PS(37:1),XIC,C43 H82 O10 N1 P1,ESI,802.5603605299999,H-Loss,-,1,26.919,,
PS(37:2),XIC,C43 H80 O10 N1 P1,ESI,800.5447105299999,H-Loss,-,1,8.466093800909778,,
PS(20:0_18:1),XIC,C44 H84 O10 N1 P1,ESI,816.57601053,H-Loss,-,1,14.833,,
PS(18:1_20:2),XIC,C44 H80 O10 N1 P1,ESI,812.5447105299999,H-Loss,-,1,14.385601327677266,,
PS(38:3e),XIC,C44 H82 O9 N1 P1,ESI,798.5654455299999,H-Loss,-,1,15.755963037282589,,
PS(38:4),XIC,C44 H78 O10 N1 P1,ESI,810.5290605299999,H-Loss,-,1,12.195,,
PS(38:4e),XIC,C44 H80 O9 N1 P1,ESI,796.5497955299999,H-Loss,-,1,15.449470456359842,,
PS(18:1_20:4),XIC,C44 H76 O10 N1 P1,ESI,808.5134105299999,H-Loss,-,1,10.288437220148086,,
PS(38:5),XIC,C44 H76 O10 N1 P1,ESI,808.5134105299999,H-Loss,-,1,10.964930960431403,,
PS(38:5e),XIC,C44 H78 O9 N1 P1,ESI,794.5341455299999,H-Loss,-,1,12.602142119298293,,
PS(38:6),XIC,C44 H74 O10 N1 P1,ESI,806.4977605299999,H-Loss,-,1,8.963987795474377,,
PS(38:8),XIC,C44 H70 O10 N1 P1,ESI,802.46646053,H-Loss,-,1,6.628940481101866,,
PS(39:1),XIC,C45 H86 O10 N1 P1,ESI,830.5916605299999,H-Loss,-,1,11.492960941659344,,
PS(39:2),XIC,C45 H84 O10 N1 P1,ESI,828.57601053,H-Loss,-,1,10.479,,
PS(39:4),XIC,C45 H80 O10 N1 P1,ESI,824.5447105299999,H-Loss,-,1,7.256,,
SPH(d16:0),XIC,C16 H35 O2 N1,ESI,274.27405547,H-Gain,+,1,1.9,,
SPH(d18:0),XIC,C18 H39 O2 N1,ESI,302.30535547000005,H-Gain,+,1,2.679,,
SPH(d21:2),XIC,C21 H41 O2 N1,ESI,304.29987547,H-2H2O-Gain,+,1,1.659,,
SPH(t17:0),XIC,C17 H37 O3 N1,ESI,304.28462047000005,H-Gain,+,1,1.624,,
TG(4:0_9:0_12:4),XIC,C28 H44 O6,ESI,494.34761547000005,NH4-Gain,+,1,1.385,,
TG(4:0_14:0_16:0),XIC,C37 H70 O6,ESI,628.55106547,NH4-Gain,+,1,16.19083824923932,,
TG(4:0_16:1_14:0),XIC,C37 H68 O6,ESI,626.53541547,NH4-Gain,+,1,14.634693656402163,,
TG(4:0_16:1_14:0),XIC,C37 H68 O6,ESI,631.49081147,Na-Gain,+,1,14.634693656402163,,
TG(4:0_14:1_16:0),XIC,C37 H68 O6,ESI,626.53541547,NH4-Gain,+,1,15.28702086009345,,
TG(4:0_14:1_16:1),XIC,C37 H66 O6,ESI,624.5197654699999,NH4-Gain,+,1,12.242239753659492,,
TG(4:0_11:1_20:0),XIC,C38 H70 O6,ESI,640.55106547,NH4-Gain,+,1,15.6,,
TG(4:0_16:0_16:0),XIC,C39 H74 O6,ESI,656.5823654699999,NH4-Gain,+,1,17.657116178498622,,
TG(4:0_11:1_21:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,14.621893127238252,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,16.260866278096277,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,659.5221114700001,Na-Gain,+,1,16.260866278096277,,
TG(4:0_16:0_16:1),XIC,C39 H72 O6,ESI,659.5221114700001,Na-Gain,+,1,16.773,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,17.904420041336724,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,652.55106547,NH4-Gain,+,1,14.393451101405102,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,657.5064614700001,Na-Gain,+,1,14.393451101405102,,
TG(14:0e_11:2_11:3),XIC,C39 H66 O5,ESI,615.49830147,H-Gain,+,1,4.892,,
TG(4:0_16:0_17:1),XIC,C40 H74 O6,ESI,668.5823654699999,NH4-Gain,+,1,17.151,,
TG(16:3_10:3_11:4),XIC,C40 H56 O6,ESI,650.4415154699999,NH4-Gain,+,1,3.9481680659432556,,
TG(4:0_16:1_17:1),XIC,C40 H72 O6,ESI,666.5667154699998,NH4-Gain,+,1,15.74,,
TG(11:0_8:0_19:0),XIC,C41 H78 O6,ESI,684.61366547,NH4-Gain,+,1,18.814,,
TG(9:0_10:1_19:0),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,16.2015837464475,,
TG(16:0_16:1_6:0),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,17.634669491953154,,
TG(16:0_16:1_6:0),XIC,C41 H76 O6,ESI,687.55341147,Na-Gain,+,1,17.634669491953154,,
TG(4:0_18:1_16:0),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,18.13859608175138,,
TG(4:0_18:1_16:0),XIC,C41 H76 O6,ESI,687.55341147,Na-Gain,+,1,18.13859608175138,,
TG(15:0_10:2_13:0),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,14.344966326844682,,
TG(16:1_16:1_6:0),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,16.247741594926797,,
TG(4:0_16:0_18:3),XIC,C41 H72 O6,ESI,678.5667154699998,NH4-Gain,+,1,15.418000000000001,,
TG(4:0_16:1_18:4),XIC,C41 H68 O6,ESI,657.50886647,H-Gain,+,1,14.635,,
TG(4:0_16:0_19:1),XIC,C42 H78 O6,ESI,696.61366547,NH4-Gain,+,1,18.115,,
TG(16:3_11:4_12:4),XIC,C42 H58 O6,ESI,676.45716547,NH4-Gain,+,1,4.029721730854463,,
TG(16:2e_11:3_12:2),XIC,C42 H68 O5,ESI,675.49589647,Na-Gain,+,1,16.284278686120697,,
TG(4:0_18:1_18:0),XIC,C43 H80 O6,ESI,710.62931547,NH4-Gain,+,1,17.638069479755288,,
TG(16:0_18:1_6:0),XIC,C43 H80 O6,ESI,710.62931547,NH4-Gain,+,1,18.557309807619202,,
TG(16:0_18:1_6:0),XIC,C43 H80 O6,ESI,715.5847114700001,Na-Gain,+,1,18.557309807619202,,
TG(18:3e_11:4_11:4),XIC,C43 H62 O5,ESI,676.4935504700001,NH4-Gain,+,1,6.101515401564244,,
TG(11:0_12:2_17:0),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,16.312549683766584,,
TG(16:1_16:1_8:0),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,17.627375169381356,,
TG(4:0_18:1_18:2),XIC,C43 H76 O6,ESI,706.59801547,NH4-Gain,+,1,16.585,,
TG(4:0_18:1_18:4),XIC,C43 H72 O6,ESI,685.5401664699999,H-Gain,+,1,16.23493102476983,,
TG(11:0_9:0_20:5),XIC,C43 H72 O6,ESI,702.5667154699998,NH4-Gain,+,1,17.087,,
TG(14:0e_9:0_18:1),XIC,C44 H84 O5,ESI,693.63915147,H-Gain,+,1,10.981873256006292,,
TG(18:1_12:2_11:2),XIC,C44 H74 O6,ESI,716.5823654699999,NH4-Gain,+,1,17.824816398291933,,
TG(16:0_12:0_14:0),XIC,C45 H86 O6,ESI,740.67626547,NH4-Gain,+,1,20.056617451633922,,
TG(25:0_6:0_11:1),XIC,C45 H84 O6,ESI,738.6606154699999,NH4-Gain,+,1,18.5567949934166,,
TG(16:1_14:0_12:0),XIC,C45 H84 O6,ESI,738.6606154699999,NH4-Gain,+,1,19.277438578990257,,
TG(4:0_18:1_20:0),XIC,C45 H84 O6,ESI,738.6606154699999,NH4-Gain,+,1,19.812449301984323,,
TG(16:1_6:0_20:1),XIC,C45 H82 O6,ESI,736.6449654699999,NH4-Gain,+,1,17.63863330008224,,
TG(16:1_18:1_8:0),XIC,C45 H82 O6,ESI,736.6449654699999,NH4-Gain,+,1,18.56140449665989,,
TG(16:0_10:4_16:1),XIC,C45 H76 O6,ESI,730.59801547,NH4-Gain,+,1,18.292,,
TG(16:1_11:1_16:0),XIC,C46 H84 O6,ESI,750.6606154699999,NH4-Gain,+,1,19.198256889517413,,
TG(14:0_14:0_16:0),XIC,C47 H90 O6,ESI,768.7075654699998,NH4-Gain,+,1,20.64649094703032,,
TG(16:0_16:1_12:0),XIC,C47 H88 O6,ESI,766.69191547,NH4-Gain,+,1,20.04591670735422,,
TG(16:0_16:1_12:0),XIC,C47 H88 O6,ESI,771.6473114700001,Na-Gain,+,1,20.04591670735422,,
TG(8:0_14:4_22:6),XIC,C47 H70 O6,ESI,748.55106547,NH4-Gain,+,1,6.187,,
TG(22:6_10:1_12:4),XIC,C47 H68 O6,ESI,746.53541547,NH4-Gain,+,1,5.242515793858424,,
TG(16:1_12:0_16:1),XIC,C47 H86 O6,ESI,764.67626547,NH4-Gain,+,1,19.251681238398813,,
TG(16:1_13:0_16:0),XIC,C48 H90 O6,ESI,780.7075654699998,NH4-Gain,+,1,20.310351518027584,,
TG(18:1_11:1_16:0),XIC,C48 H88 O6,ESI,778.69191547,NH4-Gain,+,1,20.01262750523944,,
TG(16:0_16:0_14:0),XIC,C49 H94 O6,ESI,796.73886547,NH4-Gain,+,1,21.069691242464685,,
TG(16:0_16:1_14:0),XIC,C49 H92 O6,ESI,794.7232154699999,NH4-Gain,+,1,20.61720794236582,,
TG(16:1_16:1_14:0),XIC,C49 H90 O6,ESI,792.7075654699998,NH4-Gain,+,1,20.04152926481716,,
TG(16:1_16:1_14:0),XIC,C49 H90 O6,ESI,797.6629614699999,Na-Gain,+,1,20.04152926481716,,
TG(16:1_14:1_16:1),XIC,C49 H88 O6,ESI,790.69191547,NH4-Gain,+,1,19.304448513867687,,
TG(15:0_16:1_16:0),XIC,C50 H94 O6,ESI,808.73886547,NH4-Gain,+,1,20.812190229865458,,
TG(16:1_16:1_15:0),XIC,C50 H92 O6,ESI,806.7232154699999,NH4-Gain,+,1,20.4178226049938,,
TG(16:1_17:1_14:1),XIC,C50 H90 O6,ESI,804.7075654699998,NH4-Gain,+,1,19.92121882361273,,
TG(16:0_16:0_16:0),XIC,C51 H98 O6,ESI,824.77016547,NH4-Gain,+,1,21.407985511168178,,
TG(16:0_16:1_16:0),XIC,C51 H96 O6,ESI,822.75451547,NH4-Gain,+,1,21.045289466183565,,
TG(18:3e_10:2_20:5),XIC,C51 H80 O5,ESI,790.6344004700001,NH4-Gain,+,1,15.868,,
TG(16:0_16:1_16:1),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,20.601935404552112,,
TG(16:0_16:1_16:1),XIC,C51 H94 O6,ESI,825.69426147,Na-Gain,+,1,20.601935404552112,,
TG(16:1_16:1_16:1),XIC,C51 H92 O6,ESI,818.7232154699999,NH4-Gain,+,1,20.02486057963128,,
TG(16:1_16:1_16:1),XIC,C51 H92 O6,ESI,823.67861147,Na-Gain,+,1,20.02486057963128,,
TG(16:1_14:0_18:3),XIC,C51 H90 O6,ESI,816.7075654699998,NH4-Gain,+,1,19.614221904022582,,
TG(16:0_16:1_17:0),XIC,C52 H98 O6,ESI,836.77016547,NH4-Gain,+,1,21.18926838475773,,
TG(16:1_17:1_16:0),XIC,C52 H96 O6,ESI,834.75451547,NH4-Gain,+,1,20.875062318050755,,
TG(16:1_16:1_17:1),XIC,C52 H94 O6,ESI,832.73886547,NH4-Gain,+,1,20.446986790328282,,
TG(18:0_16:0_16:0),XIC,C53 H102 O6,ESI,852.8014654699999,NH4-Gain,+,1,21.6857167319664,,
TG(16:0_16:0_18:1),XIC,C53 H100 O6,ESI,850.7858154699999,NH4-Gain,+,1,21.377557721996226,,
TG(16:0_16:0_18:1),XIC,C53 H100 O6,ESI,855.7412114699999,Na-Gain,+,1,21.377557721996226,,
TG(16:1e_17:0_17:0),XIC,C53 H102 O5,ESI,836.8065504699999,NH4-Gain,+,1,21.83242654402111,,
TG(16:0_16:1_18:1),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,12.407,,
TG(16:1_18:1_16:0),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,21.012710838519197,,
TG(18:0e_16:1_16:1),XIC,C53 H100 O5,ESI,834.7909004699999,NH4-Gain,+,1,21.557210698967452,,
TG(16:1_16:1_18:1),XIC,C53 H96 O6,ESI,846.75451547,NH4-Gain,+,1,20.00993665841004,,
TG(16:1_16:1_18:1),XIC,C53 H96 O6,ESI,846.75451547,NH4-Gain,+,1,20.581014256967233,,
TG(16:1_16:1_18:2),XIC,C53 H94 O6,ESI,844.73886547,NH4-Gain,+,1,20.300112558701702,,
TG(16:1_16:1_18:3),XIC,C53 H92 O6,ESI,842.7232154699999,NH4-Gain,+,1,19.630948558272316,,
TG(17:0_18:1_16:0),XIC,C54 H102 O6,ESI,864.8014654699999,NH4-Gain,+,1,21.480761116915925,,
TG(18:1_17:1_16:0),XIC,C54 H100 O6,ESI,862.7858154699999,NH4-Gain,+,1,21.225159835080298,,
TG(16:1_17:1_18:1),XIC,C54 H98 O6,ESI,860.77016547,NH4-Gain,+,1,20.89336279116494,,
TG(18:0_16:0_18:0),XIC,C55 H106 O6,ESI,880.83276547,NH4-Gain,+,1,21.659562428925522,,
TG(18:0_18:1_16:0),XIC,C55 H104 O6,ESI,878.81711547,NH4-Gain,+,1,21.660617362173475,,
TG(18:0_18:1_16:0),XIC,C55 H104 O6,ESI,883.77251147,Na-Gain,+,1,21.660617362173475,,
TG(18:0e_18:1_16:0),XIC,C55 H106 O5,ESI,864.83785047,NH4-Gain,+,1,22.078065756042307,,
TG(18:1_18:1_16:0),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,21.342055685855275,,
TG(18:1_18:1_16:0),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,22.161386596680202,,
TG(16:0_18:1_18:1),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,27.96,,
TG(18:0e_16:1_18:1),XIC,C55 H104 O5,ESI,862.82220047,NH4-Gain,+,1,21.808755349404986,,
TG(16:1_18:1_18:1),XIC,C55 H100 O6,ESI,874.7858154699999,NH4-Gain,+,1,20.99340338159057,,
TG(16:1_18:1_18:2),XIC,C55 H98 O6,ESI,872.77016547,NH4-Gain,+,1,20.788455101587445,,
TG(16:1_18:3_18:1),XIC,C55 H96 O6,ESI,870.75451547,NH4-Gain,+,1,20.316366506255918,,
TG(20:3e_12:3_20:0),XIC,C55 H96 O5,ESI,837.7330514700001,H-Gain,+,1,18.788,,
TG(19:0_18:1_16:0),XIC,C56 H106 O6,ESI,892.83276547,NH4-Gain,+,1,21.73084357313216,,
TG(17:0_18:1_18:1),XIC,C56 H104 O6,ESI,890.81711547,NH4-Gain,+,1,21.502977284255994,,
TG(18:0_20:0_16:0),XIC,C57 H110 O6,ESI,908.8640654699999,NH4-Gain,+,1,22.14325385647552,,
TG(16:0_18:1_20:0),XIC,C57 H108 O6,ESI,906.8484154699998,NH4-Gain,+,1,21.91091511129496,,
TG(20:0e_16:0_18:1),XIC,C57 H110 O5,ESI,892.8691504699999,NH4-Gain,+,1,22.338483985214104,,
TG(18:1_18:1_18:0),XIC,C57 H106 O6,ESI,904.83276547,NH4-Gain,+,1,21.626974409615997,,
TG(20:0e_18:1_16:1),XIC,C57 H108 O5,ESI,890.8535004699999,NH4-Gain,+,1,22.049505050114853,,
TG(18:1_18:1_18:1),XIC,C57 H104 O6,ESI,902.81711547,NH4-Gain,+,1,21.318449039631442,,
TG(20:1e_16:1_18:1),XIC,C57 H106 O5,ESI,888.83785047,NH4-Gain,+,1,21.772821302834796,,
TG(18:1_18:1_18:2),XIC,C57 H102 O6,ESI,900.8014654699999,NH4-Gain,+,1,21.08686189286708,,
TG(18:1_18:1_18:3),XIC,C57 H100 O6,ESI,898.7858154699999,NH4-Gain,+,1,20.76939253490379,,
TG(18:3e_19:1_17:1),XIC,C57 H102 O5,ESI,867.78000147,H-Gain,+,1,20.302287258072568,,
TG(18:4_18:1_18:1),XIC,C57 H98 O6,ESI,879.7436164700001,H-Gain,+,1,16.120955289671695,,
TG(18:2_18:2_18:2),XIC,C57 H98 O6,ESI,896.77016547,NH4-Gain,+,1,20.329764709559647,,
TG(18:1_18:3_18:3),XIC,C57 H96 O6,ESI,894.75451547,NH4-Gain,+,1,19.868033861178475,,
TG(16:0_18:1_21:0),XIC,C58 H110 O6,ESI,920.8640654699999,NH4-Gain,+,1,22.032210837152906,,
TG(18:1_18:1_19:0),XIC,C58 H108 O6,ESI,918.8484154699998,NH4-Gain,+,1,21.760637917064376,,
TG(20:0_18:1_18:0),XIC,C59 H112 O6,ESI,934.87971547,NH4-Gain,+,1,21.935107179998262,,
TG(18:1_18:1_20:0),XIC,C59 H110 O6,ESI,932.8640654699999,NH4-Gain,+,1,21.88411428309853,,
TG(20:0e_18:1_18:1),XIC,C59 H112 O5,ESI,918.88480047,NH4-Gain,+,1,22.29905688962804,,
TG(20:1_18:1_18:1),XIC,C59 H108 O6,ESI,930.8484154699998,NH4-Gain,+,1,21.598890791317732,,
TG(16:2e_22:0_18:1),XIC,C59 H110 O5,ESI,916.8691504699999,NH4-Gain,+,1,21.99135884893962,,
TG(20:3e_18:1_18:1),XIC,C59 H106 O5,ESI,895.8113014700001,H-Gain,+,1,19.882,,
TG(28:1_10:4_18:1),XIC,C59 H102 O6,ESI,907.77491647,H-Gain,+,1,17.303,,
TG(18:3e_14:2_24:2),XIC,C59 H102 O5,ESI,891.78000147,H-Gain,+,1,19.597659189036793,,
TG(25:0_16:1_16:0),XIC,C60 H114 O6,ESI,948.89536547,NH4-Gain,+,1,22.136,,
TG(26:0_16:0_16:0),XIC,C61 H118 O6,ESI,964.9266654699999,NH4-Gain,+,1,22.764,,
TG(26:0_16:1_16:0),XIC,C61 H116 O6,ESI,962.91101547,NH4-Gain,+,1,22.446535723108067,,
TG(18:1_18:1_22:0),XIC,C61 H114 O6,ESI,960.89536547,NH4-Gain,+,1,22.11444417824639,,
TG(26:1_16:1_16:1),XIC,C61 H112 O6,ESI,958.87971547,NH4-Gain,+,1,21.853536616701227,,
TG(25:0_18:1_16:0),XIC,C62 H118 O6,ESI,976.9266654699999,NH4-Gain,+,1,22.378993985746675,,
TG(26:0_18:1_16:0),XIC,C63 H120 O6,ESI,990.9423154699999,NH4-Gain,+,1,22.715408089891465,,
TG(26:1_18:1_16:0),XIC,C63 H118 O6,ESI,988.9266654699999,NH4-Gain,+,1,22.37104493583305,,
TG(26:1_18:1_16:1),XIC,C63 H116 O6,ESI,986.91101547,NH4-Gain,+,1,22.07119326495968,,
TG(28:0_16:0_18:1),XIC,C65 H124 O6,ESI,1018.97361547,NH4-Gain,+,1,23.026132193514403,,
TG(28:1_18:1_16:0),XIC,C65 H122 O6,ESI,1016.95796547,NH4-Gain,+,1,22.66398042178352,,
TG(26:1_18:1_18:1),XIC,C65 H120 O6,ESI,1014.9423154699999,NH4-Gain,+,1,22.307996021411743,,
TG(22:1_24:2_16:1),XIC,C65 H118 O6,ESI,1012.9266654699999,NH4-Gain,+,1,22.054588005678294,,
TG(30:0_16:0_18:1),XIC,C67 H128 O6,ESI,1047.00491547,NH4-Gain,+,1,23.315038074307857,,
TG(28:0_18:1_18:1),XIC,C67 H126 O6,ESI,1044.98926547,NH4-Gain,+,1,22.97046452763826,,
TG(28:1_18:1_18:1),XIC,C67 H124 O6,ESI,1042.9736154700001,NH4-Gain,+,1,22.57221518605125,,
TG(22:1_24:2_18:1),XIC,C67 H122 O6,ESI,1040.9579654699999,NH4-Gain,+,1,22.271958609844773,,
TG(30:1_16:0_19:0),XIC,C68 H130 O6,ESI,1061.02056547,NH4-Gain,+,1,23.31576954648584,,
TG(28:0_18:1_20:0),XIC,C69 H132 O6,ESI,1075.0362154700001,NH4-Gain,+,1,23.527325606580163,,
TG(30:0_18:1_18:1),XIC,C69 H130 O6,ESI,1073.02056547,NH4-Gain,+,1,23.30882692735607,,
TG(29:0_22:1_16:0),XIC,C70 H134 O6,ESI,1089.05186547,NH4-Gain,+,1,23.624821433872846,,
