CompoundName,ExperimentType,ChemicalFormula,Ionization,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,756.55378347,H-Gain,+,1,11.472413133094808,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,798.52906053,HCO2-Gain,-,1,6.960869221986798,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,6.960869221986798,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,792.4940164700001,K-Gain,+,1,6.960869221986798,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,7.074069285883764,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,798.52906053,HCO2-Gain,-,1,7.074069285883764,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,7.59626206187174,,
PC(18:4_16:0),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,8.27814074474037,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,9.22155805132892,,
PC(18:4_16:0),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,9.381819011166797,,
PC(18:4_16:0),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,9.496026295177515,,
PC(18:4_16:1),XIC,C42 H74 O8 N1 P1,ESI,752.5224834700001,H-Gain,+,1,7.687010529705758,,
PC(17:0_18:1),XIC,C43 H84 O8 N1 P1,ESI,774.6007334700001,H-Gain,+,1,12.043953689181862,,
PC(17:0_18:1),XIC,C43 H84 O8 N1 P1,ESI,774.6007334700001,H-Gain,+,1,12.630963565665587,,
PC(17:0_18:2),XIC,C43 H82 O8 N1 P1,ESI,772.5850834700001,H-Gain,+,1,10.386364927537858,,
PC(17:0_18:2),XIC,C43 H82 O8 N1 P1,ESI,772.5850834700001,H-Gain,+,1,10.530135562229487,,
PC(17:0_18:3),XIC,C43 H80 O8 N1 P1,ESI,770.56943347,H-Gain,+,1,8.929916160966497,,
PC(17:1_18:2),XIC,C43 H80 O8 N1 P1,ESI,770.56943347,H-Gain,+,1,9.088604755349438,,
PC(17:1_18:2),XIC,C43 H80 O8 N1 P1,ESI,770.56943347,H-Gain,+,1,9.250227034476493,,
PC(17:1_18:3),XIC,C43 H78 O8 N1 P1,ESI,768.55378347,H-Gain,+,1,7.710884350765768,,
PC(17:1_18:3),XIC,C43 H78 O8 N1 P1,ESI,768.55378347,H-Gain,+,1,7.9459559415311825,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,832.6073105300001,HCO2-Gain,-,1,13.92901171115392,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,788.6163834700002,H-Gain,+,1,13.92901171115392,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,832.6073105300001,HCO2-Gain,-,1,14.15543195937617,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,788.6163834700002,H-Gain,+,1,14.15543195937617,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,832.6073105300001,HCO2-Gain,-,1,14.27305984592061,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,788.6163834700002,H-Gain,+,1,14.27305984592061,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,830.59166053,HCO2-Gain,-,1,11.473687983959964,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,11.473687983959964,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,830.59166053,HCO2-Gain,-,1,11.643728213079704,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,11.643728213079704,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,830.59166053,HCO2-Gain,-,1,11.764055354696358,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,11.764055354696358,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,12.143012137991333,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,830.59166053,HCO2-Gain,-,1,12.143012137991333,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,12.292031633731698,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,830.59166053,HCO2-Gain,-,1,12.292031633731698,,
PC(16:2_20:0),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,26.854,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,9.806035388917834,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,9.806035388917834,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,9.947311647431489,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,9.947311647431489,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,10.051647466138675,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,10.051647466138675,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,10.649721788721719,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,10.649721788721719,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,10.767075451091179,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,10.767075451091179,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,11.868068606862895,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,826.5603605299999,HCO2-Gain,-,1,8.531520862359104,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,782.56943347,H-Gain,+,1,8.531520862359104,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,826.5603605299999,HCO2-Gain,-,1,8.691319451465379,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,782.56943347,H-Gain,+,1,8.691319451465379,,
PC(18:2_18:2),XIC,C44 H80 O8 N1 P1,ESI,782.56943347,H-Gain,+,1,11.336355154540989,,
PC(16:0_20:4),XIC,C44 H80 O8 N1 P1,ESI,782.56943347,H-Gain,+,1,11.520028561319783,,
PC(16:0_20:4),XIC,C44 H80 O8 N1 P1,ESI,782.56943347,H-Gain,+,1,11.640864577387983,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,782.56943347,H-Gain,+,1,26.891991632177245,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,824.5447105299999,HCO2-Gain,-,1,7.299504331018505,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,780.55378347,H-Gain,+,1,7.299504331018505,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,818.50966647,K-Gain,+,1,7.299504331018505,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,780.55378347,H-Gain,+,1,7.431947033204174,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,824.5447105299999,HCO2-Gain,-,1,7.431947033204174,,
PC(16:1_20:4),XIC,C44 H78 O8 N1 P1,ESI,780.55378347,H-Gain,+,1,9.503169796960082,,
PC(16:1_20:4),XIC,C44 H78 O8 N1 P1,ESI,780.55378347,H-Gain,+,1,9.68561090113957,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,822.52906053,HCO2-Gain,-,1,6.376799861480526,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,816.4940164700001,K-Gain,+,1,6.376799861480526,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,778.5381334700002,H-Gain,+,1,6.376799861480526,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,778.5381334700002,H-Gain,+,1,6.488715126528187,,
PC(18:4_18:2),XIC,C44 H76 O8 N1 P1,ESI,778.5381334700002,H-Gain,+,1,7.979472174297292,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,778.5381334700002,H-Gain,+,1,8.125631174034936,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,778.5381334700002,H-Gain,+,1,8.402573177731835,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,778.5381334700002,H-Gain,+,1,8.540217343298357,,
PC(18:4_18:3),XIC,C44 H74 O8 N1 P1,ESI,776.5224834700001,H-Gain,+,1,5.801,,
PC(18:4_18:3),XIC,C44 H74 O8 N1 P1,ESI,776.5224834700001,H-Gain,+,1,6.9620558519010345,,
PC(22:4_14:3),XIC,C44 H74 O8 N1 P1,ESI,776.5224834700001,H-Gain,+,1,7.0892260441079005,,
PC(19:0_18:1),XIC,C45 H88 O8 N1 P1,ESI,802.63203347,H-Gain,+,1,14.447,,
PC(20:0_18:3),XIC,C46 H86 O8 N1 P1,ESI,812.61638347,H-Gain,+,1,13.072,,
PC(18:1_20:4),XIC,C46 H82 O8 N1 P1,ESI,808.5850834700001,H-Gain,+,1,11.52356868536541,,
PC(18:1_20:4),XIC,C46 H82 O8 N1 P1,ESI,808.5850834700001,H-Gain,+,1,11.695557586100518,,
PC(18:1_20:4),XIC,C46 H82 O8 N1 P1,ESI,808.5850834700001,H-Gain,+,1,11.827,,
PC(18:1_20:5),XIC,C46 H80 O8 N1 P1,ESI,806.56943347,H-Gain,+,1,8.303,,
PC(18:1_20:5),XIC,C46 H80 O8 N1 P1,ESI,806.56943347,H-Gain,+,1,9.888282379255488,,
PC(18:2_20:4),XIC,C46 H80 O8 N1 P1,ESI,806.56943347,H-Gain,+,1,10.012,,
PC(20:5_18:2),XIC,C46 H78 O8 N1 P1,ESI,804.55378347,H-Gain,+,1,8.316035316452663,,
PC(18:3_20:4),XIC,C46 H78 O8 N1 P1,ESI,804.55378347,H-Gain,+,1,8.622990539411328,,
PC(18:3_20:5),XIC,C46 H76 O8 N1 P1,ESI,802.5381334700002,H-Gain,+,1,7.246952069964056,,
PE(10:0e_6:0),XIC,C21 H44 O7 N1 P1,ESI,454.2928184700001,H-Gain,+,1,3.1971902129536733,,
PE(10:0p_6:0),XIC,C21 H42 O7 N1 P1,ESI,452.27716847000005,H-Gain,+,1,2.235196016435196,,
PE(10:0p_6:0),XIC,C21 H42 O7 N1 P1,ESI,452.27716847000005,H-Gain,+,1,2.3544256561951094,,
PE(8:0e_9:0),XIC,C22 H46 O7 N1 P1,ESI,468.30846847000004,H-Gain,+,1,3.76,,
PE(8:0e_10:0),XIC,C23 H48 O7 N1 P1,ESI,482.3241184700001,H-Gain,+,1,4.196267181174962,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,3.181587030796866,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,478.29391553,H-Loss,-,1,3.181587030796866,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,3.3790875310188255,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,3.6678485598228443,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,3.9415760652496883,,
PE(8:1e_10:1),XIC,C23 H44 O7 N1 P1,ESI,478.2928184700001,H-Gain,+,1,2.475033476456612,,
PE(8:1e_10:1),XIC,C23 H44 O7 N1 P1,ESI,478.2928184700001,H-Gain,+,1,2.6181061188921495,,
PE(8:0e_10:3),XIC,C23 H42 O7 N1 P1,ESI,476.27716847000005,H-Gain,+,1,1.9977461971342017,,
PE(10:0e_10:4),XIC,C25 H44 O7 N1 P1,ESI,502.2928184700001,H-Gain,+,1,3.176,,
PE(17:0_14:1),XIC,C36 H70 O8 N1 P1,ESI,676.4911834700001,H-Gain,+,1,6.10859166181013,,
PE(16:0_16:0),XIC,C37 H74 O8 N1 P1,ESI,690.50793053,H-Loss,-,1,11.667985489290446,,
PE(16:0_16:0),XIC,C37 H74 O8 N1 P1,ESI,690.50793053,H-Loss,-,1,11.867942521909,,
PE(16:0_16:0),XIC,C37 H74 O8 N1 P1,ESI,690.50793053,H-Loss,-,1,11.999,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,688.4922805299999,H-Loss,-,1,9.673951645762013,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,690.5068334700001,H-Gain,+,1,9.673951645762013,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,688.4922805299999,H-Loss,-,1,9.85046841319091,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,690.5068334700001,H-Gain,+,1,9.85046841319091,,
PE(16:1_16:1),XIC,C37 H70 O8 N1 P1,ESI,686.47663053,H-Loss,-,1,7.951171894571959,,
PE(16:1_16:1),XIC,C37 H70 O8 N1 P1,ESI,688.4911834700001,H-Gain,+,1,7.951171894571959,,
PE(16:1_16:1),XIC,C37 H70 O8 N1 P1,ESI,686.47663053,H-Loss,-,1,8.073950880795126,,
PE(16:1_16:1),XIC,C37 H70 O8 N1 P1,ESI,688.4911834700001,H-Gain,+,1,8.073950880795126,,
PE(14:0_18:3),XIC,C37 H68 O8 N1 P1,ESI,686.4755334700002,H-Gain,+,1,7.080267256777488,,
PE(14:0_18:3),XIC,C37 H68 O8 N1 P1,ESI,684.46098053,H-Loss,-,1,7.080267256777488,,
PE(17:1_16:0),XIC,C38 H74 O8 N1 P1,ESI,702.50793053,H-Loss,-,1,10.724,,
PE(9:0_24:2),XIC,C38 H72 O8 N1 P1,ESI,702.5068334700001,H-Gain,+,1,9.116,,
PE(10:0p_24:0),XIC,C39 H78 O7 N1 P1,ESI,704.5588684700001,H-Gain,+,1,13.570904732854723,,
PE(10:0p_24:0),XIC,C39 H78 O7 N1 P1,ESI,704.5588684700001,H-Gain,+,1,13.725080208950123,,
PE(10:0p_24:0),XIC,C39 H78 O7 N1 P1,ESI,704.5588684700001,H-Gain,+,1,13.936152893854478,,
PE(10:0p_24:0),XIC,C39 H78 O7 N1 P1,ESI,704.5588684700001,H-Gain,+,1,14.043,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,11.873428808561961,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,718.53813347,H-Gain,+,1,11.873428808561961,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,12.04624704103597,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,718.53813347,H-Gain,+,1,12.04624704103597,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,718.53813347,H-Gain,+,1,11.911014029951069,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,11.911014029951069,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,12.204853679267918,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,14.765071195357507,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,26.86,,
PE(16:0e_18:1),XIC,C39 H78 O7 N1 P1,ESI,702.54431553,H-Loss,-,1,13.542195974183155,,
PE(18:0e_16:1),XIC,C39 H78 O7 N1 P1,ESI,702.54431553,H-Loss,-,1,13.690600172501037,,
PE(18:0e_16:1),XIC,C39 H78 O7 N1 P1,ESI,702.54431553,H-Loss,-,1,13.797,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,9.820139512839006,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,9.820139512839006,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,10.00458866840975,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,10.00458866840975,,
PE(16:0_18:2),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,10.150374253752833,,
PE(16:0_18:2),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,10.150374253752833,,
PE(16:0_18:2),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,10.299542511101295,,
PE(16:0_18:2),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,10.299542511101295,,
PE(16:2_18:0),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,11.422,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,11.709149493142668,,
PE(16:0e_18:2),XIC,C39 H76 O7 N1 P1,ESI,700.5286655299999,H-Loss,-,1,11.624,,
PE(16:0e_18:2),XIC,C39 H76 O7 N1 P1,ESI,700.5286655299999,H-Loss,-,1,11.830983780255002,,
PE(20:0e_14:2),XIC,C39 H76 O7 N1 P1,ESI,702.54321847,H-Gain,+,1,11.939,,
PE(16:1e_18:1),XIC,C39 H76 O7 N1 P1,ESI,700.5286655299999,H-Loss,-,1,13.240386870736362,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,712.4922805299999,H-Loss,-,1,8.321597413047797,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,8.321597413047797,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,8.469086374587523,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,712.4922805299999,H-Loss,-,1,8.469086374587523,,
PE(16:0_18:3),XIC,C39 H72 O8 N1 P1,ESI,712.4922805299999,H-Loss,-,1,8.818797225334066,,
PE(16:0_18:3),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,8.818797225334066,,
PE(16:0_18:3),XIC,C39 H72 O8 N1 P1,ESI,712.4922805299999,H-Loss,-,1,8.968078763555589,,
PE(16:0_18:3),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,8.968078763555589,,
PE(16:1_18:3),XIC,C39 H70 O8 N1 P1,ESI,710.47663053,H-Loss,-,1,7.245350231232197,,
PE(16:1_18:3),XIC,C39 H70 O8 N1 P1,ESI,712.4911834700001,H-Gain,+,1,7.245350231232197,,
PE(16:1_18:3),XIC,C39 H70 O8 N1 P1,ESI,712.4911834700001,H-Gain,+,1,7.372601238356211,,
PE(16:1_18:3),XIC,C39 H70 O8 N1 P1,ESI,710.47663053,H-Loss,-,1,7.372601238356211,,
PE(16:0_19:0),XIC,C40 H80 O8 N1 P1,ESI,734.5694334700001,H-Gain,+,1,11.550600860422826,,
PE(16:1_19:0),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,9.466,,
PE(17:0_18:1),XIC,C40 H78 O8 N1 P1,ESI,730.5392305299999,H-Loss,-,1,13.45,,
PE(16:1_19:0),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,26.829,,
PE(25:1_10:1),XIC,C40 H76 O8 N1 P1,ESI,730.53813347,H-Gain,+,1,7.763912021884324,,
PE(17:1_18:1),XIC,C40 H76 O8 N1 P1,ESI,728.5235805299999,H-Loss,-,1,10.851,,
PE(16:2_19:1),XIC,C40 H74 O8 N1 P1,ESI,728.5224834700001,H-Gain,+,1,6.959,,
PE(12:0p_24:0),XIC,C41 H82 O7 N1 P1,ESI,732.5901684700001,H-Gain,+,1,15.75889321133153,,
PE(12:0p_24:0),XIC,C41 H82 O7 N1 P1,ESI,732.5901684700001,H-Gain,+,1,15.94759226831165,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,744.55488053,H-Loss,-,1,14.369627045838174,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,746.5694334700001,H-Gain,+,1,14.369627045838174,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,746.5694334700001,H-Gain,+,1,14.57305416404997,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,744.55488053,H-Loss,-,1,14.57305416404997,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,746.5694334700001,H-Gain,+,1,14.684629625910436,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,744.55488053,H-Loss,-,1,14.684629625910436,,
PE(18:0e_18:1),XIC,C41 H82 O7 N1 P1,ESI,730.5756155299999,H-Loss,-,1,15.756377330226778,,
PE(18:0e_18:1),XIC,C41 H82 O7 N1 P1,ESI,730.5756155299999,H-Loss,-,1,15.93322210465236,,
PE(18:0p_18:1),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,15.425352028770506,,
PE(18:0p_18:1),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,15.625786548249966,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.021886327067193,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,12.021886327067193,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.185944963866135,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,12.185944963866135,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.362768897421903,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,12.362768897421903,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.502205440273384,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,12.502205440273384,,
PE(18:0_18:2),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.665084911715285,,
PE(18:0_18:2),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,12.665084911715285,,
PE(18:0_18:2),XIC,C41 H78 O8 N1 P1,ESI,744.5537834700001,H-Gain,+,1,12.79879157151555,,
PE(18:0_18:2),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.79879157151555,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,12.183930231580224,,
PE(18:1_18:1),XIC,C41 H78 O8 N1 P1,ESI,742.5392305299999,H-Loss,-,1,14.827736974042045,,
PE(12:0e_24:2),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,14.21232081243807,,
PE(18:0e_18:2),XIC,C41 H80 O7 N1 P1,ESI,728.55996553,H-Loss,-,1,14.409986089800158,,
PE(18:0e_18:2),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,14.409986089800158,,
PE(18:0e_18:2),XIC,C41 H80 O7 N1 P1,ESI,728.55996553,H-Loss,-,1,14.537674454510597,,
PE(18:0e_18:2),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,14.537674454510597,,
PE(18:1e_18:1),XIC,C41 H80 O7 N1 P1,ESI,728.55996553,H-Loss,-,1,15.429865553580917,,
PE(18:1e_18:1),XIC,C41 H80 O7 N1 P1,ESI,730.5745184700002,H-Gain,+,1,15.706,,
PE(18:1p_18:1),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,12.474499934419836,,
PE(12:0p_24:2),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,12.76354324814503,,
PE(18:0p_18:2),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,13.779603121912542,,
PE(18:0p_18:2),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,13.993792180180751,,
PE(18:0p_18:2),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,14.134336582931946,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,10.252204061347307,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,10.252204061347307,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,10.394955858545185,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,10.394955858545185,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,10.502296020347428,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,10.502296020347428,,
PE(18:0_18:3),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,10.996416453382421,,
PE(18:0_18:3),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,10.996416453382421,,
PE(18:0_18:3),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,11.165917509754909,,
PE(18:0_18:3),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,11.165917509754909,,
PE(18:1_18:2),XIC,C41 H76 O8 N1 P1,ESI,742.53813347,H-Gain,+,1,11.278138776238238,,
PE(18:0_18:3),XIC,C41 H76 O8 N1 P1,ESI,740.5235805299999,H-Loss,-,1,12.413,,
PE(18:0e_18:3),XIC,C41 H78 O7 N1 P1,ESI,726.54431553,H-Loss,-,1,12.598424775894141,,
PE(18:0e_18:3),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,12.598424775894141,,
PE(18:0e_18:3),XIC,C41 H78 O7 N1 P1,ESI,726.54431553,H-Loss,-,1,12.772453142122487,,
PE(18:0e_18:3),XIC,C41 H78 O7 N1 P1,ESI,728.5588684700001,H-Gain,+,1,12.772453142122487,,
PE(18:0e_18:3),XIC,C41 H78 O7 N1 P1,ESI,726.54431553,H-Loss,-,1,12.922637375930641,,
PE(18:1e_18:2),XIC,C41 H78 O7 N1 P1,ESI,726.54431553,H-Loss,-,1,13.790594182244602,,
PE(18:1e_18:2),XIC,C41 H78 O7 N1 P1,ESI,726.54431553,H-Loss,-,1,13.995067714847591,,
PE(18:0p_18:3),XIC,C41 H76 O7 N1 P1,ESI,726.54321847,H-Gain,+,1,12.149542207486322,,
PE(18:0p_18:3),XIC,C41 H76 O7 N1 P1,ESI,726.54321847,H-Gain,+,1,12.315428578990293,,
PE(18:0p_18:3),XIC,C41 H76 O7 N1 P1,ESI,726.54321847,H-Gain,+,1,12.452981188764284,,
PE(18:2_18:2),XIC,C41 H74 O8 N1 P1,ESI,738.50793053,H-Loss,-,1,8.720389840505316,,
PE(18:2_18:2),XIC,C41 H74 O8 N1 P1,ESI,740.5224834700001,H-Gain,+,1,8.720389840505316,,
