CompoundName,ExperimentType,ChemicalFormula,Ionization,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,788.6163834700002,H-Gain,+,1,13.790209925051384,,
PC(36:1e),XIC,C44 H88 O7 N1 P1,ESI,774.63711847,H-Gain,+,1,15.284533925109466,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,808.5826784700001,Na-Gain,+,1,10.985056343951472,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,830.59166053,HCO2-Gain,-,1,10.985056343951472,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,10.985056343951472,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,808.5826784700001,Na-Gain,+,1,11.250122705289085,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,830.59166053,HCO2-Gain,-,1,11.250122705289085,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,11.250122705289085,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,808.5826784700001,Na-Gain,+,1,11.374498399759085,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,830.59166053,HCO2-Gain,-,1,11.374498399759085,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,11.374498399759085,,
PC(18:1_18:1),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,12.465144943190252,,
PC(36:2),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,26.979751690726765,,
PC(18:0_18:2),XIC,C44 H84 O8 N1 P1,ESI,786.6007334700001,H-Gain,+,1,27.55,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,9.315026608613035,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,9.315026608613035,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,9.607388321084334,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,9.607388321084334,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,9.759741314700861,,
PC(18:1_18:2),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,9.759741314700861,,
PC(18:0_18:3),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,10.003189586132352,,
PC(18:0_18:3),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,10.003189586132352,,
PC(18:0_18:3),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,10.296088152462781,,
PC(18:0_18:3),XIC,C44 H82 O8 N1 P1,ESI,784.5850834700001,H-Gain,+,1,10.296088152462781,,
PC(18:0_18:3),XIC,C44 H82 O8 N1 P1,ESI,828.57601053,HCO2-Gain,-,1,10.472,,
PC(36:3e),XIC,C44 H84 O7 N1 P1,ESI,770.6058184700001,H-Gain,+,1,11.858,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,826.5603605299999,HCO2-Gain,-,1,8.028784310528732,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,782.56943347,H-Gain,+,1,8.028784310528732,,
PC(18:2_18:2),XIC,C44 H80 O8 N1 P1,ESI,826.5603605299999,HCO2-Gain,-,1,8.142,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,804.55137847,Na-Gain,+,1,8.355120013607413,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,826.5603605299999,HCO2-Gain,-,1,8.355120013607413,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,782.56943347,H-Gain,+,1,8.355120013607413,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,826.5603605299999,HCO2-Gain,-,1,8.476713538649888,,
PC(18:1_18:3),XIC,C44 H80 O8 N1 P1,ESI,782.56943347,H-Gain,+,1,8.476713538649888,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,780.55378347,H-Gain,+,1,6.742320084683461,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,824.5447105299999,HCO2-Gain,-,1,6.742320084683461,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,824.5447105299999,HCO2-Gain,-,1,7.118526061278768,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,802.53572847,Na-Gain,+,1,7.118526061278768,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,780.55378347,H-Gain,+,1,7.118526061278768,,
PC(18:3_18:2),XIC,C44 H78 O8 N1 P1,ESI,780.55378347,H-Gain,+,1,7.886999999999999,,
PC(36:6),XIC,C44 H76 O8 N1 P1,ESI,778.5381334700002,H-Gain,+,1,5.869,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,800.5200784700002,Na-Gain,+,1,6.243741214427733,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,822.52906053,HCO2-Gain,-,1,6.243741214427733,,
PC(18:3_18:3),XIC,C44 H76 O8 N1 P1,ESI,778.5381334700002,H-Gain,+,1,6.243741214427733,,
PC(36:6),XIC,C44 H76 O8 N1 P1,ESI,778.5381334700002,H-Gain,+,1,6.93,,
PC(19:0_18:1),XIC,C45 H88 O8 N1 P1,ESI,802.63203347,H-Gain,+,1,14.210022538113067,,
PC(20:0_18:1),XIC,C46 H90 O8 N1 P1,ESI,816.6476834700001,H-Gain,+,1,14.730999999999998,,
PC(20:0_18:1),XIC,C46 H90 O8 N1 P1,ESI,860.6386105299999,HCO2-Gain,-,1,15.879047807916224,,
PC(20:0_18:1),XIC,C46 H90 O8 N1 P1,ESI,816.6476834700001,H-Gain,+,1,15.879047807916224,,
PC(20:1_18:1),XIC,C46 H88 O8 N1 P1,ESI,814.63203347,H-Gain,+,1,13.611,,
PC(38:2),XIC,C46 H88 O8 N1 P1,ESI,814.63203347,H-Gain,+,1,14.338,,
PC(18:1e_24:0),XIC,C50 H100 O7 N1 P1,ESI,880.7129634700001,Na-Gain,+,1,20.043719854236063,,
PC(51:0),XIC,C59 H118 O8 N1 P1,ESI,1044.85771053,HCO2-Gain,-,1,11.201,,
PE(10:0e_6:0),XIC,C21 H44 O7 N1 P1,ESI,476.2747634700001,Na-Gain,+,1,1.443,,
PE(10:0e_6:0),XIC,C21 H44 O7 N1 P1,ESI,476.2747634700001,Na-Gain,+,1,1.9608686351631779,,
PE(10:0e_6:0),XIC,C21 H44 O7 N1 P1,ESI,476.2747634700001,Na-Gain,+,1,2.072819646998729,,
PE(10:0e_6:0),XIC,C21 H44 O7 N1 P1,ESI,454.2928184700001,H-Gain,+,1,2.072819646998729,,
PE(10:0e_6:0),XIC,C21 H44 O7 N1 P1,ESI,454.2928184700001,H-Gain,+,1,2.9200554824693756,,
PE(10:0e_6:0),XIC,C21 H44 O7 N1 P1,ESI,454.2928184700001,H-Gain,+,1,3.1273141823650246,,
PE(10:0e_6:0),XIC,C21 H44 O7 N1 P1,ESI,454.2928184700001,H-Gain,+,1,3.6079064182729543,,
PE(10:0p_6:0),XIC,C21 H42 O7 N1 P1,ESI,452.27716847000005,H-Gain,+,1,1.549,,
PE(10:0p_6:0),XIC,C21 H42 O7 N1 P1,ESI,452.27716847000005,H-Gain,+,1,2.1903510049205654,,
PE(10:0p_6:0),XIC,C21 H42 O7 N1 P1,ESI,452.27716847000005,H-Gain,+,1,2.3249346855175275,,
PE(10:0p_6:0),XIC,C21 H42 O7 N1 P1,ESI,452.27716847000005,H-Gain,+,1,2.773641729217473,,
PE(8:1e_8:0),XIC,C21 H42 O7 N1 P1,ESI,452.27716847000005,H-Gain,+,1,2.606,,
PE(17:0e),XIC,C22 H46 O7 N1 P1,ESI,468.30846847000004,H-Gain,+,1,3.441,,
PE(8:1e_9:0),XIC,C22 H44 O7 N1 P1,ESI,466.2928184700001,H-Gain,+,1,2.6315226383042796,,
PE(17:1e),XIC,C22 H44 O7 N1 P1,ESI,466.2928184700001,H-Gain,+,1,2.774461049290497,,
PE(17:1e),XIC,C22 H44 O7 N1 P1,ESI,464.27826553000006,H-Loss,-,1,2.774461049290497,,
PE(9:0_9:0),XIC,C23 H46 O8 N1 P1,ESI,518.2853284700001,Na-Gain,+,1,1.1274397328714167,,
PE(18:0),XIC,C23 H46 O8 N1 P1,ESI,494.28883053,H-Loss,-,1,1.5858559295599757,,
PE(8:0_10:0),XIC,C23 H46 O8 N1 P1,ESI,496.30338347,H-Gain,+,1,1.859605180421882,,
PE(8:0_10:0),XIC,C23 H46 O8 N1 P1,ESI,494.28883053,H-Loss,-,1,1.859605180421882,,
PE(8:0e_10:0),XIC,C23 H48 O7 N1 P1,ESI,482.3241184700001,H-Gain,+,1,3.544973617175866,,
PE(8:0e_10:0),XIC,C23 H48 O7 N1 P1,ESI,480.30956553000004,H-Loss,-,1,3.544973617175866,,
PE(8:0e_10:0),XIC,C23 H48 O7 N1 P1,ESI,480.30956553000004,H-Loss,-,1,4.143763441992661,,
PE(8:0e_10:0),XIC,C23 H48 O7 N1 P1,ESI,482.3241184700001,H-Gain,+,1,4.143763441992661,,
PE(12:0p_6:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,2.065,,
PE(12:0p_6:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,3.1079256152081425,,
PE(12:0p_6:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,3.298782252599692,,
PE(12:0p_6:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,3.789304660919983,,
PE(6:0_12:1),XIC,C23 H44 O8 N1 P1,ESI,494.2877334700001,H-Gain,+,1,1.604533789524449,,
PE(6:0_12:1),XIC,C23 H44 O8 N1 P1,ESI,492.27318053000005,H-Loss,-,1,1.604533789524449,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,2.066763345353146,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,478.29391553,H-Loss,-,1,2.066763345353146,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,3.1109095322441664,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,502.29041347000003,Na-Gain,+,1,3.1109095322441664,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,478.29391553,H-Loss,-,1,3.1109095322441664,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,480.30846847000004,H-Gain,+,1,3.6076836375759607,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,502.29041347000003,Na-Gain,+,1,3.6076836375759607,,
PE(8:1e_10:0),XIC,C23 H46 O7 N1 P1,ESI,478.29391553,H-Loss,-,1,3.6076836375759607,,
PE(8:1e_10:1),XIC,C23 H44 O7 N1 P1,ESI,478.2928184700001,H-Gain,+,1,1.609,,
PE(8:1e_10:1),XIC,C23 H44 O7 N1 P1,ESI,478.2928184700001,H-Gain,+,1,2.415233719984916,,
PE(8:1e_10:1),XIC,C23 H44 O7 N1 P1,ESI,478.2928184700001,H-Gain,+,1,2.55933942569707,,
PE(18:2e),XIC,C23 H44 O7 N1 P1,ESI,478.2928184700001,H-Gain,+,1,2.853,,
PE(8:0e_10:3),XIC,C23 H42 O7 N1 P1,ESI,476.27716847000005,H-Gain,+,1,1.9596506496056332,,
PE(8:0e_10:3),XIC,C23 H42 O7 N1 P1,ESI,498.25911347000005,Na-Gain,+,1,1.9596506496056332,,
PE(20:0e),XIC,C25 H52 O7 N1 P1,ESI,508.34086553000003,H-Loss,-,1,4.071,,
PE(20:1e),XIC,C25 H50 O7 N1 P1,ESI,506.32521553,H-Loss,-,1,2.9852295065885337,,
PE(20:1e),XIC,C25 H50 O7 N1 P1,ESI,506.32521553,H-Loss,-,1,3.1957350431365934,,
PE(10:1e_10:0),XIC,C25 H50 O7 N1 P1,ESI,508.33976847,H-Gain,+,1,4.107265445746613,,
PE(10:1e_10:0),XIC,C25 H50 O7 N1 P1,ESI,506.32521553,H-Loss,-,1,4.107265445746613,,
PE(20:3e),XIC,C25 H46 O7 N1 P1,ESI,502.29391553,H-Loss,-,1,1.909,,
PE(16:1_14:0),XIC,C35 H68 O8 N1 P1,ESI,662.4755334700002,H-Gain,+,1,7.62822829083681,,
PE(16:1_14:0),XIC,C35 H68 O8 N1 P1,ESI,660.46098053,H-Loss,-,1,7.62822829083681,,
PE(16:0_16:0),XIC,C37 H74 O8 N1 P1,ESI,714.5044284700001,Na-Gain,+,1,8.159222772484327,,
PE(16:0_16:0),XIC,C37 H74 O8 N1 P1,ESI,714.5044284700001,Na-Gain,+,1,8.62942032399865,,
PE(16:0_16:0),XIC,C37 H74 O8 N1 P1,ESI,714.5044284700001,Na-Gain,+,1,8.739,,
PE(16:0_16:0),XIC,C37 H74 O8 N1 P1,ESI,692.5224834700001,H-Gain,+,1,11.43317186805696,,
PE(16:0_16:0),XIC,C37 H74 O8 N1 P1,ESI,690.50793053,H-Loss,-,1,11.43317186805696,,
PE(10:0e_22:0),XIC,C37 H76 O7 N1 P1,ESI,700.52516347,Na-Gain,+,1,9.996,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,712.48877847,Na-Gain,+,1,7.096935027752481,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,690.5068334700001,H-Gain,+,1,9.142613994781826,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,688.4922805299999,H-Loss,-,1,9.142613994781826,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,688.4922805299999,H-Loss,-,1,9.487208000547236,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,690.5068334700001,H-Gain,+,1,9.487208000547236,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,690.5068334700001,H-Gain,+,1,9.60521597088896,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,688.4922805299999,H-Loss,-,1,9.60521597088896,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,688.4922805299999,H-Loss,-,1,10.42188408621692,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,688.4922805299999,H-Loss,-,1,10.532,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,688.4922805299999,H-Loss,-,1,10.7981533377055,,
PE(16:0_16:1),XIC,C37 H72 O8 N1 P1,ESI,690.5068334700001,H-Gain,+,1,10.7981533377055,,
PE(16:0e_16:1),XIC,C37 H74 O7 N1 P1,ESI,674.51301553,H-Loss,-,1,10.952,,
PE(16:1_16:1),XIC,C37 H70 O8 N1 P1,ESI,688.4911834700001,H-Gain,+,1,7.450943368521891,,
PE(16:1_16:1),XIC,C37 H70 O8 N1 P1,ESI,686.47663053,H-Loss,-,1,7.450943368521891,,
PE(16:1_16:1),XIC,C37 H70 O8 N1 P1,ESI,686.47663053,H-Loss,-,1,7.802238138876686,,
PE(16:1_16:1),XIC,C37 H70 O8 N1 P1,ESI,688.4911834700001,H-Gain,+,1,7.802238138876686,,
PE(16:1_16:1),XIC,C37 H70 O8 N1 P1,ESI,710.4731284700001,Na-Gain,+,1,7.802238138876686,,
PE(16:1_17:0),XIC,C38 H74 O8 N1 P1,ESI,702.50793053,H-Loss,-,1,10.564,,
PE(17:1_16:0),XIC,C38 H74 O8 N1 P1,ESI,704.5224834700001,H-Gain,+,1,10.821187269623644,,
PE(17:1_16:0),XIC,C38 H74 O8 N1 P1,ESI,702.50793053,H-Loss,-,1,10.821187269623644,,
PE(9:0_24:2),XIC,C38 H72 O8 N1 P1,ESI,702.5068334700001,H-Gain,+,1,8.634,,
PE(25:0_9:0),XIC,C39 H78 O8 N1 P1,ESI,742.5357284700001,Na-Gain,+,1,9.726,,
PE(25:0_9:0),XIC,C39 H78 O8 N1 P1,ESI,742.5357284700001,Na-Gain,+,1,10.017018397730254,,
PE(25:0_9:0),XIC,C39 H78 O8 N1 P1,ESI,742.5357284700001,Na-Gain,+,1,10.171,,
PE(18:0_16:0),XIC,C39 H78 O8 N1 P1,ESI,742.5357284700001,Na-Gain,+,1,10.761257518588707,,
PE(18:0_16:0),XIC,C39 H78 O8 N1 P1,ESI,742.5357284700001,Na-Gain,+,1,10.915,,
PE(25:0_9:0),XIC,C39 H78 O8 N1 P1,ESI,742.5357284700001,Na-Gain,+,1,11.947794,,
PE(10:0e_24:0),XIC,C39 H80 O7 N1 P1,ESI,728.5564634700002,Na-Gain,+,1,12.07,,
PE(10:0e_24:0),XIC,C39 H80 O7 N1 P1,ESI,728.5564634700002,Na-Gain,+,1,12.316188580602615,,
PE(10:0e_24:0),XIC,C39 H80 O7 N1 P1,ESI,728.5564634700002,Na-Gain,+,1,12.451,,
PE(12:0p_22:0),XIC,C39 H78 O7 N1 P1,ESI,704.5588684700001,H-Gain,+,1,13.223,,
PE(12:0p_22:0),XIC,C39 H78 O7 N1 P1,ESI,704.5588684700001,H-Gain,+,1,13.428652697072948,,
PE(10:0p_24:0),XIC,C39 H78 O7 N1 P1,ESI,704.5588684700001,H-Gain,+,1,13.587,,
PE(34:1),XIC,C39 H76 O8 N1 P1,ESI,740.52007847,Na-Gain,+,1,8.463,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,740.52007847,Na-Gain,+,1,8.712407903414839,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,11.608728437212875,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,718.53813347,H-Gain,+,1,11.608728437212875,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,740.52007847,Na-Gain,+,1,11.608728437212875,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,11.730527482067524,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,718.53813347,H-Gain,+,1,11.730527482067524,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,11.708726155509964,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,718.53813347,H-Gain,+,1,11.717860265074215,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,11.717860265074215,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,12.806406395411768,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,718.53813347,H-Gain,+,1,12.806406395411768,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,716.5235805299999,H-Loss,-,1,12.973333991058112,,
PE(16:0_18:1),XIC,C39 H76 O8 N1 P1,ESI,718.53813347,H-Gain,+,1,12.973333991058112,,
PE(16:0e_18:1),XIC,C39 H78 O7 N1 P1,ESI,702.54431553,H-Loss,-,1,12.964793602421565,,
PE(16:0e_18:1),XIC,C39 H78 O7 N1 P1,ESI,702.54431553,H-Loss,-,1,13.43012077924533,,
PE(16:0e_18:1),XIC,C39 H78 O7 N1 P1,ESI,702.54431553,H-Loss,-,1,13.575,,
PE(18:0p_16:1),XIC,C39 H76 O7 N1 P1,ESI,702.54321847,H-Gain,+,1,12.751,,
PE(16:0p_18:1),XIC,C39 H76 O7 N1 P1,ESI,702.54321847,H-Gain,+,1,12.973386353536252,,
PE(16:0_18:2),XIC,C39 H74 O8 N1 P1,ESI,738.5044284700001,Na-Gain,+,1,7.053,,
PE(16:0_18:2),XIC,C39 H74 O8 N1 P1,ESI,738.5044284700001,Na-Gain,+,1,7.428716055424486,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,9.310460069005781,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,9.310460069005781,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,9.618096424990853,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,9.618096424990853,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,738.5044284700001,Na-Gain,+,1,9.618096424990853,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,9.716074625471556,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,9.716074625471556,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,10.875373347988063,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,10.875373347988063,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,11.09195499687109,,
PE(16:1_18:1),XIC,C39 H74 O8 N1 P1,ESI,716.5224834700001,H-Gain,+,1,11.09195499687109,,
PE(34:2),XIC,C39 H74 O8 N1 P1,ESI,714.50793053,H-Loss,-,1,27.719,,
PE(34:2e),XIC,C39 H76 O7 N1 P1,ESI,700.5286655299999,H-Loss,-,1,12.747,,
PE(16:1e_18:1),XIC,C39 H76 O7 N1 P1,ESI,700.5286655299999,H-Loss,-,1,12.977911089270638,,
PE(18:1e_16:1),XIC,C39 H76 O7 N1 P1,ESI,700.5286655299999,H-Loss,-,1,13.148,,
PE(16:0_18:3),XIC,C39 H72 O8 N1 P1,ESI,736.48877847,Na-Gain,+,1,6.477892791676651,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,712.4922805299999,H-Loss,-,1,7.82,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,7.82,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,712.4922805299999,H-Loss,-,1,8.159363274080901,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,8.159363274080901,,
PE(16:0_18:3),XIC,C39 H72 O8 N1 P1,ESI,712.4922805299999,H-Loss,-,1,8.28341824252281,,
PE(16:0_18:3),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,8.28341824252281,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,712.4922805299999,H-Loss,-,1,8.625127113657877,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,8.625127113657877,,
PE(16:0_18:3),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,8.737918873036786,,
PE(16:0_18:3),XIC,C39 H72 O8 N1 P1,ESI,712.4922805299999,H-Loss,-,1,8.737918873036786,,
PE(16:1_18:2),XIC,C39 H72 O8 N1 P1,ESI,714.5068334700001,H-Gain,+,1,9.334,,
PE(16:1_18:3),XIC,C39 H70 O8 N1 P1,ESI,710.47663053,H-Loss,-,1,6.733608083872102,,
PE(16:1_18:3),XIC,C39 H70 O8 N1 P1,ESI,712.4911834700001,H-Gain,+,1,6.733608083872102,,
PE(16:1_18:3),XIC,C39 H70 O8 N1 P1,ESI,710.47663053,H-Loss,-,1,7.093644396075891,,
PE(16:1_18:3),XIC,C39 H70 O8 N1 P1,ESI,712.4911834700001,H-Gain,+,1,7.093644396075891,,
PE(16:1_18:3),XIC,C39 H70 O8 N1 P1,ESI,734.4731284700001,Na-Gain,+,1,7.093644396075891,,
PE(16:0_19:0),XIC,C40 H80 O8 N1 P1,ESI,734.5694334700001,H-Gain,+,1,10.923870516210046,,
PE(16:1_19:0),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,9.930197726130066,,
PE(16:1_19:0),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,10.362398137544579,,
PE(16:1_19:0),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,10.689602262704794,,
PE(17:0_18:1),XIC,C40 H78 O8 N1 P1,ESI,730.5392305299999,H-Loss,-,1,12.222916662933653,,
PE(17:0_18:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,12.222916662933653,,
PE(17:0_18:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,26.92,,
PE(29:1_6:0),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,27.038,,
PE(19:1_16:1),XIC,C40 H76 O8 N1 P1,ESI,752.52007847,Na-Gain,+,1,6.165,,
PE(35:2),XIC,C40 H76 O8 N1 P1,ESI,728.5235805299999,H-Loss,-,1,10.328,,
PE(17:1_18:1),XIC,C40 H76 O8 N1 P1,ESI,730.53813347,H-Gain,+,1,10.639571784549998,,
PE(17:1_18:1),XIC,C40 H76 O8 N1 P1,ESI,728.5235805299999,H-Loss,-,1,10.639571784549998,,
PE(17:0_19:0),XIC,C41 H82 O8 N1 P1,ESI,748.5850834700001,H-Gain,+,1,11.559,,
PE(36:0e),XIC,C41 H84 O7 N1 P1,ESI,756.5877634700001,Na-Gain,+,1,14.839770936566847,,
PE(18:0e_18:0),XIC,C41 H84 O7 N1 P1,ESI,732.59126553,H-Loss,-,1,17.059217230550114,,
PE(12:0p_24:0),XIC,C41 H82 O7 N1 P1,ESI,732.5901684700001,H-Gain,+,1,15.559783967178388,,
PE(12:0p_24:0),XIC,C41 H82 O7 N1 P1,ESI,732.5901684700001,H-Gain,+,1,15.663,,
PE(12:0p_24:0),XIC,C41 H82 O7 N1 P1,ESI,732.5901684700001,H-Gain,+,1,16.35,,
PE(19:1_17:0),XIC,C41 H80 O8 N1 P1,ESI,746.5694334700001,H-Gain,+,1,9.408,,
PE(20:0_16:1),XIC,C41 H80 O8 N1 P1,ESI,746.5694334700001,H-Gain,+,1,9.560963999188282,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,746.5694334700001,H-Gain,+,1,13.908668123390205,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,744.55488053,H-Loss,-,1,13.908668123390205,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,744.55488053,H-Loss,-,1,14.122223877131313,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,746.5694334700001,H-Gain,+,1,14.122223877131313,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,768.5513784700001,Na-Gain,+,1,14.122223877131313,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,746.5694334700001,H-Gain,+,1,14.249305956019283,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,744.55488053,H-Loss,-,1,14.249305956019283,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,744.55488053,H-Loss,-,1,15.105767971663417,,
PE(18:0_18:1),XIC,C41 H80 O8 N1 P1,ESI,744.55488053,H-Loss,-,1,15.234544150928645,,
PE(18:0e_18:1),XIC,C41 H82 O7 N1 P1,ESI,730.5756155299999,H-Loss,-,1,15.669,,
PE(18:0e_18:1),XIC,C41 H82 O7 N1 P1,ESI,730.5756155299999,H-Loss,-,1,16.38308900236872,,
