"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n62.raw (F1)"	"Area: cbr_n71.raw (F2)"	"Area: cbr_n86.raw (F3)"	"Area: cbr_n96.raw (F4)"	"Area: cbr_n102.raw (F5)"	"Area: cbr_n116.raw (F6)"	"Area: cbr_o64.raw (F7)"	"Area: cbr_o72.raw (F8)"	"Area: cbr_o81.raw (F9)"	"Area: cbr_o89.raw (F10)"	"Area: cbr_o93.raw (F11)"	"Area: cbr_o98.raw (F12)"	"Area: cbr_o107.raw (F13)"	"Area: ct_n61.raw (F14)"	"Area: ct_n67.raw (F15)"	"Area: ct_n75.raw (F16)"	"Area: ct_n83.raw (F17)"	"Area: ct_n90.raw (F18)"	"Area: ct_n103.raw (F19)"	"Area: ct_n114.raw (F20)"	"Area: ct_o63.raw (F21)"	"Area: ct_o70.raw (F22)"	"Area: ct_o73.raw (F23)"	"Area: ct_o82.raw (F24)"	"Area: ct_o91.raw (F25)"	"Area: ct_o105.raw (F26)"	"Area: ct_o117.raw (F27)"	"Area: ct-o115.raw (F28)"	"Area: s06_66.raw (F29)"	"Area: s06_77.raw (F30)"	"Area: s06_78.raw (F31)"	"Area: s06_84.raw (F32)"	"Area: s06_92.raw (F33)"	"Area: S06_95.raw (F34)"	"Area: s06_101.raw (F35)"	"Area: s06_109.raw (F36)"	"Area: syd_n65.raw (F37)"	"Area: syd_n69.raw (F38)"	"Area: syd_n74.raw (F39)"	"Area: syd_n80.raw (F40)"	"Area: syd_n85.raw (F41)"	"Area: syd_n87.raw (F42)"	"Area: syd_n97.raw (F43)"	"Area: syd_n99.raw (F44)"	"Area: syd_n100.raw (F45)"	"Area: syd_n104.raw (F46)"	"Area: syd_n110.raw (F47)"	"Area: syd_o76.raw (F48)"	"Area: syd_o79.raw (F49)"	"Area: syd_o94.raw (F50)"	"Area: syd_o106.raw (F51)"	"Area: syd-o112.raw (F52)"
"False"	"PI(18:1_18:1)"	"C45 H83 O13 P"	"Not the top hit"	"Full match"	"862.55526"	"9.831"	"28121674.2843052"	"Single match found"	"6170594.56850982"	"6455196.23964733"	"6632525.16241229"	"2173224.64885677"	"4402957.62297458"	"8164181.34956733"	"9282767.58782081"	"4446326.89093659"	"10514935.9670728"	"4379532.19429659"	"5053421.73227534"	"5503617.8207097"	"14493773.0932842"	"4439173.05478392"	"3911599.66903307"	"12005787.3164881"	"4214659.59031612"	"10821939.8946568"	"4616177.90540498"	"4035164.0890309"	"5726208.3518081"	"7741896.73783366"	"6753045.23576192"	"6822573.30810566"	"4579540.7505878"	"7230489.17872553"	"5190270.36303715"	"4859596.17267924"	"4795908.82933247"	"6650670.90807022"	"4485476.84414215"	"7105973.81724545"	"5317374.09917502"	"28121674.2843052"	"6276208.35928638"	"7964158.85892797"	"5769216.35043297"	"6300935.13074868"	"5814629.45897503"	"7865063.97363358"	"5499491.68259585"	"5946516.03723702"	"5468895.60948153"	"7232203.1831515"	"7488993.88961882"	"5039113.49206615"	"6315547.37777674"	"3805559.60247079"	"6934715.41133142"	"9232566.02974259"	"6564236.72222112"	"8121781.15427866"
"False"	"TG(16:0_18:1_24:0)"	"C61 H119 N O6"	"Not the top hit"	"Full match"	"961.90065"	"22.459"	"28108749.7582199"	"Multiple matches found"	"3199100.42103292"	"22547859.7781814"	"3197983.33914175"	"2618484.74894066"	"4257062.3642611"	"6987887.32468256"	"558385.029413534"	"3971354.396539"	"256384.302652409"	"1546107.21589557"	"223814.470632552"	"360532.722061887"	"2765359.11581653"	"1465308.12914361"	"5327819.70193269"	"1461407.76434365"	"6201747.23054073"	"5433705.09553202"	"720790.498049078"	"5653412.26416722"	"563672.643223521"	"3530181.76892486"	"2488568.3451998"	"5336440.06156251"	"5574487.71102091"	"1074824.88488317"	"6552156.09687811"	"8702134.6181633"	"12193936.4759776"	"1367580.77152871"	"3913291.22635084"	"8021739.03642903"	"4450498.36109722"	"28108749.7582199"	"9570255.32602484"	"3294255.86621384"	"1188906.14885088"	"1096809.65393037"	"2654269.83279292"	"2781847.98298402"	"9372833.90288439"	"3406545.06820816"	"4466217.96164104"	"6574272.33402405"	"4243923.36289622"	"7068635.74476714"	"3663424.05082726"	"1052891.23880454"	"10069212.2857351"	"8581144.33883173"	"2950477.11018173"	"617565.90516243"
"False"	"TG(16:0_16:0_18:3)"	"C53 H99 N O6"	"Not the top hit"	"Full match"	"845.74422"	"20.843"	"27905043.1770798"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3148086.51953009"	""	""	""	""	""	""	""	""	""	""	""	""	""	"27905043.1770798"	""	""	""	""	""	"19018631.8828893"	""	"4480227.3993925"	"25277903.4928295"	""	""	"4613396.65723253"	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:1_17:1_18:1)"	"C54 H101 N O6"	"Not the top hit"	"Full match"	"859.75982"	"20.863"	"27260237.409296"	"Multiple matches found"	"10691629.2066837"	"5682242.09560987"	"16350494.1561244"	"2994506.77622153"	"6622512.1653657"	"10556401.8789236"	"4080341.63937223"	"1982334.4104993"	"1259645.17064434"	"1886953.36634433"	"245322.380670416"	"1477661.99657196"	"7230898.89982949"	"1239039.61664665"	"6833577.65695084"	"3599357.49167935"	"7849563.31694115"	"8380089.8390978"	"904632.230414546"	"10568064.4478518"	"4242941.87872559"	"2748410.58668333"	"6329557.50731707"	"6873384.36930308"	"8423548.06727642"	"4447351.15086789"	"13233018.8890134"	"7233009.57513092"	"5411541.37561083"	"7574549.36314219"	"6278773.91349346"	"5439884.5443266"	"5904333.66273028"	"27260237.409296"	"3882359.09392226"	"9376831.11514932"	"1498797.68983214"	"3721401.93174622"	"7270686.69777483"	"5924900.98503266"	"2831052.88926042"	"6362247.9941439"	"3533584.87564172"	"14739464.6114556"	"8628507.26791311"	"4284051.07584903"	"5448121.05669356"	"824867.883053362"	"8659895.13239362"	"10063965.6144969"	"2283292.37396251"	"1632812.34042971"
"False"	"CL(18:3_18:2_16:1_20:4)"	"C81 H138 O17 P2"	"No match"	"Full match"	"1444.93666"	"18.446"	"27143420.1551009"	"Multiple matches found"	"8019636.34273378"	"7961452.85750984"	"5841768.47664456"	"3935343.59418408"	"10725159.8136356"	"14108269.6241273"	"3313839.27547242"	"27143420.1551009"	"6044550.74990332"	"3383433.55645874"	"313895.518078849"	"296525.998090273"	""	"889169.770686315"	"1898955.18481379"	"275951.170340578"	"7268811.91495074"	"7649991.2470233"	"8203114.33586878"	"2525405.31813788"	"547988.313175877"	"2207396.93943914"	"756599.353272432"	"2618580.45539302"	"654420.689568192"	"819027.409455983"	"3291999.60685106"	"120394.833964563"	"4664693.44731102"	"436564.465569946"	"1312214.44637089"	"3329767.79131448"	"381188.933820247"	"9982113.7973975"	"4144823.54532989"	"797592.833050019"	"8526262.44418502"	"685486.94453599"	"863579.437192045"	"525080.625762678"	"6490459.79357216"	"4621550.95818092"	"2296330.2105189"	"3859877.70298225"	"2582878.03421493"	"3521550.82999756"	"292597.745559849"	"617290.198854174"	"2154019.1574729"	"3114433.95612336"	"2385986.9908617"	"3267377.10271224"
"False"	"TG(16:0_16:1_16:0)"	"C51 H99 N O6"	"Not the top hit"	"Full match"	"821.74450"	"21.307"	"26795341.7534969"	"Multiple matches found"	""	""	""	"5907794.67397059"	""	""	"2527833.37279241"	""	"3019310.64102934"	""	"7163173.97078483"	"8257967.27547504"	""	""	"26506672.8863636"	""	""	""	""	""	""	""	""	"26795341.7534969"	""	""	""	""	""	""	""	""	""	""	""	""	"9689024.53862476"	""	""	""	""	""	"12673103.7076694"	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_6:0_12:1)"	"C37 H71 N O6"	"Not the top hit"	"Full match"	"625.52613"	"14.397"	"26322101.2051903"	"Multiple matches found"	"16320467.1913568"	""	""	""	""	""	"111808.057541298"	"1507461.18733036"	"53081.8946249604"	"685622.386063431"	"304413.766370485"	"529078.976632642"	"5975549.84955279"	"3868979.00226565"	""	"97405.8426051595"	""	""	"490196.650647205"	""	"5618033.91540835"	""	""	"11706015.3159209"	"7401635.42872418"	"4143831.16066844"	"1771411.84129604"	""	""	""	"15884104.7674418"	"15811125.2200887"	""	""	"5643036.80668741"	""	"977843.99151191"	"958022.788736797"	""	"7226839.47070852"	"8788897.05780041"	""	"8907991.09697118"	"12058092.3386308"	""	""	""	"6131022.24274015"	"26322101.2051903"	""	"2217227.38991971"	"2579745.28965159"
"False"	"PI(16:1_16:1)"	"C41 H75 O13 P"	"Not the top hit"	"Full match"	"806.49320"	"6.586"	"26149740.1223395"	"Single match found"	"2971697.21226792"	"2616106.0961045"	"1249953.59698244"	"665140.073003513"	"1752394.50806351"	"4225150.1165662"	"3005258.52090166"	"1153857.61130491"	"5411555.20691612"	"1828628.29799897"	"1168187.57803867"	"1675894.16580285"	"6814760.40218434"	"1298926.45429839"	"1007494.23164347"	"3351865.774461"	"2366384.09091815"	"3702852.62178304"	"1303714.99908864"	"1298642.6353307"	"2209948.18800207"	"3538711.99914179"	"2302908.59452542"	"3308076.52672436"	"1835066.51119905"	"2394057.41304337"	"2077688.27708763"	"2102179.37768956"	"2060161.31373773"	"2956942.24551938"	"4064902.20964337"	"2933705.53293509"	"3395720.5392841"	"26149740.1223395"	"4783864.90206801"	"3634645.82701003"	"1272616.78627593"	"3947368.98182282"	"2087478.17763613"	"2255337.95347994"	"846424.634179879"	"1937966.01213676"	"2224123.45204479"	"4323236.85540457"	"2458474.32270271"	"1654911.58160857"	"2206522.18227103"	"1288821.6299275"	"3375993.8881361"	"2825605.45971536"	"1700630.4714388"	"1595736.65346525"
"False"	"PC(17:0_18:1)"	"C43 H84 N O8 P"	"Not the top hit"	"Full match"	"773.59063"	"11.809"	"25977797.2258386"	"Multiple matches found"	"4713905.56219336"	"6813015.8623022"	"4880794.56013378"	"3297728.41606141"	"4954248.81961606"	"15663445.3273615"	"16059086.5204465"	"6756901.6050241"	"8993581.71511976"	"6023527.487028"	"4800077.61058893"	"7751088.63327312"	"17197923.1942648"	"5601471.14998159"	"6368221.80544693"	"8499948.83524007"	"7828859.81305914"	"7530924.21460575"	"4910965.73417027"	"4183837.76454173"	"4960628.60362756"	"9465747.32983074"	"8149169.29071022"	"9852314.10340305"	"5502240.12942901"	"6913007.78304321"	"8738911.15657893"	"4498375.23810861"	"7372605.1222472"	"10226384.8637531"	"9661968.34737691"	"5755345.24098748"	"6913535.66986774"	"25977797.2258386"	"8324672.30922596"	"13566968.8976621"	"8005854.07790533"	"6772306.82271251"	"6187381.35360329"	"7094693.34503972"	"7280891.48880157"	"7285541.98103812"	"5580504.79772165"	"8662733.12103415"	"6805352.98357936"	"6792128.43995603"	"9844741.0154409"	"4732699.3392911"	"12186051.5920264"	"13230127.6038159"	"4969771.84864089"	"10145993.0835749"
"False"	"TG(16:0_16:0_20:1)"	"C55 H107 N O6"	"No results"	"Invalid mass"	"877.80528"	"21.452"	"24932772.1730711"	"Multiple matches found"	""	""	"8195592.40948745"	"7492081.62562603"	"24932772.1730711"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6469125.03856644"	""	""	"12363354.13817"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PG(16:0_16:1)"	"C38 H73 O10 P"	"Full match"	"Full match"	"720.49271"	"8.252"	"24351133.862641"	"Single match found"	"1210004.43957569"	"2731215.5320701"	"2016233.23197075"	"1320229.41685378"	"2878304.8393824"	"4543515.24732033"	"4906235.37825976"	"2054630.30340374"	"4129228.3244218"	"2377316.73404543"	"1804559.93067762"	"2267561.96191342"	"6701422.64009623"	"1977199.5004255"	"2605771.23646231"	"5127016.39584152"	"2227450.55246037"	"4273384.02752302"	"1095393.92507472"	"2085565.07996254"	"3300505.35685993"	"4197176.04430412"	"4595411.96629857"	"3660451.82259313"	"3416279.85817481"	"3389040.37464535"	"3894745.08170561"	"3495083.84760638"	"2625965.61605434"	"3640737.68657816"	"3749997.06823742"	"2843395.63833051"	"3863383.74478066"	"24351133.862641"	"3690611.03314012"	"4010467.56238801"	"1785809.45926399"	"3727062.46458102"	"2394727.14239294"	"2970410.49817293"	"930625.6986707"	"1796699.65088483"	"2315666.85992112"	"3464650.07337979"	"1838099.59538424"	"2474025.92529164"	"2673489.32003154"	"1830631.78394185"	"4074006.30843036"	"3772382.48004492"	"2692712.39216085"	"2471233.22693861"
"False"	"TG(16:0_12:0_18:3)"	"C49 H91 N O6"	"Not the top hit"	"Full match"	"789.68220"	"19.268"	"24136133.5399959"	"Multiple matches found"	"19613671.2841473"	"16326859.1179202"	"12950436.7914568"	"2421665.79591664"	"6243647.232303"	"24136133.5399959"	"3334928.87420309"	"2151538.97382829"	"1555361.18147325"	"2309911.32347793"	""	"697630.1100007"	"11885833.6938555"	"1301563.63538495"	"7154026.52451643"	"1381237.03277282"	"15406242.6419524"	"15086525.1698135"	"499139.545339163"	"13016401.3850771"	"9363833.59320683"	"6989295.79877155"	"5777445.44928744"	"10760552.7653475"	"5462669.17594504"	"3593083.32742736"	"8413043.75428703"	"9281332.34523267"	"9612284.18485997"	"16724822.4424698"	"13527208.6507007"	"12502625.0248954"	"11843779.1191599"	""	"8534338.42314569"	"14218153.9420366"	"811468.958897081"	"8906622.87524841"	"11488803.0069571"	"5122589.83931245"	"3025325.32280255"	"7250957.24564617"	"5253193.66579105"	"18823666.2874967"	"5416763.19805912"	"2205699.79586162"	"11148641.1814084"	"556296.675248199"	"6587056.41152225"	"8248276.62955739"	"1365205.4329899"	"1111343.42816769"
"False"	"CL(18:2_18:2_18:2_18:2)"	"C81 H142 O17 P2"	"No match"	"Full match"	"1448.96695"	"19.364"	"23439704.7967458"	"Single match found"	"2123102.37538227"	"2236803.87840738"	"2330618.65833845"	"1605597.58069138"	"1460127.70051175"	"3515747.99357768"	"5744624.13568813"	"2679510.14030426"	"2642644.80407699"	"1957078.27088581"	"401171.667101386"	"1311161.05685076"	"7017799.89153211"	"1036682.08468202"	"224867.915383285"	"3252017.23444794"	"563274.703343517"	"688301.31271275"	"1560185.22926906"	"246631.931096898"	"376747.430011913"	"467287.313843335"	"956599.636698667"	"345736.935974661"	"342702.861221909"	"2406045.77445259"	"654954.376039012"	"369159.306152976"	"1404857.51625589"	"1724480.24910898"	"1067066.40644036"	"1284799.07627319"	"3318850.68617219"	"23439704.7967458"	"725045.303246201"	"902228.968014929"	"1792574.88237082"	"2834704.30222816"	"313185.416259545"	"1511836.27040132"	"827242.31428499"	"543135.108502115"	"303430.769676473"	"981008.984916802"	"814167.749328785"	"889339.676515969"	"2182542.57117943"	"523269.311173385"	"556802.814689293"	"769594.781457525"	"849258.673720372"	"2155647.81621189"
"False"	"TG(16:0_16:0_18:2)"	"C53 H101 N O6"	"No results"	"Full match"	"847.75984"	"21.528"	"23342170.3905701"	"Multiple matches found"	""	""	"16668536.1602393"	""	""	""	""	""	""	"1306294.48193275"	""	"3558805.85517119"	""	""	""	""	""	"18338108.6622545"	""	""	""	"17694641.36788"	""	""	""	"16249455.1940101"	"15862918.0504768"	""	""	""	""	""	""	"18890068.5144321"	""	""	"10940662.6674704"	""	""	""	"1058861.23604381"	"338170.306945833"	""	""	""	""	"23342170.3905701"	""	""	""	""	""
"False"	"LPC(16:0)"	"C24 H50 N O7 P"	"Full match"	"Full match"	"495.33073"	"3.066"	"22123764.8390535"	"Single match found"	"5465040.92444707"	"7574652.9975776"	"4059867.24156263"	"2504043.49054663"	"5834472.05456864"	"6625452.17349942"	"2170021.57963996"	"22118839.2877358"	"4816252.59807007"	"2156050.94188481"	"1489968.84628868"	"5737764.49960582"	"14403872.9593463"	"5368160.14860142"	"3598042.06792441"	"5809371.74965095"	"7779147.34451169"	"3933779.21263338"	"3047885.2952199"	"3110568.97492972"	"5305674.45882407"	"3992101.09560215"	"6375739.90726351"	"4261304.8607051"	"4042195.38762176"	"2400421.56859942"	"7762549.74613135"	"4477665.30658592"	"2867063.97245245"	"3692115.54925547"	"7562498.00655342"	"5558270.05088925"	"6024222.15498284"	"22123764.8390535"	"9351757.19097189"	"7354252.74019471"	"3260445.50589631"	"11225752.3572703"	"6596608.75240507"	""	"6491029.74851574"	"2610668.8152068"	"6709955.91808037"	"5853889.56606033"	"5869303.9595933"	"6461325.75856215"	"5332606.24192606"	"4243470.10699181"	"5200349.76096653"	"4527111.55205845"	"4878234.39586667"	"7200808.79699192"
"False"	"TG(28:0_16:0_18:1)"	"C65 H127 N O6"	"Not the top hit"	"Full match"	"1017.96291"	"23.034"	"21763166.6246773"	"Multiple matches found"	"1140626.04617069"	"7343093.74943301"	"974189.29226643"	"1339341.95202859"	"1750783.89844863"	"2906975.92144519"	"567343.2137082"	"1318411.02505718"	"138443.245272173"	"657759.377143254"	"190777.231338239"	"274840.011972322"	"1473912.98400903"	"763067.653183992"	"1640522.38831994"	"932267.846025943"	"2097367.44323291"	"1894756.88391421"	"658726.843492413"	"1573283.82462798"	"446257.612292331"	"1553744.55178151"	"1092632.3615668"	"2029501.73778464"	"2073028.90177437"	"728224.114852611"	"2226604.52770163"	"2537263.94051438"	"5784185.10920815"	"610245.436303133"	"2955255.75841866"	"4332673.87535681"	"2178926.53635614"	"21763166.6246773"	"5194296.87379302"	"1699230.79387436"	"804370.87454991"	"575275.473859894"	"1302322.26204691"	"1214768.09576863"	"5305449.33577549"	"1417944.58448852"	"1365411.88884724"	"2195426.59984194"	"1307138.9412643"	"2989419.13382701"	"1218773.32767607"	"433212.664572319"	"5352542.77461229"	"3989640.60853416"	"1558171.34380993"	"413392.964572548"
"False"	"PC(17:1_16:1)"	"C41 H78 N O8 P"	"Not the top hit"	"Full match"	"743.54409"	"8.395"	"21740671.3162812"	"Multiple matches found"	"5879160.40205653"	"3323304.92790642"	"985162.968029985"	"850919.672200886"	"4171357.71853344"	"3859095.0647934"	"3552506.52281422"	"2749805.51846357"	"4418442.64559798"	"1798614.76648769"	"1383635.24078948"	"1491589.28645919"	"12079514.104713"	"1823643.66119707"	"1559323.61242737"	"1826107.13873194"	"4265103.95276779"	"1893198.57377376"	"2481398.03632786"	"584553.167245628"	"2512193.66030605"	"3136975.69914353"	"2337351.06678911"	"3643825.45041693"	"2155254.56838115"	"1884743.04997528"	"2873544.1163757"	"1727378.3463791"	"1967596.13253371"	"2230868.7226901"	"4232838.28626214"	"1613989.98970645"	"4360520.43518671"	"21740671.3162812"	"3886266.15027871"	""	"1557746.90436769"	"3622148.4751092"	"1286585.68385126"	"2087627.73389035"	"2742741.47696691"	"4766233.42586854"	"1798684.88357779"	"5934465.69328977"	"3514583.66359108"	"2154042.48739441"	"2774502.70900711"	"1787781.50004863"	"3082147.03756734"	"5931301.83312032"	"1834358.65985863"	"3827124.3462034"
"False"	"TG(14:0_14:0_16:0)"	"C47 H93 N O6"	"Full match"	"Full match"	"767.69733"	"20.634"	"21593482.1066254"	"Multiple matches found"	"1312628.94178166"	"5769274.9679055"	"4312880.55281683"	"2780141.50942046"	"7011366.42700529"	""	"364306.911450526"	"1935391.84979948"	"430140.35470102"	"2439734.7312806"	"703812.442579778"	"1259492.28418384"	"2767197.86446673"	"1976247.61913946"	"2026371.68806938"	"662711.407246033"	"13142748.3092413"	"3757553.62355058"	"365229.808740187"	"2425405.23856475"	"5134569.98882964"	"7797497.80834645"	"5526361.76828123"	"7609303.11605812"	"5749971.01526678"	"4244033.69933005"	""	""	"5916119.41384131"	"3281519.21823101"	"12778891.8627038"	""	"7350431.00992642"	"21593482.1066254"	"6783052.16838809"	"10581355.8045431"	"1162175.03116521"	"3397876.23964747"	""	"4135426.11351815"	"995857.501500728"	"4533475.45628133"	"6670310.81774121"	"4467178.61444943"	"5177740.57149901"	"8532432.67460626"	"8559570.64099498"	"771628.594323225"	"19867000.6254457"	""	"1310936.48460232"	""
"False"	"TG(18:1_12:2_11:2)"	"C44 H77 N O6"	"Full match"	"Full match"	"715.57281"	"17.701"	"20973313.7991244"	"Single match found"	"656657.380091182"	""	"2222157.06127013"	"748627.576843945"	"378883.300180157"	"3450671.30251227"	"254693.871870254"	"2710694.62583969"	"49711.7392455368"	"1477696.97196484"	""	"206098.174243089"	"2231868.36806861"	"52908.5591289952"	"46171.8529228406"	"215414.243813525"	"635260.579609654"	"583437.622115922"	"172272.040291001"	"3544980.41563032"	"134542.769822503"	"186260.279368195"	"353122.96814643"	"416259.986945214"	"123177.596584003"	"85211.2508523839"	"2155172.6796113"	"371108.273484116"	"947989.560059258"	"1022416.77363729"	"1252896.03411701"	"706093.62094813"	"985877.632831032"	"20973313.7991244"	"107219.974474255"	"2198892.48319844"	"283818.848173271"	"75115.7204326081"	"372344.070516309"	"287179.231751848"	"314351.230509554"	"3080588.85088953"	"405996.475520309"	"712787.48874535"	"329130.760769209"	"713487.845635835"	"766926.952330465"	"23585.8189147461"	"817198.951895694"	"315029.067769699"	"195058.340705573"	"89844.9860755737"
"False"	"TG(16:0_16:1_6:0)"	"C41 H79 N O6"	"Not the top hit"	"Full match"	"681.58820"	"17.869"	"20428209.5917507"	"Multiple matches found"	""	""	""	""	""	""	""	"2563291.75316117"	""	"790296.371878769"	""	""	""	""	"5177907.33461863"	""	""	""	""	""	"20428209.5917507"	""	"6847609.59560115"	"4484568.20600088"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4963568.96437151"	""	""	""	""	""	""	""	""	""	""	""
"False"	"LPC(18:3)"	"C26 H48 N O7 P"	"Not the top hit"	"Full match"	"517.31521"	"1.938"	"20315910.5680548"	"Single match found"	"3225202.35330936"	"3996570.50851135"	"3089246.81894046"	"2198121.88290893"	"5779512.26030756"	"3436813.68803879"	"1734212.42063917"	"5044733.65862611"	"1722781.92444811"	"1609509.47826756"	"617699.293010406"	"2563564.54776255"	"722369.114565187"	"3368098.49006086"	"3339192.76646803"	"620943.326391267"	"8107933.23626426"	"2611813.9574228"	"5411599.61305031"	"6451495.26979447"	"2760369.76375619"	"3156397.07682945"	"3077833.86852909"	"2479694.18351829"	"2776776.68931414"	"991066.064432574"	"6810338.50096747"	"1876699.20029929"	"3154586.8727347"	"2548226.11662258"	"4704186.94034392"	"4319140.97128984"	"1531628.23364768"	"13941110.1316069"	"6871553.30067407"	"3544768.2161133"	"3949190.17556962"	"2707675.88041295"	"4031057.91401434"	"1312240.19351037"	"20315910.5680548"	"2564643.85706624"	"6079070.83753391"	"2367698.98638302"	"4863934.99527683"	"6592829.87903006"	"2053098.53028867"	"2126289.42076152"	"5230837.1548682"	"3198777.87451372"	"2116382.7646374"	"2069221.28494758"
"False"	"PE(8:0e_10:3)"	"C23 H42 N O7 P"	"Not the top hit"	"Full match"	"475.26876"	"2.002"	"20302484.5281257"	"Multiple matches found"	"3235406.24557004"	"3698312.75342904"	"3216192.3161341"	"2460608.94236978"	"5300172.25918847"	"4073744.44477961"	"1837486.39031264"	"4521247.3429272"	"2326659.26924369"	"1386494.78359464"	"891150.10198752"	"3189907.74891675"	"1108874.88436014"	"3835692.64089679"	"3515473.75320109"	"1138536.90585318"	"6821698.34059132"	"3369080.8675361"	"4474360.17927519"	"6149873.55076427"	"3614050.85864221"	"3649276.628466"	"3305134.23613868"	"2858615.01700204"	"2873967.13348094"	"712870.061035884"	"6567051.57820764"	"2961680.32459058"	"3319257.95433906"	"3049906.78760808"	"4546243.336486"	"4313534.25660087"	"1764063.38516261"	"20302484.5281257"	"7125209.65550247"	"3995263.72332119"	"4220528.82463435"	"3158644.97410274"	"4757388.84395508"	"1575956.27121103"	"16083441.8714678"	"3025764.49966237"	"6865915.26162384"	"2816803.2982658"	"5569150.6566811"	"6424846.75619268"	"2757906.55746793"	"2625339.22059614"	"5444907.19162154"	"4069171.27631643"	"2571019.99902452"	"2331630.90229025"
"False"	"TG(4:0_14:0_16:1)"	"C37 H71 N O6"	"Full match"	"Full match"	"625.52599"	"14.037"	"20237470.2201308"	"Multiple matches found"	""	"12782556.0264828"	""	"1892740.87292506"	"6563315.52154992"	"7051915.30019533"	"64134.9311255536"	"740296.887785846"	"35365.1643929635"	"361802.77353315"	""	"192361.012848023"	"2961558.71346798"	""	""	"57184.3509619068"	"19208388.5288609"	""	"50330.3857535738"	"3813503.34617073"	"1767110.94634013"	"5315859.04083022"	"2906238.80729055"	"3685511.24457185"	"1621489.59085705"	"331314.238191636"	"884104.639032024"	"6633142.63609561"	"4013586.10995992"	"2723821.19184971"	"5050653.671464"	"1723068.90162428"	"7863235.95167076"	""	"2379424.65990218"	"20237470.2201308"	"250308.982914938"	"957517.282022499"	""	"1142525.81652536"	""	"6775946.50813404"	"2794069.26115297"	"3624161.66599644"	""	"7115035.20749185"	"1854696.14253609"	""	"3311282.87679064"	""	"484975.714733321"	""
"False"	"TG(28:1_18:1_18:1)"	"C67 H127 N O6"	"Full match"	"Full match"	"1041.96286"	"22.582"	"19983332.9843413"	"Single match found"	"812522.052207632"	"5937261.09536826"	"471911.111740962"	"832892.159452111"	"474588.466568557"	"890110.007742086"	"549739.382442615"	"756347.173745448"	""	"392462.766412139"	""	"243030.803368827"	"1059194.53359919"	"230474.489829007"	"478885.01345165"	"527792.530459722"	"1716017.78608237"	"470976.768259846"	"727017.309454639"	"1471162.62715394"	"137457.141062357"	"978289.268447546"	"546422.903873862"	"946921.610559939"	"961600.023835044"	"484271.58174031"	"1292066.49653326"	"2199262.0779029"	"5253659.48801492"	"779428.543782489"	"1854993.34842713"	"4067505.23045732"	"2597436.82436321"	"19983332.9843413"	"6685308.31324839"	"1433722.21747138"	"396830.952156977"	"222450.748441965"	"296121.535026682"	"790648.540349721"	"750751.884480883"	"542864.779844762"	"428808.438126801"	"300973.068557874"	"505520.440787279"	"978827.173956953"	"175725.939048696"	"310143.241843296"	"2068207.71558388"	"2197877.61712439"	"1234097.7861663"	"307564.993034833"
"False"	"LPC(18:1)"	"C26 H52 N O7 P"	"Full match"	"Full match"	"521.34617"	"3.224"	"19954311.7058929"	"Multiple matches found"	""	"11630617.3864253"	""	""	""	""	""	"16649170.3983543"	""	""	""	""	"17319581.9129033"	""	""	"14832132.7037604"	""	""	""	""	""	""	""	""	""	"2968772.4935854"	""	""	""	""	"19954311.7058929"	""	""	""	""	"19590962.7734735"	""	""	"13962441.0316356"	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(9:0_24:2)"	"C41 H78 N O8 P"	"Not the top hit"	"Full match"	"743.54399"	"12.284"	"19243138.5680875"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	"19243138.5680875"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_18:1_6:0)"	"C43 H83 N O6"	"Full match"	"Full match"	"709.61950"	"18.184"	"19034483.3682461"	"Multiple matches found"	""	""	""	"701325.8183601"	""	"6472233.89024219"	"608334.32761566"	"1121441.05544488"	"856518.105586304"	"710053.80145565"	"1162673.0787401"	"3297946.65840134"	""	"2436316.6721327"	"1405254.59908077"	"2260047.44730716"	""	""	"1908552.16927175"	"4153694.94291153"	""	"4663541.67832322"	"2927676.21059551"	"4189085.54201233"	""	"2510451.04417481"	"5647392.11768612"	""	""	""	""	"8343603.08120755"	""	"19034483.3682461"	"2771586.23426446"	"1013562.04402428"	"929707.703366794"	"2916770.51889482"	""	""	""	"5147700.77664944"	"2633442.66514913"	""	""	""	""	""	"2905111.25328229"	""	"3288770.61517698"	"393612.121027487"
