"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n04.raw (F1)"	"Area: cbr_n18.raw (F2)"	"Area: cbr_n26.raw (F3)"	"Area: cbr_n40.raw (F4)"	"Area: cbr_n43.raw (F5)"	"Area: cbr_o06.raw (F6)"	"Area: cbr_o07.raw (F7)"	"Area: cbr_o14.raw (F8)"	"Area: cbr_o24.raw (F9)"	"Area: cbr_o27.raw (F10)"	"Area: cbr_o28.raw (F11)"	"Area: cbr_o44.raw (F12)"	"Area: cbr_o50.raw (F13)"	"Area: cbr_o51.raw (F14)"	"Area: ct_n09.raw (F15)"	"Area: ct_n19.raw (F16)"	"Area: ct_n20.raw (F17)"	"Area: ct_n32.raw (F18)"	"Area: ct_n37.raw (F19)"	"Area: ct_n39.raw (F20)"	"Area: ct_n48.raw (F21)"	"Area: ct_o16.raw (F22)"	"Area: ct_o17.raw (F23)"	"Area: ct_o30.raw (F24)"	"Area: ct_o33.raw (F25)"	"Area: ct_o38.raw (F26)"	"Area: ct_o42.raw (F27)"	"Area: ct_o46.raw (F28)"	"Area: ct_o53.raw (F29)"	"Area: s06_02.raw (F30)"	"Area: s06_10.raw (F31)"	"Area: s06_13.raw (F32)"	"Area: s06_25.raw (F33)"	"Area: s06_31.raw (F34)"	"Area: s06_35.raw (F35)"	"Area: s06_41.raw (F36)"	"Area: s06_47.raw (F37)"	"Area: s06_54.raw (F38)"	"Area: syd_n01.raw (F39)"	"Area: syd_n03.raw (F40)"	"Area: syd_n12.raw (F41)"	"Area: syd_n23.raw (F42)"	"Area: syd_n34.raw (F43)"	"Area: syd_n36.raw (F44)"	"Area: syd_n49.raw (F45)"	"Area: syd_n52.raw (F46)"	"Area: syd_n55.raw (F47)"	"Area: syd_o05.raw (F48)"	"Area: syd_o11.raw (F49)"	"Area: syd_o15.raw (F50)"	"Area: syd_o21.raw (F51)"	"Area: syd_o22.raw (F52)"	"Area: syd_o29.raw (F53)"	"Area: syd_o45.raw (F54)"	"Area: syd_o58.raw (F55)"
"False"	"TG(20:0e_16:0_18:1)"	"C57 H113 N O5"	"Full match"	"Full match"	"891.86117"	"22.620"	"169241.358239135"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"169241.358239135"	""	"71194.2687985067"	""	""	""	""	"43347.2370379946"	"34397.1815946626"	""	""	""	""	""	""	"34169.3623470402"	""	""	""	""
"False"	"DG(16:1_16:1)"	"C35 H67 N O5"	"Not the top hit"	"Full match"	"581.50096"	"11.096"	"169034.709129766"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"169034.709129766"	""
"False"	"PC(25:1_8:0)"	"C41 H80 N O8 P"	"Invalid mass"	"Full match"	"745.56100"	"11.703"	"167997.319194076"	"Single match found"	"167997.319194076"	""	"88416.5533502694"	""	"140535.525018542"	""	""	""	""	""	""	""	""	""	"36214.0036754784"	""	""	""	""	""	"104313.099645314"	""	""	""	""	""	"13670.9421228413"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6037.64953235694"	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(14:0_12:2_11:2)"	"C40 H71 N O6"	"No results"	"Invalid mass"	"661.52307"	"16.371"	"165949.539583552"	"Multiple matches found"	""	""	""	""	""	"93638.0718625038"	"72375.6450015266"	""	"99828.3442202857"	""	""	""	""	""	""	""	""	""	"50543.4360008904"	""	""	""	""	""	""	""	""	"144350.533563463"	""	""	""	"78409.8983292681"	""	"37200.5179219748"	""	"165949.539583552"	""	""	""	"137740.86000061"	"62921.5691147101"	""	""	""	""	""	""	"56350.9022475639"	""	""	""	""	""	"113065.453445977"	""
"False"	"DG(16:0_16:1)"	"C35 H69 N O5"	"Not the top hit"	"Full match"	"583.51683"	"13.140"	"165873.530289632"	"Multiple matches found"	"134356.570297945"	""	""	""	"86269.1537132031"	""	""	""	""	""	""	""	""	""	"85547.5143518009"	""	""	""	""	""	""	""	""	""	"165873.530289632"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PE(18:3_18:3)"	"C41 H70 N O8 P"	"Not the top hit"	"Full match"	"735.48291"	"6.100"	"164577.028621908"	"Single match found"	""	"32454.7597725081"	""	""	"35950.7980603451"	"27640.3772841692"	"63048.8846594388"	"35355.3526471112"	"164577.028621908"	""	"26027.2143956118"	""	"25288.785825346"	""	""	""	"50424.452931439"	"71133.914383737"	""	""	""	""	""	""	""	""	""	"35466.8280671917"	"31015.6604319916"	""	""	""	""	""	""	""	""	""	""	""	""	"34183.5069775413"	""	""	""	"17662.7034526718"	""	""	""	""	"13494.5524718158"	""	""	""	""
"False"	"TG(16:0_16:0_20:0)"	"C55 H109 N O6"	"Full match"	"Full match"	"879.82500"	"22.082"	"163472.107985215"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"163472.107985215"	""	""	""	""	""	""	""
"False"	"TG(10:0_18:1_16:0)"	"C47 H91 N O6"	"Not the top hit"	"Full match"	"765.68334"	"19.904"	"163284.976873431"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"163284.976873431"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(17:1_16:1)"	"C41 H78 N O8 P"	"No match"	"Invalid mass"	"743.55347"	"9.060"	"159187.949465534"	"Single match found"	""	""	"20553.5323623168"	"70913.4667859731"	""	""	""	"36479.3923611037"	""	"49509.8439429615"	"16829.1511551111"	"3615.18660200896"	"80498.0820773141"	"25379.4648475461"	""	""	"56098.0064073116"	""	"81362.7407354416"	"28400.4745199071"	"52087.5814158832"	""	"75336.5314011187"	""	""	"104825.468546815"	""	"67395.5327923655"	""	"97686.8671699552"	""	"55690.7315917247"	"65161.4154008699"	"159187.949465534"	"79031.8077236763"	"71087.3095898878"	"107362.152584921"	"113648.839274989"	"71698.5592397279"	"53179.2116952839"	"86673.6702451225"	""	""	"71919.0041956225"	"91961.5295221712"	""	"3186.87082286439"	""	""	"37137.00540887"	""	"19671.6437690515"	"42469.4662309376"	"45324.691998894"	"1744.22445327317"
"False"	"TG(18:1_18:1_11:1)"	"C50 H93 N O6"	"No match"	"Full match"	"803.69919"	"19.195"	"157883.150199867"	"Single match found"	""	""	""	""	""	"113092.712063566"	""	""	""	""	""	""	"108686.387513639"	""	""	""	""	""	""	""	""	""	"4761.0442665558"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"157883.150199867"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PI(6:0_24:0)"	"C39 H75 O13 P"	"No match"	"Full match"	"782.49141"	"6.554"	"153274.009843921"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"68406.8675324105"	""	""	""	""	""	""	""	""	""	""	""	""	""	"149291.599028049"	""	""	""	""	""	""	""	""	"153274.009843921"	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:0_11:2_14:2)"	"C46 H83 N O6"	"No match"	"Invalid mass"	"745.62714"	"20.114"	"150982.267756856"	"Single match found"	""	"12092.7676386665"	""	"11765.8889751599"	""	"14476.2694061695"	""	""	""	""	""	""	""	""	""	"8629.25061556246"	""	""	""	""	""	""	""	""	""	""	""	""	"20911.7875304296"	"27632.5911307975"	""	"13306.7497301257"	""	"14656.7372761404"	""	""	"9066.5546859767"	"14096.7300819921"	"25635.209767545"	"10184.772716458"	""	"150982.267756856"	""	""	""	""	""	""	""	""	""	""	"12071.2253434944"	""	""
"False"	"CL(18:3_18:2_18:2_18:2)"	"C81 H140 O17 P2"	"No results"	"Full match"	"1446.95317"	"19.313"	"149960.326575682"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"149960.326575682"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"CL(18:1_16:1_18:2_18:2)"	"C79 H142 O17 P2"	"No results"	"Invalid mass"	"1424.96095"	"19.313"	"149596.558699795"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"76402.6303098871"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"143920.831334989"	""	""	"149596.558699795"	""	""	""	""
"False"	"TG(16:0_18:1_21:0)"	"C58 H113 N O6"	"No match"	"Invalid mass"	"919.84878"	"21.563"	"149380.419018201"	"Multiple matches found"	""	"70022.9693065167"	""	""	""	"69602.5548086584"	""	""	"120652.130036273"	""	""	""	""	""	""	""	""	"68972.4529817961"	""	""	""	""	""	""	""	""	""	""	""	"149380.419018201"	""	""	""	""	""	""	""	""	"92314.0195828935"	"86836.5071755698"	""	""	"81610.6262855412"	""	""	""	""	""	""	""	"32008.5762416657"	""	""	""	"76739.5043337088"
"False"	"TG(18:2_18:2_18:2)"	"C57 H101 N O6"	"No results"	"Full match"	"895.76099"	"20.592"	"142145.68576713"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"142145.68576713"	"9957.80715266081"	""	""	""	""	""	""	""	""	"120530.282305616"	"61110.3714911988"	""	""	""	""	""	""	""	""	"23052.7949555867"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(16:1)"	"C24 H46 N O8 P"	"Not the top hit"	"Full match"	"507.29522"	"1.340"	"141890.854153701"	"Single match found"	"60444.958953242"	"60693.200990559"	"35378.0875381545"	""	"83008.7988862126"	"24857.1433876972"	""	"22545.2272574807"	""	"69226.2357662432"	"43092.6265178677"	""	"50862.7650251717"	"41212.8769097087"	""	""	""	""	""	"15819.9468868936"	""	"73550.7980613152"	"40910.2068562972"	"22620.4956248178"	"67613.1908644435"	"47115.5334134075"	"24741.7893208331"	"35120.0665096983"	""	"37485.6734776551"	""	""	"42201.9379158449"	""	"11800.4018843891"	"66936.893746384"	"76881.0183854038"	"72480.6803268231"	"12431.9244074211"	"33474.2629597753"	"14573.9754415755"	""	"28233.8916206723"	"36447.2734626837"	"141890.854153701"	""	"20093.7081118442"	""	""	""	"37589.999792238"	"10114.2921779808"	""	"52850.7931896102"	""
"False"	"TG(16:2_11:3_18:0)"	"C48 H85 N O6"	"No match"	"Invalid mass"	"771.64193"	"19.282"	"140912.468745874"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"140912.468745874"	""	""	""	""	""	""	""	"12692.481692525"	""	""	""	""	""	""	""	"50334.3560177439"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"38661.3799372825"	""	"92361.9566775412"	""	"18985.933049455"	""	""
"False"	"TG(18:1_11:2_14:3)"	"C46 H79 N O6"	"No match"	"Invalid mass"	"741.59465"	"18.527"	"138260.118485828"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"138260.118485828"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"36766.3374389224"	""	""	""	"86374.9487644778"	""	""	""	""	""
"False"	"TG(16:1_17:1_18:1)"	"C54 H101 N O6"	"No results"	"Full match"	"859.76265"	"21.385"	"137443.902074225"	"Multiple matches found"	""	""	"51330.4834779403"	""	""	""	""	""	"25563.9167586837"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"137443.902074225"	""	""	""	""	""	""	""	"30357.4622465159"	""	""	""	""	""	"43990.8850788639"	"35733.4413129469"	""	""	""	""	""	""	"47257.0812952763"	""
"False"	"PE(20:2e_19:0)"	"C44 H86 N O7 P"	"Not the top hit"	"Full match"	"771.61296"	"13.072"	"136193.059656193"	"Single match found"	""	""	""	""	""	""	""	""	""	""	"14856.0394697389"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"136193.059656193"	"31697.2416087313"
"False"	"PG(36:3)"	"C42 H77 O10 P"	"Invalid mass"	"Invalid mass"	"772.51772"	"12.685"	"136018.404610938"	"Single match found"	""	"136018.404610938"	""	"50954.9183821571"	""	""	""	"116572.425474966"	""	"96036.4999747221"	""	"38609.4544229384"	""	""	"49857.9495947244"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"64188.5343920616"	""	""	"75397.8443395057"	""	""	""	""	""	""	""	""	""	""	""	"82230.3035298746"	"90279.1815530638"	"94571.2666565392"	""	""	""	"61012.3327993851"	"89616.5331519318"	""	""
"False"	"PC(34:5)"	"C42 H74 N O8 P"	"Not the top hit"	"Full match"	"751.51406"	"6.587"	"135977.353975764"	"Multiple matches found"	""	"114719.098998818"	""	""	"135977.353975764"	"80309.615593351"	""	""	""	""	""	""	""	"77990.8059245656"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"64550.1101529008"	"117713.833241985"	""	""	""	""	""	"112854.516992101"
"False"	"TG(16:1_18:2_16:0)"	"C53 H99 N O6"	"Full match"	"Full match"	"845.74553"	"21.594"	"135738.682537835"	"Single match found"	""	""	""	""	""	"100077.648534819"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"101076.824415143"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"36605.1786746508"	""	"135738.682537835"	""	""	""	""	""	""	""	""	""	""	"26669.8872936607"
"False"	"CL(18:2_16:1_18:1_18:1)"	"C79 H144 O17 P2"	"No results"	"Invalid mass"	"1426.97761"	"19.821"	"135380.689543181"	"Multiple matches found"	""	""	""	""	"135380.689543181"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10940.0395735594"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"63517.5818405977"	""	""	""	""	""	""	""	""
"False"	"TG(15:0_18:2_18:3)"	"C54 H97 N O6"	"Not the top hit"	"Full match"	"855.72959"	"20.115"	"128205.426790686"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"64612.0159796772"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"128205.426790686"	""	""	""	""	""	""	""	"40648.0546516641"	""	""	""	""	""	""
"False"	"TG(17:1_12:2_11:3)"	"C43 H73 N O6"	"No results"	"Full match"	"699.54286"	"15.507"	"125191.326092899"	"Multiple matches found"	"16949.4174571153"	"18969.9402247073"	"25617.0017980409"	"32764.2520365634"	""	"53286.7484277844"	"16418.5040561321"	"78503.4240519449"	"57258.5539068599"	"20126.0333454571"	"17734.2659099152"	"36793.7062624886"	"45733.8695575886"	"17427.5186608227"	""	"56087.3531431786"	"19421.7913432493"	"21957.5740073321"	"74857.572587668"	"33568.4300567142"	"38208.8345938256"	"16970.6569528012"	"71194.9198935345"	"27939.5797010073"	""	"73920.665333428"	"62388.7200363639"	"85207.2239898543"	"38051.8079437302"	"125191.326092899"	"38199.839824004"	"74091.5391259086"	"33067.6421015544"	"26684.2208810173"	"17180.3679755777"	"67699.2158949145"	"86960.3266544873"	"50069.8432654868"	"62240.2472816958"	"39629.8341713334"	"34249.4798803884"	"64903.9577674257"	"30683.160558164"	"27440.8891437567"	"23823.5543272122"	"68776.2908595778"	"31518.3282033917"	"69251.8449778847"	"39371.8304144919"	"35220.8274545901"	"49503.1985897288"	"83377.5237909379"	"27204.3188428799"	""	"27364.7738617348"
"False"	"PE(18:0p_18:1)"	"C41 H80 N O7 P"	"No match"	"Full match"	"729.56731"	"14.977"	"124425.374575104"	"Multiple matches found"	"124425.374575104"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PI(17:0_18:3)"	"C44 H79 O13 P"	"No match"	"Full match"	"846.52547"	"8.200"	"123956.654700655"	"Single match found"	""	"18211.3400928854"	""	""	"70906.4695657154"	"28382.2583696249"	"17741.2223414066"	"36769.65329136"	"28566.9479712507"	""	"18360.1188289946"	"5520.06088424944"	""	"21782.8270605508"	""	""	"46101.1196201105"	"35679.1195414882"	"57691.6982304648"	""	""	""	""	""	""	""	"123956.654700655"	"50100.1043304748"	"6582.41406909915"	""	""	""	"23839.3494530589"	""	"13010.7685760919"	""	""	""	""	"5919.93924119857"	""	""	"33153.5871771407"	""	"57981.7836689255"	"19989.3389969148"	""	"23520.1097297625"	"42449.7561762676"	"28222.0371938152"	""	"77611.0433853234"	"19205.3747960354"	""	"13874.419336771"
"False"	"TG(16:1_12:1_12:1)"	"C43 H79 N O6"	"No results"	"Full match"	"705.58969"	"14.830"	"123173.743264804"	"Single match found"	""	""	""	""	""	"123173.743264804"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"34769.2753138861"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PE(20:1e_18:2)"	"C43 H82 N O7 P"	"Not the top hit"	"Full match"	"755.58208"	"15.943"	"122721.570237996"	"Single match found"	"93634.8389149279"	""	""	""	""	""	""	""	""	""	""	"122721.570237996"	""	"19704.2330805614"	""	""	""	""	"4525.34799021695"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"84084.5254556641"	""	""	""	""	""	"96229.5291936695"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:0_18:1_18:1)"	"C57 H109 N O6"	"Full match"	"Full match"	"903.82280"	"22.721"	"120216.916984794"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"120216.916984794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(26:0_18:2_16:0)"	"C63 H121 N O6"	"Not the top hit"	"Full match"	"987.91604"	"21.950"	"119144.636778488"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	"31640.4185830045"	""	""	""	""	""	"24986.2850587901"	""	""	"48528.053619927"	""	""	""	""	"47508.3859893136"	""	""	""	""	""	"119144.636778488"	""	""	""	""	""	""	"29644.452619184"	""	""	""	""	""	""	""	"86512.6185288441"	""	""	""	""	""	""	""
"False"	"TG(18:0_11:2_14:3)"	"C46 H81 N O6"	"No match"	"Invalid mass"	"743.61046"	"18.668"	"118669.379971713"	"Multiple matches found"	""	"37065.7973175778"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"50503.741913534"	"34715.2791693186"	""	"41119.4645372059"	""	""	""	""	"92888.1987684515"	"118669.379971713"	"98228.7043265532"	""	""	""	""	""	""	""	""	""	""	"82320.6465402347"	""	"72459.8155301035"	""	""	""	"110615.599955784"	""	""	""	"76199.8622923005"	""	""	"28371.1993072482"	"14163.5113810972"	"63372.4828439989"
"False"	"LPC(18:4)"	"C26 H46 N O7 P"	"No match"	"Invalid mass"	"515.29851"	"2.288"	"118335.56746786"	"Single match found"	"118335.56746786"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"LPC(22:5)"	"C30 H52 N O7 P"	"Not the top hit"	"Full match"	"569.34725"	"2.814"	"118096.502317527"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"118096.502317527"	""	"48185.3872821285"	""	""	""	""	""	""	""	""	""	""
"False"	"PE(18:0)"	"C23 H46 N O8 P"	"No match"	"Full match"	"495.29547"	"1.915"	"116827.484201297"	"Multiple matches found"	"20440.3349374629"	"54486.6020718267"	"28503.2915981385"	"53079.1358139626"	"41884.8202490055"	"19561.271793288"	"11903.2510670759"	"9557.65286956498"	"30346.3762670135"	"55458.1863832364"	"16089.1363075765"	"31972.8486818821"	"38308.2841814303"	"29607.9385205874"	""	""	"46829.5662248985"	"12799.1299647408"	"30146.4826614319"	"14023.3744429746"	"48790.4037233774"	"26803.236621837"	"17224.5566137851"	"14458.9092956156"	"25557.9763331512"	"34028.6196071381"	"28568.3523763301"	"14394.077892547"	"26808.9401534322"	"35585.1725391402"	"49513.8965552109"	"10248.6037813897"	"14758.8824465116"	"37237.7302079777"	""	"49000.3232278806"	"57972.9358061737"	"51041.1814797012"	"27563.885526677"	"28158.4450838591"	"8719.19895157735"	"35366.6642453527"	"32802.1536333547"	"15905.4843892735"	"116827.484201297"	"52466.7313101054"	"26382.8466141235"	""	""	""	"40693.8209440699"	""	"39027.9059685633"	"40407.2115387762"	"48132.7514138417"
"False"	"TG(12:0_18:2_11:1)"	"C44 H81 N O6"	"Full match"	"Full match"	"719.60522"	"17.071"	"114764.119073411"	"Single match found"	""	""	""	""	""	"114764.119073411"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"32976.7449828347"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"CL(16:1_16:1_16:1_18:2)"	"C75 H136 O17 P2"	"No results"	"Full match"	"1370.92253"	"18.627"	"114607.51867505"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"114607.51867505"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(17:0_18:1_18:1)"	"C56 H107 N O6"	"No match"	"Invalid mass"	"889.81458"	"21.935"	"113056.362212445"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"113056.362212445"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"23967.7987219219"	""	""	""	""	"57503.2839423901"	""	""	""
"False"	"SPH(d18:0)"	"C18 H39 N O2"	"Full match"	"Full match"	"301.29759"	"2.699"	"112862.784121572"	"Single match found"	"36774.3436626571"	""	"15805.5969656809"	"17948.7803064109"	"112862.784121572"	""	""	""	""	""	"47850.2580918527"	""	""	""	""	""	"36584.6427662248"	"14295.5926511815"	"32663.5916731515"	""	"16157.2845012188"	"9438.47665606116"	"8665.01647602846"	"13669.1526360197"	"8907.8867893951"	""	"14458.6200027869"	"22569.8352859135"	""	""	""	""	""	""	""	"7976.24288421954"	""	""	""	""	"15263.1196187709"	""	""	""	""	""	""	""	"27134.880818255"	"16466.7311122291"	""	"85572.1427231842"	"53000.2297763068"	"21698.535437303"	""
"False"	"TG(16:1_14:3_11:3)"	"C44 H73 N O6"	"Not the top hit"	"Full match"	"711.54229"	"15.652"	"112771.157330354"	"Multiple matches found"	""	""	""	""	""	"7400.83752163807"	""	"112771.157330354"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18114.8783631098"	""	""	""	""	""	"35736.5348775032"	""	""	""	"24741.7136450735"	""	""
"False"	"TG(14:0_18:3_18:3)"	"C53 H93 N O6"	"Not the top hit"	"Full match"	"839.69895"	"19.222"	"110426.029077422"	"Single match found"	""	""	""	""	""	""	""	"49198.7726308664"	"33342.6873603294"	""	""	""	""	""	""	""	""	""	""	""	"22429.2342386001"	""	"13240.5664003537"	""	""	"8014.1574647835"	""	""	""	"31852.2927876583"	"13487.3507478296"	"65583.9574401221"	""	""	""	"13561.7894531244"	"26432.8849875932"	"16249.2989491115"	""	""	"110426.029077422"	""	"30218.3859422856"	""	"4273.09389458756"	""	""	""	"24928.4696609239"	""	""	""	""	""	""
"False"	"TG(16:2_11:3_18:1)"	"C48 H83 N O6"	"Not the top hit"	"Full match"	"769.62369"	"17.864"	"109916.98043313"	"Multiple matches found"	""	""	""	""	"8520.22596141961"	"50824.6258616718"	""	"109916.98043313"	""	"15238.7950552824"	""	""	""	""	""	"20812.9566890036"	"60481.3829633971"	""	""	""	""	""	""	""	""	"25961.5499612364"	""	""	""	"15631.4883834712"	"13750.7581456436"	""	""	""	"10962.8098181652"	""	"11013.3369742893"	""	""	""	""	""	"49272.8438643533"	""	""	""	""	"19665.4841460223"	"17549.7470643825"	""	""	""	""	""	""
"False"	"PC(18:3_20:5)"	"C46 H76 N O8 P"	"No match"	"Invalid mass"	"801.52660"	"7.662"	"109638.480086017"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"109638.480086017"	""	""	""	""	""	"17235.3646227712"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"87144.457124293"
"False"	"TG(17:0_14:2_11:4)"	"C45 H77 N O6"	"No match"	"Full match"	"727.57437"	"17.052"	"106711.859058992"	"Multiple matches found"	""	""	"18356.4143406658"	"8647.4051432255"	""	"28670.9366055207"	""	""	"33356.0799869187"	"6822.68107826298"	"13967.0880951989"	"30231.1738982966"	"22147.9439320591"	"8985.28642249427"	"15809.0056531863"	"35044.7854604749"	"25757.689247917"	""	"81365.4177682216"	"23417.6051839239"	""	""	""	"17092.4451126731"	""	"62820.1882020241"	"56088.0508750358"	"106711.859058992"	"27868.9440880563"	""	""	"34861.937053844"	"31102.7351855444"	"18705.30189162"	"13852.6255796043"	"39427.1322982076"	"40083.8569263435"	"33185.3561898525"	""	""	"31610.6466512985"	"38504.8315573483"	"31652.6237971204"	""	""	"30345.7124216061"	"16515.0352378377"	"94341.4670052839"	""	"28887.1045282991"	"25389.4368600833"	"54323.6782931506"	"25267.1602767444"	""	"8558.62085950928"
"False"	"TG(18:2_11:1_18:2)"	"C50 H89 N O6"	"Not the top hit"	"Full match"	"799.67104"	"18.917"	"106106.00326249"	"Single match found"	""	"12471.8991557635"	""	"33622.7728007411"	""	""	""	""	""	"29115.0991635017"	""	"37623.3145007977"	""	""	""	""	""	""	""	""	""	"37958.4683895438"	""	""	""	""	"7230.94718159856"	""	""	""	""	""	""	"43721.6234714476"	""	"43104.9942676272"	"106106.00326249"	""	""	""	""	"33083.7406861317"	""	""	""	""	"8652.78400929287"	""	""	""	""	""	""	""	""
"False"	"LPC(18:4)"	"C26 H46 N O7 P"	"No match"	"Invalid mass"	"515.29839"	"2.179"	"105490.531712806"	"Single match found"	"105490.531712806"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
