"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# mzCloud Results"	"mzCloud Best Match"	"Mass List Match: CD_library_noRT"	"mzCloud Best Sim. Match"	"Area: BQC01.raw (F1)"	"Area: BQC02.raw (F2)"	"Area: BQC03.raw (F3)"	"Area: BQC04.raw (F4)"	"Area: BQC05.raw (F5)"	"Area: BQC06.raw (F6)"	"Area: BQC07.raw (F7)"	"Area: BQC08.raw (F8)"	"Area: BQC09.raw (F9)"	"Area: BQC10.raw (F10)"	"Area: BQC11.raw (F11)"	"Area: BQC12.raw (F12)"	"Area: BQC13.raw (F13)"	"Area: BQC14.raw (F14)"	"Area: BQC15.raw (F15)"	"Area: BQC16.raw (F16)"	"Area: BQC17.raw (F17)"	"Area: BQC18.raw (F18)"	"Area: BQC19.raw (F19)"	"Area: BQC20.raw (F20)"	"Area: BQC21.raw (F21)"	"Area: BQC22.raw (F22)"	"Area: BQC23.raw (F23)"	"Area: BQC24.raw (F24)"	"Area: BQC25.raw (F25)"	"Area: BQC26.raw (F26)"	"Area: BQC27.raw (F27)"	"Area: BQC28.raw (F28)"	"Area: BQC29.raw (F29)"	"Area: BQC30.raw (F30)"	"Area: BQC31.raw (F31)"	"Area: BQC32.raw (F32)"	"Area: BQC33.raw (F33)"	"Area: BQC34.raw (F34)"	"Area: BQC35.raw (F35)"	"Area: BQC36.raw (F36)"	"Area: BQC37.raw (F37)"	"Area: BQC38.raw (F38)"	"Area: BQC39.raw (F39)"	"Area: BQC40.raw (F40)"	"Area: BQC41.raw (F41)"	"Area: BQC42.raw (F42)"	"Area: BQC43.raw (F43)"	"Area: BQC44.raw (F44)"	"Area: BQC45.raw (F45)"	"Area: BQC47.raw (F46)"	"Area: TQC01.raw (F47)"	"Area: TQC03.raw (F48)"	"Area: TQC04.raw (F49)"	"Area: TQC06.raw (F50)"	"Area: TQC07.raw (F51)"	"Area: TQC08.raw (F52)"	"Area: TQC09.raw (F53)"	"Area: TQC10.raw (F54)"	"Area: TQC11.raw (F55)"	"Area: TQC12.raw (F56)"	"Area: TQC13.raw (F57)"	"Area: TQC14.raw (F58)"	"Area: TQC15.raw (F59)"	"Area: TQC16.raw (F60)"	"Area: TQC17.raw (F61)"	"Area: TQC18.raw (F62)"	"Area: TQC19.raw (F63)"	"Area: TQC20.raw (F64)"	"Area: TQC21.raw (F65)"	"Area: TQC22.raw (F66)"	"Area: TQC23.raw (F67)"	"Area: TQC24.raw (F68)"	"Area: TQC25.raw (F69)"	"Area: TQC26.raw (F70)"	"Area: TQC27.raw (F71)"	"Area: TQC28.raw (F72)"	"Area: TQC29.raw (F73)"	"Area: TQC30.raw (F74)"	"Area: TQC31.raw (F75)"	"Area: TQC32.raw (F76)"	"Area: TQC33.raw (F77)"	"Area: TQC34.raw (F78)"	"Area: TQC35.raw (F79)"	"Area: TQC36.raw (F80)"	"Area: TQC37.raw (F81)"	"Area: TQC38.raw (F82)"	"Area: TQC39.raw (F83)"	"Area: TQC40.raw (F84)"	"Area: TQC41.raw (F85)"	"Area: TQC42.raw (F86)"	"Area: TQC43.raw (F87)"	"Area: TQC45.raw (F88)"	"Area: TQC46.raw (F89)"	"Area: TQC47.raw (F90)"
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No match"	"No results"	"Full match"	"743.58318"	"13.112"	"9264.45149682433"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9264.45149682433"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"Not the top hit"	"No results"	"Full match"	"743.58183"	"21.259"	"10738.1151514128"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10738.1151514128"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No match"	"No results"	"Full match"	"743.58289"	"16.961"	"17484.6107997675"	"0"	""	"Multiple matches found"	""	""	""	""	""	"6388.93750326624"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3495.33470261348"	""	""	""	""	""	""	""	""	""	""	""	""	""	"17484.6107997675"	""	""	"14394.5178473108"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"Not the top hit"	"No results"	"Full match"	"743.58376"	"15.672"	"11273.8922023185"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2988.15054169715"	""	""	""	""	""	""	""	"11273.8922023185"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No results"	"No results"	"Full match"	"743.58132"	"8.338"	"3652.58096291165"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3652.58096291165"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2456.62437007309"	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No results"	"No results"	"Full match"	"743.57945"	"11.417"	"20115.7009541254"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20115.7009541254"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"Full match"	"No results"	"Full match"	"743.58338"	"15.395"	"159470.477307367"	"0"	""	"Multiple matches found"	""	"45542.2138880637"	"47887.9911133071"	"60755.0019795853"	"15215.0161666414"	"20141.3106314522"	"23697.4582912015"	"67524.4609546192"	"22883.4135100528"	"65149.5549603158"	"59904.034461333"	"24388.4385908684"	"100532.90092309"	""	"23185.9559764287"	"53051.9007757576"	"89691.1538613799"	""	"71170.6299821052"	"66185.9096266634"	""	"13706.0588733358"	""	"20086.0085174299"	""	""	""	"16864.8520909005"	""	""	""	""	""	""	""	""	""	"141510.016479319"	"121713.445395974"	"108624.92106277"	"114132.36874213"	"122242.472838384"	"118360.807983637"	"100764.186930865"	"123194.759173248"	"143686.738185237"	"18779.0287703502"	"54010.2398199457"	"18545.243091259"	"51143.5694325355"	"84009.7311700366"	"63712.4753138563"	"78711.9925465714"	"72897.2935966211"	"90965.6807826267"	"72389.0551658103"	"42740.3209120441"	""	""	"22651.9047419871"	""	""	"59072.0373135655"	"19363.322791032"	"20765.0521674927"	""	""	""	""	"17471.0646924859"	""	""	""	""	""	""	""	""	""	""	""	"147469.578635882"	"133090.600139647"	"115329.122615258"	"127663.936854688"	"147052.432167138"	"133161.767519622"	"129730.99221342"	"159470.477307367"	"131143.719825578"	"122940.092622264"
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No results"	"No results"	"Invalid mass"	"743.58717"	"10.842"	"391794.23835692"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	"221097.806152016"	""	""	""	""	""	""	""	""	""	""	""	""	"391794.23835692"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9044.25470734568"	""	""	""	""	""	""	""	""	""	""	""	""	"65796.431040084"	""	""	""	""	""	"82426.6876602828"	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No results"	"No results"	"Full match"	"743.58268"	"14.607"	"4070.45791959418"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4070.45791959418"	""	""	"2992.49071974029"	""	""	""	""	""	""	""	""	""	""	""	""	"3188.9550985935"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"Not the top hit"	"No results"	"Full match"	"743.58087"	"7.731"	"9566.14965537256"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4893.62645655453"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9566.14965537256"	""	""	""	""	""	""	""	""	"3767.82821086854"	""	""	""	""	""	""	""	""	""	""	""	""	""	"7779.25677970577"	""	"4715.0476115534"	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No results"	"No results"	"Full match"	"743.58257"	"23.263"	"2600.39673441503"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	"2600.39673441503"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"Not the top hit"	"No results"	"Full match"	"743.58210"	"11.146"	"460357.13544995"	"0"	""	"Multiple matches found"	""	""	""	""	""	"460357.13544995"	"290877.248304063"	""	""	""	""	"345798.03120719"	""	"23605.3760978368"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"352521.029564428"	""	""	""	""	""	""	""	"75027.0936854301"	"60615.5378858301"	""	"88029.6853823655"	"63841.1634986427"	""	""	"136579.027342384"	"57277.85477095"	""	""	""	""	""	""	""	"404191.251865183"	""	""	""	""	""	""	""	""	""	""	"6082.97882921005"	""	""	""	"14603.6825434947"	""	"72682.5224844204"	""	""	""	""	""	""	""	""	""	""	""	""	"85986.2623280869"	""	"125070.105876557"	""	""	"133568.833569882"	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No results"	"No results"	"Invalid mass"	"743.58977"	"22.675"	"11193.7649053263"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11193.7649053263"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"Invalid mass"	"No results"	"Full match"	"743.58245"	"8.353"	"5846.53839149258"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5846.53839149258"	""	""	"3232.69777645921"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No results"	"No results"	"Full match"	"743.58207"	"7.853"	"13280.7422696716"	"0"	""	"Multiple matches found"	""	""	"9269.2768202375"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4343.06820523304"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13280.7422696716"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3034.96142467314"	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"Full match"	"No results"	"Full match"	"743.57964"	"10.909"	"359722.569009945"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"207892.926210444"	""	""	""	""	""	""	""	""	""	""	"359722.569009945"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"203901.503952907"	""	"227473.892144922"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:2e_16:0)"	"C42 H82 N O7 P"	"No results"	"No results"	"Full match"	"743.58524"	"17.681"	"7676.37242702411"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5405.10511420766"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7676.37242702411"
"False"	"PC(18:2)"	"C26 H48 N O8 P"	"Invalid mass"	"No results"	"Full match"	"533.30938"	"4.521"	"7246.70102554047"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5683.45309848121"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7246.70102554047"	""
"False"	"PC(18:2)"	"C26 H48 N O8 P"	"Not the top hit"	"No results"	"Full match"	"533.31028"	"1.404"	"20339.096719349"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12863.8673012115"	""	"11661.5530610753"	""	"13775.057831898"	""	""	"11318.9093602176"	""	""	""	""	""	""	""	"9008.88756846912"	""	"8106.99081285062"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18962.0134123599"	""	""	""	""	"20339.096719349"	""	""	""	"8791.198807745"	""	""	""	""	""	"8556.53377381531"
"False"	"PC(18:1_20:5)"	"C46 H80 N O8 P"	"No results"	"No results"	"Invalid mass"	"805.55812"	"7.492"	"18347.2173368053"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15590.4570318826"	"6202.3868668006"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18347.2173368053"	""	""	""	""	""	""	""	""	""	""	"8908.67600668484"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:1_20:5)"	"C46 H80 N O8 P"	"Not the top hit"	"No results"	"Full match"	"805.55843"	"12.307"	"135512.714142193"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"77666.9794055898"	""	""	""	"135512.714142193"	""	""	""	""	""	"99467.2298576388"	""	""	""	"116476.698949788"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19422.0642996515"	""	""	""	""	""	""	""	""	""	"78176.2561343477"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:1_20:5)"	"C46 H80 N O8 P"	"Unused"	"No results"	"Full match"	"805.55837"	"10.493"	"2348708.00818478"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1093591.84284253"	""	""	""	"650072.389550883"	""	""	""	""	"2203204.8877012"	"1974493.02364957"	"2102188.90192396"	"2172564.64549115"	"2348708.00818478"	"1103712.37401318"	"852574.313893286"	"697568.272543391"	"1008468.27244749"	""	"870374.879126013"	"1008327.72136459"	"1243405.88066205"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"860133.549602108"	""	""	""	""	""	"1031194.27384661"	""	""	""	"2264574.94598132"	"1570746.11453848"	""	""	"1590714.32329821"	"1114426.89758624"	"782896.980308408"	"704381.07150696"	"1059288.13993893"	"1501492.73540684"	"1176112.1132304"	"1724554.60869371"	"1144161.35183019"	"1144009.06189571"	"1327295.14956491"
"False"	"PC(18:1_20:5)"	"C46 H80 N O8 P"	"No results"	"No results"	"Full match"	"805.55925"	"7.818"	"3272.59511872551"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3272.59511872551"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:1_20:5)"	"C46 H80 N O8 P"	"No match"	"No results"	"Invalid mass"	"805.55672"	"11.732"	"19368.8501002243"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19368.8501002243"	""	"15719.6008204472"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:1_20:5)"	"C46 H80 N O8 P"	"Not the top hit"	"No results"	"Full match"	"805.55876"	"9.916"	"3534346.66258731"	"0"	""	"Multiple matches found"	""	"416744.029798107"	"408112.111506735"	"394315.12829815"	"429333.53227343"	""	""	""	""	""	""	""	""	""	"841727.634317565"	"1062878.05115047"	"1031094.09839381"	""	"683435.962823979"	"756441.68766219"	"797092.291106957"	"1317333.89552902"	"1217516.04271113"	"1489692.69141167"	"1684099.22807046"	"1327295.96886549"	"1570854.97735615"	"910267.011173083"	"1262802.4896255"	"1329601.28553508"	"833238.934805027"	""	"708535.628590737"	"811806.533362653"	"861813.78788666"	""	"864111.549042291"	"2806152.99543016"	"1876686.70671803"	"2579260.28763957"	"2688507.76021619"	"2003561.49442163"	"3534346.66258731"	"2701191.36838126"	"2578949.49873687"	"2137696.6875385"	"971765.606126896"	""	""	"1080001.57992779"	"965594.861256229"	""	""	""	"736100.076482048"	""	""	""	""	"921579.700863133"	""	""	"1592592.93935713"	"1213889.9420372"	"1195591.07857117"	"1267841.81178485"	"1222280.19613315"	""	"1127944.08904868"	"1735885.0919241"	"924547.485971794"	"1303017.3716561"	"1214407.8580517"	"1429821.2733017"	"1264668.17056245"	"967275.979087778"	"837956.608924782"	"914204.187909231"	"927828.09848202"	"908797.597168308"	"968518.481577814"	"2455757.49975797"	"2411262.66264064"	"2665062.38043748"	"2823048.66944986"	"2453907.86861302"	"1880613.75046359"	"2822356.85949819"	"2420240.54662047"	"2481818.45002108"	"1740189.71181925"
"False"	"PC(18:1_20:5)"	"C46 H80 N O8 P"	"No results"	"No results"	"Full match"	"805.56552"	"8.383"	"12269.8132113131"	"0"	""	"Multiple matches found"	""	""	""	"2741.32446333061"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12269.8132113131"	""	""	"5179.63569400758"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:1_20:5)"	"C46 H80 N O8 P"	"No match"	"No results"	"Full match"	"805.56279"	"7.648"	"110679.722246941"	"0"	""	"Multiple matches found"	""	""	""	"8389.7772606012"	""	"11163.0003122213"	"9960.04211799887"	"20827.590583026"	"17985.9640612967"	""	"7977.09557035858"	"8097.39441796597"	""	""	""	"12733.2728601801"	"11429.0868316322"	""	""	"7217.13933043774"	""	""	"3648.41702991456"	"15829.9375973328"	""	""	""	""	"6700.95191956782"	"11056.8198987424"	""	""	""	""	"11147.7111918225"	""	""	"97026.6534538083"	"100950.571290312"	"80774.2603930533"	"86779.1967618555"	"91337.7956721911"	"72486.0122839726"	"47255.0576718168"	"92158.0851632324"	"66354.0687329874"	"34111.91407482"	"8138.69021359357"	""	""	"11842.9442622699"	"13512.3400255612"	"22366.20075795"	"8260.97191080046"	"10007.3166989382"	"14574.7326411997"	"10100.3284999292"	""	""	""	""	""	"15456.3748392245"	"4312.04084475066"	"10833.7934278157"	""	"2770.47148491466"	""	""	"7461.50571676028"	""	""	""	""	"13662.258691524"	""	"4329.2007890653"	"14584.9206707023"	""	"13509.6123363584"	"14950.0822220377"	"84474.7901808973"	"86573.926386734"	"84967.8937581669"	"97101.6022140327"	"94982.5984928044"	"98555.6087691171"	"97113.2887340747"	"104745.714275893"	"110679.722246941"	"103463.43601648"
"False"	"PC(18:1_20:5)"	"C46 H80 N O8 P"	"No match"	"No results"	"Invalid mass"	"805.55606"	"9.602"	"530758.248569263"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"309497.653076313"	""	""	"394998.585449166"	"263810.134463649"	"491259.268042981"	"387419.242617689"	"261010.118258571"	"312330.252736723"	""	"439128.206322013"	"455804.577023264"	"274697.957877385"	""	"305218.136776374"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"307246.464662558"	""	"188196.569325161"	""	"210256.447762959"	"530758.248569263"	"430179.740191317"	""	"403516.441455168"	"269102.866548741"	"325520.960136276"	""	"345201.784362869"	"340173.644559124"	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:1_20:4)"	"C46 H82 N O8 P"	"No match"	"No results"	"Invalid mass"	"807.57303"	"11.476"	"8266069.81391485"	"0"	""	"Single match found"	""	""	""	""	""	""	""	"4436791.94763533"	"5006804.28523199"	"3627235.19200384"	"5367608.01526022"	""	""	""	""	"5038720.29699713"	""	""	""	""	""	""	"6437899.34268111"	"5475809.72938801"	"5637911.40657966"	""	""	""	""	"6720780.45596609"	"5239492.76745086"	"7384390.21102263"	"6272973.66813901"	"4495080.25840731"	"8266069.81391485"	"7803698.68588495"	"5775255.83825282"	"3096935.04236116"	"2492489.44372654"	"2508010.76741641"	"2690425.76381727"	"2551644.44333985"	"2580049.7585403"	"2463910.37322184"	"3296779.30318207"	"2400389.27534614"	"995499.66839899"	""	""	""	""	"5114718.13258103"	"5135320.92648329"	"4946066.04901319"	"5726331.43469791"	"4448742.84431787"	""	""	""	"5520399.91801587"	""	"15228.7012036217"	""	"6176345.25928619"	"7035564.82775668"	"6370282.47533"	"6391855.94678605"	""	"6660161.45145706"	""	"3626560.58173604"	"6009583.53980387"	"5973422.50946378"	"8033962.57926516"	"7341361.95451727"	"7467032.69811706"	"7610370.82266802"	"5838074.73956622"	"7566632.45582813"	"6769099.55511828"	"4541413.34776289"	"2260809.47638162"	"2284076.12792631"	"2482696.91096069"	"2668741.05967405"	"3044205.69815932"	"3376619.17370941"	"2123514.50618458"	"3555620.02779617"	"3274322.61584929"	"3538609.83954328"
"False"	"PC(18:1_20:4)"	"C46 H82 N O8 P"	"No match"	"No results"	"Invalid mass"	"807.57176"	"27.090"	"5867.10510206195"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5867.10510206195"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:1_20:4)"	"C46 H82 N O8 P"	"No results"	"No results"	"Full match"	"807.57610"	"10.343"	"25408.8263377768"	"0"	""	"Single match found"	""	""	"25408.8263377768"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:1_20:4)"	"C46 H82 N O8 P"	"No results"	"No results"	"Full match"	"807.57900"	"9.424"	"69888.4983000025"	"0"	""	"Single match found"	""	""	""	""	""	""	""	"69888.4983000025"	""	""	""	""	""	""	"28021.1556192636"	""	""	""	"54672.7042576823"	""	""	"53479.8288261209"	""	""	""	""	""	""	"30441.1285744682"	""	"46214.1109408563"	""	""	""	""	""	""	""	"21191.1746264039"	""	"21754.6033847742"	""	""	""	"25424.0738889633"	""	""	""	""	""	""	"26785.6278073418"	""	""	""	""	""	""	""	""	""	""	""	""	"55225.0963857193"	""	""	""	"29778.3534562602"	""	""	"50396.4889181891"	""	"64719.2137520085"	""	""	""	""	""	""	""	""	"20041.5318372786"	""	""	"3413.79500157223"	""	""	"3279.40289289276"	""	""
